T:	[18:33:31:516004]	*IDN?	R:	[18:33:31:918201]	ROBOT_PREMO, V1.0
T:	[18:36:33:412232]	STATE?	R:	[18:36:33:412389]	0
T:	[18:36:33:739530]	STATE?	R:	[18:36:33:739702]	0
T:	[18:36:34:045741]	STATE?	R:	[18:36:34:045947]	0
T:	[18:36:34:353766]	STATE?	R:	[18:36:34:353941]	0
T:	[18:36:34:660607]	STATE?	R:	[18:36:34:660770]	0
T:	[18:36:34:966803]	STATE?	R:	[18:36:34:966958]	0
T:	[18:36:35:272964]	STATE?	R:	[18:36:35:278351]	0
T:	[18:36:35:587908]	STATE?	R:	[18:36:35:603575]	0
T:	[18:36:35:898952]	STATE?	R:	[18:36:35:899094]	0
T:	[18:36:36:212218]	STATE?	R:	[18:36:36:212364]	0
T:	[18:36:36:516130]	STATE?	R:	[18:36:36:517173]	0
T:	[18:36:36:857473]	STATE?	R:	[18:36:36:883175]	0
T:	[18:36:37:169305]	STATE?	R:	[18:36:37:169452]	0
T:	[18:36:37:475452]	STATE?	R:	[18:36:37:480745]	0
T:	[18:36:37:779612]	STATE?	R:	[18:36:37:779757]	0
T:	[18:36:38:086399]	STATE?	R:	[18:36:38:091629]	0
T:	[18:36:38:406402]	STATE?	R:	[18:36:38:406570]	0
T:	[18:36:38:708219]	STATE?	R:	[18:36:38:708525]	0
T:	[18:36:39:024549]	STATE?	R:	[18:36:39:024721]	0
T:	[18:36:39:327564]	STATE?	R:	[18:36:39:333943]	0
T:	[18:36:39:630576]	STATE?	R:	[18:36:39:630899]	0
T:	[18:36:39:931893]	STATE?	R:	[18:36:39:971200]	0
T:	[18:36:40:236918]	STATE?	R:	[18:36:40:242164]	0
T:	[18:36:40:539783]	STATE?	R:	[18:36:40:545040]	0
T:	[18:36:40:846230]	STATE?	R:	[18:36:40:851490]	0
T:	[18:36:41:157446]	STATE?	R:	[18:36:41:178327]	0
T:	[18:36:41:463188]	STATE?	R:	[18:36:41:463337]	0
T:	[18:36:41:773933]	STATE?	R:	[18:36:41:789271]	0
T:	[18:36:42:076538]	STATE?	R:	[18:36:42:081758]	0
T:	[18:36:42:408129]	STATE?	R:	[18:36:42:423701]	0
T:	[18:36:42:723795]	STATE?	R:	[18:36:42:739418]	0
T:	[18:36:43:030126]	STATE?	R:	[18:36:43:040499]	0
T:	[18:36:43:336166]	STATE?	R:	[18:36:43:336360]	0
T:	[18:36:43:641663]	STATE?	R:	[18:36:43:641858]	0
T:	[18:36:43:954918]	STATE?	R:	[18:36:43:955069]	0
T:	[18:36:44:278678]	STATE?	R:	[18:36:44:278815]	0
T:	[18:36:44:580325]	STATE?	R:	[18:36:44:580532]	0
T:	[18:36:44:892997]	STATE?	R:	[18:36:44:898241]	0
T:	[18:36:45:204243]	STATE?	R:	[18:36:45:204380]	0
T:	[18:36:45:507352]	STATE?	R:	[18:36:45:507495]	0
T:	[18:36:45:822674]	STATE?	R:	[18:36:45:827973]	0
T:	[18:36:46:128320]	STATE?	R:	[18:36:46:138760]	0
T:	[18:36:46:430774]	STATE?	R:	[18:36:46:430908]	0
T:	[18:36:46:743834]	STATE?	R:	[18:36:46:744294]	0
T:	[18:36:47:051682]	STATE?	R:	[18:36:47:066930]	0
T:	[18:36:47:356340]	STATE?	R:	[18:36:47:361663]	0
T:	[18:36:47:660877]	STATE?	R:	[18:36:47:661010]	0
T:	[18:36:47:972675]	STATE?	R:	[18:36:47:987926]	0
T:	[18:36:48:278833]	STATE?	R:	[18:36:48:289267]	0
T:	[18:36:48:597271]	STATE?	R:	[18:36:48:597407]	0
T:	[18:36:48:898540]	STATE?	R:	[18:36:48:903762]	0
T:	[18:36:49:201989]	STATE?	R:	[18:36:49:202131]	0
T:	[18:36:49:549199]	STATE?	R:	[18:36:49:564360]	0
T:	[18:36:49:859423]	STATE?	R:	[18:36:49:864735]	0
T:	[18:36:50:166228]	STATE?	R:	[18:36:50:166383]	0
T:	[18:36:50:467611]	STATE?	R:	[18:36:50:468065]	0
T:	[18:36:50:778593]	STATE?	R:	[18:36:50:778744]	0
T:	[18:36:51:097417]	STATE?	R:	[18:36:51:097571]	0
T:	[18:36:51:399845]	STATE?	R:	[18:36:51:400004]	0
T:	[18:36:51:710139]	STATE?	R:	[18:36:51:710292]	0
T:	[18:36:52:011535]	STATE?	R:	[18:36:52:016769]	0
T:	[18:36:52:342190]	STATE?	R:	[18:36:52:362824]	0
T:	[18:36:52:655811]	STATE?	R:	[18:36:52:655960]	0
T:	[18:36:52:960348]	STATE?	R:	[18:36:52:960690]	0
T:	[18:36:53:265041]	STATE?	R:	[18:36:53:270267]	0
T:	[18:36:53:585257]	STATE?	R:	[18:36:53:585560]	0
T:	[18:36:53:893637]	STATE?	R:	[18:36:53:898940]	0
T:	[18:36:54:205609]	STATE?	R:	[18:36:54:221119]	0
T:	[18:36:54:521681]	STATE?	R:	[18:36:54:526911]	0
T:	[18:36:54:829536]	STATE?	R:	[18:36:54:829698]	0
T:	[18:36:55:130599]	STATE?	R:	[18:36:55:146281]	0
T:	[18:36:55:457087]	STATE?	R:	[18:36:55:457227]	0
T:	[18:36:55:769198]	STATE?	R:	[18:36:55:769406]	0
T:	[18:36:56:070521]	STATE?	R:	[18:36:56:070651]	0
T:	[18:36:56:376859]	STATE?	R:	[18:36:56:392112]	0
T:	[18:36:56:682115]	STATE?	R:	[18:36:56:687339]	0
T:	[18:36:56:986116]	STATE?	R:	[18:36:56:991338]	0
T:	[18:36:57:295138]	STATE?	R:	[18:36:57:295276]	0
T:	[18:36:57:596562]	STATE?	R:	[18:36:57:596702]	0
T:	[18:36:57:912516]	STATE?	R:	[18:36:57:912701]	0
T:	[18:36:58:218706]	STATE?	R:	[18:36:58:224067]	0
T:	[18:36:58:520671]	STATE?	R:	[18:36:58:520833]	0
T:	[18:36:58:825897]	STATE?	R:	[18:36:58:826097]	0
T:	[18:36:59:147490]	STATE?	R:	[18:36:59:152856]	0
T:	[18:36:59:449501]	STATE?	R:	[18:36:59:449807]	0
T:	[18:36:59:781169]	STATE?	R:	[18:36:59:786409]	0
T:	[18:37:00:087253]	STATE?	R:	[18:37:00:087519]	0
T:	[18:37:00:390898]	STATE?	R:	[18:37:00:391032]	0
T:	[18:37:00:694636]	STATE?	R:	[18:37:00:702615]	0
T:	[18:37:00:996567]	STATE?	R:	[18:37:01:017125]	0
T:	[18:37:01:299454]	STATE?	R:	[18:37:01:304682]	0
T:	[18:37:01:604922]	STATE?	R:	[18:37:01:605062]	0
T:	[18:37:01:919579]	STATE?	R:	[18:37:01:919723]	0
T:	[18:37:02:232725]	STATE?	R:	[18:37:02:237954]	0
T:	[18:37:02:548152]	STATE?	R:	[18:37:02:559104]	0
T:	[18:37:02:850992]	STATE?	R:	[18:37:02:851186]	0
T:	[18:37:03:156670]	STATE?	R:	[18:37:03:156804]	0
T:	[18:37:03:460711]	STATE?	R:	[18:37:03:460863]	0
T:	[18:37:03:763763]	STATE?	R:	[18:37:03:779161]	0
T:	[18:37:04:073928]	STATE?	R:	[18:37:04:079178]	0
T:	[18:37:04:379283]	STATE?	R:	[18:37:04:384523]	0
T:	[18:37:04:689375]	STATE?	R:	[18:37:04:689515]	0
T:	[18:37:05:024872]	STATE?	R:	[18:37:05:035194]	0
T:	[18:37:05:328866]	STATE?	R:	[18:37:05:359597]	0
T:	[18:37:05:640125]	STATE?	R:	[18:37:05:640290]	0
T:	[18:37:05:946252]	STATE?	R:	[18:37:05:951978]	0
T:	[18:37:06:262415]	STATE?	R:	[18:37:06:267635]	0
T:	[18:37:06:581027]	STATE?	R:	[18:37:06:581173]	0
T:	[18:37:06:902364]	STATE?	R:	[18:37:06:902519]	0
T:	[18:37:07:205865]	STATE?	R:	[18:37:07:211102]	0
T:	[18:37:07:512011]	STATE?	R:	[18:37:07:512155]	0
T:	[18:37:07:815640]	STATE?	R:	[18:37:07:820866]	0
T:	[18:37:08:119651]	STATE?	R:	[18:37:08:155520]	0
T:	[18:37:08:434071]	STATE?	R:	[18:37:08:434209]	0
T:	[18:37:08:746484]	STATE?	R:	[18:37:08:767203]	0
T:	[18:37:09:048890]	STATE?	R:	[18:37:09:054127]	0
T:	[18:37:09:355030]	STATE?	R:	[18:37:09:355173]	0
T:	[18:37:09:659913]	STATE?	R:	[18:37:09:665130]	0
T:	[18:37:09:976255]	STATE?	R:	[18:37:09:976413]	0
T:	[18:37:10:285275]	STATE?	R:	[18:37:10:285429]	0
T:	[18:37:10:596591]	STATE?	R:	[18:37:10:596732]	0
T:	[18:37:10:912559]	STATE?	R:	[18:37:10:912714]	0
T:	[18:37:11:216741]	STATE?	R:	[18:37:11:216882]	0
T:	[18:37:11:536633]	STATE?	R:	[18:37:11:536777]	0
T:	[18:37:11:845692]	STATE?	R:	[18:37:11:856388]	0
T:	[18:37:12:149064]	STATE?	R:	[18:37:12:154288]	0
T:	[18:37:12:460886]	STATE?	R:	[18:37:12:461080]	0
T:	[18:37:12:771374]	STATE?	R:	[18:37:12:791905]	0
T:	[18:37:13:080997]	STATE?	R:	[18:37:13:096487]	0
T:	[18:37:13:401922]	STATE?	R:	[18:37:13:402140]	0
T:	[18:37:13:711984]	STATE?	R:	[18:37:13:712122]	0
T:	[18:37:14:018724]	STATE?	R:	[18:37:14:018865]	0
T:	[18:37:14:335124]	STATE?	R:	[18:37:14:335268]	0
T:	[18:37:14:643928]	STATE?	R:	[18:37:14:649324]	0
T:	[18:37:14:977904]	STATE?	R:	[18:37:14:978170]	0
T:	[18:37:15:294347]	STATE?	R:	[18:37:15:299591]	0
T:	[18:37:15:616932]	STATE?	R:	[18:37:15:622208]	0
T:	[18:37:15:927959]	STATE?	R:	[18:37:15:933192]	0
T:	[18:37:16:232641]	STATE?	R:	[18:37:16:258753]	0
T:	[18:37:16:539381]	STATE?	R:	[18:37:16:549830]	0
T:	[18:37:16:850675]	STATE?	R:	[18:37:16:850831]	0
T:	[18:37:17:156855]	STATE?	R:	[18:37:17:167307]	0
T:	[18:37:17:460516]	STATE?	R:	[18:37:17:476438]	0
T:	[18:37:17:763787]	STATE?	R:	[18:37:17:763927]	0
T:	[18:37:18:068469]	STATE?	R:	[18:37:18:068682]	0
T:	[18:37:18:370261]	STATE?	R:	[18:37:18:375694]	0
T:	[18:37:18:681347]	STATE?	R:	[18:37:18:686781]	0
T:	[18:37:19:003323]	STATE?	R:	[18:37:19:074659]	0
T:	[18:37:19:305577]	STATE?	R:	[18:37:19:310815]	0
T:	[18:37:19:611544]	STATE?	R:	[18:37:19:627438]	0
T:	[18:37:19:926281]	STATE?	R:	[18:37:19:926472]	0
T:	[18:37:20:245753]	STATE?	R:	[18:37:20:251100]	0
T:	[18:37:20:549650]	STATE?	R:	[18:37:20:554887]	0
T:	[18:37:20:851923]	STATE?	R:	[18:37:20:867326]	0
T:	[18:37:21:158517]	STATE?	R:	[18:37:21:178944]	0
T:	[18:37:21:486767]	STATE?	R:	[18:37:21:486915]	0
T:	[18:37:21:797995]	STATE?	R:	[18:37:21:803255]	0
T:	[18:37:22:103424]	STATE?	R:	[18:37:22:103580]	0
T:	[18:37:22:419910]	STATE?	R:	[18:37:22:420062]	0
T:	[18:37:22:752611]	STATE?	R:	[18:37:22:752850]	0
T:	[18:37:23:074099]	STATE?	R:	[18:37:23:079395]	0
T:	[18:37:23:376399]	STATE?	R:	[18:37:23:381840]	0
T:	[18:37:23:678233]	STATE?	R:	[18:37:23:683460]	0
T:	[18:37:23:985907]	STATE?	R:	[18:37:23:991175]	0
T:	[18:37:24:291864]	STATE?	R:	[18:37:24:292079]	0
T:	[18:37:24:603724]	STATE?	R:	[18:37:24:608953]	0
T:	[18:37:24:915977]	STATE?	R:	[18:37:24:916139]	0
T:	[18:37:25:225618]	STATE?	R:	[18:37:25:225772]	0
T:	[18:37:25:529534]	STATE?	R:	[18:37:25:539853]	0
T:	[18:37:25:851022]	STATE?	R:	[18:37:25:856311]	0
T:	[18:37:26:152688]	STATE?	R:	[18:37:26:157909]	0
T:	[18:37:26:461773]	STATE?	R:	[18:37:26:467002]	0
T:	[18:37:26:786993]	STATE?	R:	[18:37:26:858667]	0
T:	[18:37:27:126570]	STATE?	R:	[18:37:27:127742]	0
T:	[18:37:27:434464]	STATE?	R:	[18:37:27:439695]	0
T:	[18:37:27:741388]	STATE?	R:	[18:37:27:746620]	0
T:	[18:37:28:047055]	STATE?	R:	[18:37:28:047203]	0
T:	[18:37:28:353695]	STATE?	R:	[18:37:28:353833]	0
T:	[18:37:28:659668]	STATE?	R:	[18:37:28:664925]	0
T:	[18:37:28:966021]	STATE?	R:	[18:37:28:971264]	0
T:	[18:37:29:268631]	STATE?	R:	[18:37:29:299579]	0
T:	[18:37:29:572589]	STATE?	R:	[18:37:29:577878]	0
T:	[18:37:29:885480]	STATE?	R:	[18:37:29:885633]	0
T:	[18:37:30:196627]	STATE?	R:	[18:37:30:196783]	0
T:	[18:37:30:502153]	STATE?	R:	[18:37:30:507384]	0
T:	[18:37:30:811732]	STATE?	R:	[18:37:30:822208]	0
T:	[18:37:31:116309]	STATE?	R:	[18:37:31:121559]	0
T:	[18:37:31:419635]	STATE?	R:	[18:37:31:424863]	0
T:	[18:37:31:723116]	STATE?	R:	[18:37:31:723429]	0
T:	[18:37:32:068990]	STATE?	R:	[18:37:32:069141]	0
T:	[18:37:32:376815]	STATE?	R:	[18:37:32:382192]	0
T:	[18:37:32:686593]	STATE?	R:	[18:37:32:717132]	0
T:	[18:37:32:987758]	STATE?	R:	[18:37:32:998074]	0
T:	[18:37:33:306159]	STATE?	R:	[18:37:33:316530]	0
T:	[18:37:33:607581]	STATE?	R:	[18:37:33:612824]	0
T:	[18:37:34:012537]	STATE?	R:	[18:37:34:012729]	0
T:	[18:37:34:321372]	STATE?	R:	[18:37:34:338726]	0
T:	[18:37:34:631086]	STATE?	R:	[18:37:34:631240]	0
T:	[18:37:34:948488]	STATE?	R:	[18:37:34:959085]	0
T:	[18:37:35:250665]	STATE?	R:	[18:37:35:256548]	0
T:	[18:37:35:564330]	STATE?	R:	[18:37:35:564702]	0
T:	[18:37:35:870620]	STATE?	R:	[18:37:35:880953]	0
T:	[18:37:36:181830]	STATE?	R:	[18:37:36:182009]	0
T:	[18:37:36:488014]	STATE?	R:	[18:37:36:493402]	0
T:	[18:37:36:792334]	STATE?	R:	[18:37:36:792498]	0
T:	[18:37:37:102448]	STATE?	R:	[18:37:37:114825]	0
T:	[18:37:37:406096]	STATE?	R:	[18:37:37:411315]	0
T:	[18:37:37:722449]	STATE?	R:	[18:37:37:722597]	0
T:	[18:37:38:029180]	STATE?	R:	[18:37:38:034443]	0
T:	[18:37:38:334524]	STATE?	R:	[18:37:38:334671]	0
T:	[18:37:38:639779]	STATE?	R:	[18:37:38:650081]	0
T:	[18:37:38:945230]	STATE?	R:	[18:37:38:955389]	0
T:	[18:37:39:253974]	STATE?	R:	[18:37:39:254123]	0
T:	[18:37:39:560126]	STATE?	R:	[18:37:39:585624]	0
T:	[18:37:39:881294]	STATE?	R:	[18:37:39:891787]	0
T:	[18:37:40:183783]	STATE?	R:	[18:37:40:250202]	0
T:	[18:37:40:502131]	STATE?	R:	[18:37:40:502279]	0
T:	[18:37:40:810272]	STATE?	R:	[18:37:40:810420]	0
T:	[18:37:41:112911]	STATE?	R:	[18:37:41:113050]	0
T:	[18:37:41:417819]	STATE?	R:	[18:37:41:417955]	0
T:	[18:37:41:719846]	STATE?	R:	[18:37:41:734989]	0
T:	[18:37:42:023946]	STATE?	R:	[18:37:42:039307]	0
T:	[18:37:42:353774]	STATE?	R:	[18:37:42:359005]	0
T:	[18:37:42:664728]	STATE?	R:	[18:37:42:665230]	0
T:	[18:37:42:968684]	STATE?	R:	[18:37:42:968827]	0
T:	[18:37:43:292777]	STATE?	R:	[18:37:43:292922]	0
T:	[18:37:43:595259]	STATE?	R:	[18:37:43:595394]	0
T:	[18:37:43:899805]	STATE?	R:	[18:37:43:920383]	0
T:	[18:37:44:205623]	STATE?	R:	[18:37:44:205975]	0
T:	[18:37:44:508426]	STATE?	R:	[18:37:44:508582]	0
T:	[18:37:44:814977]	STATE?	R:	[18:37:44:815121]	0
T:	[18:37:45:121269]	STATE?	R:	[18:37:45:121529]	0
T:	[18:37:45:425296]	STATE?	R:	[18:37:45:425439]	0
T:	[18:37:45:730966]	STATE?	R:	[18:37:45:731112]	0
T:	[18:37:46:043844]	STATE?	R:	[18:37:46:054453]	0
T:	[18:37:46:377388]	STATE?	R:	[18:37:46:377566]	0
T:	[18:37:46:682004]	STATE?	R:	[18:37:46:717859]	0
T:	[18:37:46:988709]	STATE?	R:	[18:37:46:988974]	0
T:	[18:37:47:297436]	STATE?	R:	[18:37:47:304663]	0
T:	[18:37:47:609277]	STATE?	R:	[18:37:47:609419]	0
T:	[18:37:47:919915]	STATE?	R:	[18:37:47:925270]	0
T:	[18:37:48:225730]	STATE?	R:	[18:37:48:225892]	0
T:	[18:37:48:532862]	STATE?	R:	[18:37:48:533052]	0
T:	[18:37:48:879917]	STATE?	R:	[18:37:48:880076]	0
T:	[18:37:49:181462]	STATE?	R:	[18:37:49:186707]	0
T:	[18:37:49:485552]	STATE?	R:	[18:37:49:495869]	0
T:	[18:37:49:796197]	STATE?	R:	[18:37:49:801456]	0
T:	[18:37:50:100068]	STATE?	R:	[18:37:50:100216]	0
T:	[18:37:50:430190]	STATE?	R:	[18:37:50:430391]	0
T:	[18:37:50:736237]	STATE?	R:	[18:37:50:736469]	0
T:	[18:37:51:044263]	STATE?	R:	[18:37:51:055219]	0
T:	[18:37:51:356612]	STATE?	R:	[18:37:51:356771]	0
T:	[18:37:51:663707]	STATE?	R:	[18:37:51:663845]	0
T:	[18:37:51:971058]	STATE?	R:	[18:37:51:986729]	0
T:	[18:37:52:275732]	STATE?	R:	[18:37:52:291252]	0
T:	[18:37:52:578319]	STATE?	R:	[18:37:52:583551]	0
T:	[18:37:52:941861]	STATE?	R:	[18:37:52:947095]	0
T:	[18:37:53:247966]	STATE?	R:	[18:37:53:268643]	0
T:	[18:37:53:586444]	STATE?	R:	[18:37:53:586921]	0
T:	[18:37:53:893015]	STATE?	R:	[18:37:53:893151]	0
T:	[18:37:54:201910]	STATE?	R:	[18:37:54:212409]	0
T:	[18:37:54:507329]	STATE?	R:	[18:37:54:512690]	0
T:	[18:37:54:825342]	STATE?	R:	[18:37:54:850903]	0
T:	[18:37:55:132532]	STATE?	R:	[18:37:55:147885]	0
T:	[18:37:55:438589]	STATE?	R:	[18:37:55:438788]	0
T:	[18:37:55:742655]	STATE?	R:	[18:37:55:743074]	0
T:	[18:37:56:045488]	STATE?	R:	[18:37:56:050997]	0
T:	[18:37:56:352489]	STATE?	R:	[18:37:56:352620]	0
T:	[18:37:56:658329]	STATE?	R:	[18:37:56:658527]	0
T:	[18:37:56:961012]	STATE?	R:	[18:37:56:976695]	0
T:	[18:37:57:268021]	STATE?	R:	[18:37:57:278552]	0
T:	[18:37:57:589035]	STATE?	R:	[18:37:57:604388]	0
T:	[18:37:57:892210]	STATE?	R:	[18:37:57:897459]	0
T:	[18:37:58:204667]	STATE?	R:	[18:37:58:209890]	0
T:	[18:37:58:529195]	STATE?	R:	[18:37:58:529350]	0
T:	[18:37:58:839920]	STATE?	R:	[18:37:58:845158]	0
T:	[18:37:59:164841]	STATE?	R:	[18:37:59:165170]	0
T:	[18:37:59:470907]	STATE?	R:	[18:37:59:476375]	0
T:	[18:37:59:772451]	STATE?	R:	[18:37:59:772681]	0
T:	[18:38:00:078493]	STATE?	R:	[18:38:00:078829]	0
T:	[18:38:00:383288]	STATE?	R:	[18:38:00:393754]	0
T:	[18:38:00:690072]	STATE?	R:	[18:38:00:690222]	0
T:	[18:38:00:996367]	STATE?	R:	[18:38:00:996576]	0
T:	[18:38:01:308207]	STATE?	R:	[18:38:01:308353]	0
T:	[18:38:01:619846]	STATE?	R:	[18:38:01:619994]	0
T:	[18:38:01:935314]	STATE?	R:	[18:38:01:935448]	0
T:	[18:38:02:241870]	STATE?	R:	[18:38:02:242020]	0
T:	[18:38:02:548292]	STATE?	R:	[18:38:02:584106]	0
T:	[18:38:02:855287]	STATE?	R:	[18:38:02:855432]	0
T:	[18:38:03:165329]	STATE?	R:	[18:38:03:165467]	0
T:	[18:38:03:481589]	STATE?	R:	[18:38:03:491890]	0
T:	[18:38:03:788454]	STATE?	R:	[18:38:03:793747]	0
T:	[18:38:04:120178]	STATE?	R:	[18:38:04:120316]	0
T:	[18:38:04:440842]	STATE?	R:	[18:38:04:450986]	0
