T:	[00:13:48:305169]	*IDN?	R:	[00:13:48:432414]	ROBOT_PREMO, V1.0
T:	[00:18:36:836919]	STATE?	R:	[00:18:36:842133]	3
T:	[00:18:37:141184]	STATE?	R:	[00:18:37:146695]	3
T:	[00:18:37:447978]	STATE?	R:	[00:18:37:448112]	3
T:	[00:18:37:758814]	STATE?	R:	[00:18:37:789528]	3
T:	[00:18:38:111371]	STATE?	R:	[00:18:38:111500]	3
T:	[00:18:38:422033]	STATE?	R:	[00:18:38:432522]	3
T:	[00:18:38:726148]	STATE?	R:	[00:18:38:726281]	3
T:	[00:18:39:038988]	STATE?	R:	[00:18:39:049575]	3
T:	[00:18:39:341529]	STATE?	R:	[00:18:39:341835]	3
T:	[00:18:39:643604]	STATE?	R:	[00:18:39:659186]	3
T:	[00:18:39:955712]	STATE?	R:	[00:18:39:966016]	3
T:	[00:18:40:258434]	STATE?	R:	[00:18:40:263852]	3
T:	[00:18:40:564265]	STATE?	R:	[00:18:40:579836]	3
T:	[00:18:40:875903]	STATE?	R:	[00:18:40:876237]	3
T:	[00:18:41:177456]	STATE?	R:	[00:18:41:177655]	3
T:	[00:18:41:479045]	STATE?	R:	[00:18:41:479176]	3
T:	[00:18:41:800803]	STATE?	R:	[00:18:41:800963]	3
T:	[00:18:42:107950]	STATE?	R:	[00:18:42:118326]	3
T:	[00:18:42:414497]	STATE?	R:	[00:18:42:414640]	3
T:	[00:18:42:717386]	STATE?	R:	[00:18:42:717531]	3
T:	[00:18:43:023621]	STATE?	R:	[00:18:43:023769]	3
T:	[00:18:43:331405]	STATE?	R:	[00:18:43:331591]	3
T:	[00:18:43:637318]	STATE?	R:	[00:18:43:647604]	3
T:	[00:18:43:952407]	STATE?	R:	[00:18:43:952581]	3
T:	[00:18:44:254769]	STATE?	R:	[00:18:44:259990]	3
T:	[00:18:44:560354]	STATE?	R:	[00:18:44:560495]	3
T:	[00:18:44:863572]	STATE?	R:	[00:18:44:863712]	3
T:	[00:18:45:169277]	STATE?	R:	[00:18:45:169434]	3
T:	[00:18:45:478839]	STATE?	R:	[00:18:45:489195]	3
T:	[00:18:45:783754]	STATE?	R:	[00:18:45:783904]	3
T:	[00:18:46:090042]	STATE?	R:	[00:18:46:090194]	3
T:	[00:18:46:408114]	STATE?	R:	[00:18:46:408267]	3
T:	[00:18:46:712282]	STATE?	R:	[00:18:46:717509]	3
T:	[00:18:47:024298]	STATE?	R:	[00:18:47:024449]	3
T:	[00:18:47:330350]	STATE?	R:	[00:18:47:335591]	3
T:	[00:18:47:641801]	STATE?	R:	[00:18:47:662462]	3
T:	[00:18:47:682853]	MoveFromHiPotToLCR	R:	[00:18:47:899892]	ACK
T:	[00:18:48:204982]	STATE?	R:	[00:18:48:210212]	3
T:	[00:18:48:516427]	STATE?	R:	[00:18:48:521682]	3
T:	[00:18:48:820611]	STATE?	R:	[00:18:48:826030]	3
T:	[00:18:49:124155]	STATE?	R:	[00:18:49:139579]	3
T:	[00:18:49:430331]	STATE?	R:	[00:18:49:435689]	3
T:	[00:18:49:734389]	STATE?	R:	[00:18:49:734534]	3
T:	[00:18:50:042752]	STATE?	R:	[00:18:50:048002]	3
T:	[00:18:50:364757]	STATE?	R:	[00:18:50:364933]	3
T:	[00:18:50:671173]	STATE?	R:	[00:18:50:671323]	3
T:	[00:18:50:980954]	STATE?	R:	[00:18:50:981102]	3
T:	[00:18:51:283530]	STATE?	R:	[00:18:51:293921]	3
T:	[00:18:51:595198]	STATE?	R:	[00:18:51:600614]	3
T:	[00:18:51:897003]	STATE?	R:	[00:18:51:897154]	3
T:	[00:18:52:202957]	STATE?	R:	[00:18:52:218650]	3
T:	[00:18:52:504685]	STATE?	R:	[00:18:52:509994]	3
T:	[00:18:52:807138]	STATE?	R:	[00:18:52:807435]	3
T:	[00:18:53:114105]	STATE?	R:	[00:18:53:129594]	3
T:	[00:18:53:416481]	STATE?	R:	[00:18:53:421712]	3
T:	[00:18:53:720585]	STATE?	R:	[00:18:53:730925]	3
T:	[00:18:54:024440]	STATE?	R:	[00:18:54:024772]	3
T:	[00:18:54:331143]	STATE?	R:	[00:18:54:336476]	3
T:	[00:18:54:641330]	STATE?	R:	[00:18:54:646606]	3
T:	[00:18:54:942717]	STATE?	R:	[00:18:54:942895]	3
T:	[00:18:55:248689]	STATE?	R:	[00:18:55:248840]	3
T:	[00:18:55:561415]	STATE?	R:	[00:18:55:561588]	3
T:	[00:18:55:866914]	STATE?	R:	[00:18:55:867191]	3
T:	[00:18:56:171359]	STATE?	R:	[00:18:56:177488]	3
T:	[00:18:56:477690]	STATE?	R:	[00:18:56:498366]	3
T:	[00:18:56:782849]	STATE?	R:	[00:18:56:783012]	3
T:	[00:18:57:089108]	STATE?	R:	[00:18:57:094350]	3
T:	[00:18:57:391658]	STATE?	R:	[00:18:57:407227]	3
T:	[00:18:57:702959]	STATE?	R:	[00:18:57:708387]	3
T:	[00:18:58:011814]	STATE?	R:	[00:18:58:012021]	3
T:	[00:18:58:318174]	STATE?	R:	[00:18:58:318324]	5
T:	[00:18:58:661517]	STATE?	R:	[00:18:58:661661]	5
T:	[00:18:58:978557]	STATE?	R:	[00:18:58:978703]	5
T:	[00:18:59:283966]	STATE?	R:	[00:18:59:284100]	5
T:	[00:18:59:596283]	STATE?	R:	[00:18:59:596418]	5
T:	[00:18:59:902408]	STATE?	R:	[00:18:59:938443]	5
T:	[00:18:59:938693]	DUT_SERIAL_NB?	R:	[00:19:00:198309]	22\07\0912365

T:	[00:19:00:499724]	STATE?	R:	[00:19:00:499858]	5
T:	[00:19:00:505136]	MoveFromInpToHiPot	R:	[00:19:00:793371]	ACK
T:	[00:19:01:088381]	STATE?	R:	[00:19:01:088532]	5
T:	[00:19:01:392778]	STATE?	R:	[00:19:01:398019]	5
T:	[00:19:01:700647]	STATE?	R:	[00:19:01:700781]	5
T:	[00:19:02:001971]	STATE?	R:	[00:19:02:002119]	5
T:	[00:19:02:303728]	STATE?	R:	[00:19:02:303866]	5
T:	[00:19:02:612734]	STATE?	R:	[00:19:02:612880]	5
T:	[00:19:02:917119]	STATE?	R:	[00:19:02:917256]	5
T:	[00:19:03:223328]	STATE?	R:	[00:19:03:228595]	5
T:	[00:19:03:524584]	STATE?	R:	[00:19:03:524753]	5
T:	[00:19:03:830568]	STATE?	R:	[00:19:03:840836]	5
T:	[00:19:04:137513]	STATE?	R:	[00:19:04:153283]	5
T:	[00:19:04:439169]	STATE?	R:	[00:19:04:439313]	5
T:	[00:19:04:744702]	STATE?	R:	[00:19:04:744834]	4
T:	[00:19:05:050307]	STATE?	R:	[00:19:05:050441]	4
T:	[00:19:05:357000]	STATE?	R:	[00:19:05:357147]	4
T:	[00:19:05:663169]	STATE?	R:	[00:19:05:668425]	4
T:	[00:19:05:978963]	STATE?	R:	[00:19:05:986067]	4
T:	[00:19:06:293429]	STATE?	R:	[00:19:06:304044]	4
T:	[00:19:06:594543]	STATE?	R:	[00:19:06:599832]	4
T:	[00:19:06:900157]	STATE?	R:	[00:19:06:910444]	4
T:	[00:19:07:218136]	STATE?	R:	[00:19:07:223368]	4
T:	[00:19:07:524804]	STATE?	R:	[00:19:07:535199]	4
T:	[00:19:07:836167]	STATE?	R:	[00:19:07:836302]	4
T:	[00:19:08:137486]	STATE?	R:	[00:19:08:142762]	4
T:	[00:19:08:459003]	STATE?	R:	[00:19:08:459167]	4
T:	[00:19:08:763460]	STATE?	R:	[00:19:08:763586]	4
T:	[00:19:09:068273]	STATE?	R:	[00:19:09:068396]	4
T:	[00:19:09:370564]	STATE?	R:	[00:19:09:370862]	4
T:	[00:19:09:672979]	STATE?	R:	[00:19:09:678205]	4
T:	[00:19:09:974268]	STATE?	R:	[00:19:09:974409]	6
T:	[00:19:10:288257]	STATE?	R:	[00:19:10:293574]	6
T:	[00:19:10:616423]	STATE?	R:	[00:19:10:616634]	6
T:	[00:19:10:929931]	STATE?	R:	[00:19:10:930273]	6
T:	[00:19:10:940591]	MoveFromLCRToNoGood	R:	[00:19:11:142245]	ACK
T:	[00:19:11:447442]	STATE?	R:	[00:19:11:447731]	6
T:	[00:19:11:752704]	STATE?	R:	[00:19:11:752844]	6
T:	[00:19:12:055810]	STATE?	R:	[00:19:12:056050]	6
T:	[00:19:12:360235]	STATE?	R:	[00:19:12:360449]	6
T:	[00:19:12:661924]	STATE?	R:	[00:19:12:662073]	6
T:	[00:19:12:967520]	STATE?	R:	[00:19:12:967655]	6
T:	[00:19:13:273650]	STATE?	R:	[00:19:13:273842]	6
T:	[00:19:13:578912]	STATE?	R:	[00:19:13:579133]	6
T:	[00:19:13:882558]	STATE?	R:	[00:19:13:882713]	6
T:	[00:19:14:185400]	STATE?	R:	[00:19:14:185553]	6
T:	[00:19:14:490818]	STATE?	R:	[00:19:14:490970]	6
T:	[00:19:14:803665]	STATE?	R:	[00:19:14:803844]	6
T:	[00:19:15:109124]	STATE?	R:	[00:19:15:109269]	6
T:	[00:19:15:411065]	STATE?	R:	[00:19:15:411216]	6
T:	[00:19:15:716428]	STATE?	R:	[00:19:15:716576]	6
T:	[00:19:16:017514]	STATE?	R:	[00:19:16:017651]	6
T:	[00:19:16:323595]	STATE?	R:	[00:19:16:323934]	6
T:	[00:19:16:626703]	STATE?	R:	[00:19:16:626851]	6
T:	[00:19:16:940897]	STATE?	R:	[00:19:16:951243]	6
T:	[00:19:17:247773]	STATE?	R:	[00:19:17:253025]	6
T:	[00:19:17:559175]	STATE?	R:	[00:19:17:564424]	6
T:	[00:19:17:860874]	STATE?	R:	[00:19:17:861026]	6
T:	[00:19:18:165373]	STATE?	R:	[00:19:18:170712]	6
T:	[00:19:18:466324]	STATE?	R:	[00:19:18:466476]	6
T:	[00:19:18:770161]	STATE?	R:	[00:19:18:770309]	6
T:	[00:19:19:080701]	STATE?	R:	[00:19:19:086039]	38
T:	[00:19:19:433893]	STATE?	R:	[00:19:19:444690]	38
T:	[00:19:19:741873]	STATE?	R:	[00:19:19:747152]	38
T:	[00:19:20:046749]	STATE?	R:	[00:19:20:049639]	38
T:	[00:19:20:361284]	STATE?	R:	[00:19:20:367825]	34
T:	[00:19:20:666654]	STATE?	R:	[00:19:20:666797]	34
T:	[00:19:20:968189]	STATE?	R:	[00:19:20:968331]	34
T:	[00:19:21:274198]	STATE?	R:	[00:19:21:279564]	34
T:	[00:19:21:586600]	STATE?	R:	[00:19:21:592733]	34
T:	[00:19:21:892929]	STATE?	R:	[00:19:21:893060]	34
T:	[00:19:22:194800]	STATE?	R:	[00:19:22:205370]	34
T:	[00:19:22:500257]	STATE?	R:	[00:19:22:505489]	34
T:	[00:19:22:806303]	STATE?	R:	[00:19:22:827802]	34
T:	[00:19:23:110106]	STATE?	R:	[00:19:23:110236]	34
T:	[00:19:23:120564]	MoveFromHiPotToLCR	R:	[00:19:23:327333]	ACK
T:	[00:19:23:629297]	STATE?	R:	[00:19:23:629439]	34
T:	[00:19:23:931927]	STATE?	R:	[00:19:23:932106]	34
T:	[00:19:24:235643]	STATE?	R:	[00:19:24:235768]	34
T:	[00:19:24:538297]	STATE?	R:	[00:19:24:538435]	34
T:	[00:19:24:842375]	STATE?	R:	[00:19:24:847610]	34
T:	[00:19:25:148510]	STATE?	R:	[00:19:25:148641]	34
T:	[00:19:25:453207]	STATE?	R:	[00:19:25:463739]	34
T:	[00:19:25:758506]	STATE?	R:	[00:19:25:758640]	34
T:	[00:19:26:061176]	STATE?	R:	[00:19:26:061369]	34
T:	[00:19:26:367845]	STATE?	R:	[00:19:26:367987]	34
T:	[00:19:26:671090]	STATE?	R:	[00:19:26:671238]	34
T:	[00:19:26:989191]	STATE?	R:	[00:19:26:994539]	34
T:	[00:19:27:291327]	STATE?	R:	[00:19:27:296548]	34
T:	[00:19:27:594627]	STATE?	R:	[00:19:27:594788]	34
T:	[00:19:27:900583]	STATE?	R:	[00:19:27:901002]	34
T:	[00:19:28:205416]	STATE?	R:	[00:19:28:205551]	34
T:	[00:19:28:508392]	STATE?	R:	[00:19:28:508527]	34
T:	[00:19:28:810889]	STATE?	R:	[00:19:28:811030]	34
T:	[00:19:29:116007]	STATE?	R:	[00:19:29:121498]	34
T:	[00:19:29:424903]	STATE?	R:	[00:19:29:430114]	34
T:	[00:19:29:739428]	STATE?	R:	[00:19:29:739956]	34
T:	[00:19:30:041607]	STATE?	R:	[00:19:30:051972]	34
T:	[00:19:30:343361]	STATE?	R:	[00:19:30:343514]	34
T:	[00:19:30:645230]	STATE?	R:	[00:19:30:655566]	34
T:	[00:19:30:948391]	STATE?	R:	[00:19:30:958677]	34
T:	[00:19:31:253679]	STATE?	R:	[00:19:31:253818]	34
T:	[00:19:31:557344]	STATE?	R:	[00:19:31:562620]	34
T:	[00:19:31:868576]	STATE?	R:	[00:19:31:873931]	2
T:	[00:19:32:177925]	STATE?	R:	[00:19:32:183137]	2
T:	[00:19:32:484805]	STATE?	R:	[00:19:32:495259]	2
T:	[00:19:32:789135]	STATE?	R:	[00:19:32:789291]	2
T:	[00:19:33:090454]	STATE?	R:	[00:19:33:100821]	2
T:	[00:19:33:398112]	STATE?	R:	[00:19:33:408473]	2
T:	[00:19:33:700138]	STATE?	R:	[00:19:33:705408]	2
T:	[00:19:34:009249]	STATE?	R:	[00:19:34:014925]	4
T:	[00:19:34:347993]	STATE?	R:	[00:19:34:348152]	4
T:	[00:19:34:649280]	STATE?	R:	[00:19:34:654493]	4
T:	[00:19:34:950432]	STATE?	R:	[00:19:34:960754]	4
T:	[00:19:35:270938]	STATE?	R:	[00:19:35:271069]	4
T:	[00:19:35:577523]	STATE?	R:	[00:19:35:583035]	4
T:	[00:19:35:883443]	STATE?	R:	[00:19:35:883575]	4
T:	[00:19:36:184576]	STATE?	R:	[00:19:36:184717]	4
T:	[00:19:36:498412]	STATE?	R:	[00:19:36:498545]	4
T:	[00:19:36:804570]	STATE?	R:	[00:19:36:810041]	4
T:	[00:19:37:105665]	STATE?	R:	[00:19:37:110880]	4
T:	[00:19:37:408507]	STATE?	R:	[00:19:37:413726]	4
T:	[00:19:37:720288]	STATE?	R:	[00:19:37:725568]	4
T:	[00:19:37:782153]	MoveFromLCRToNoGood	R:	[00:19:38:437816]	ACK
T:	[00:19:38:739364]	STATE?	R:	[00:19:38:739712]	4
T:	[00:19:39:049002]	STATE?	R:	[00:19:39:054267]	4
T:	[00:19:39:354900]	STATE?	R:	[00:19:39:355083]	4
T:	[00:19:39:663118]	STATE?	R:	[00:19:39:668361]	4
T:	[00:19:39:980324]	STATE?	R:	[00:19:39:980464]	4
T:	[00:19:40:286484]	STATE?	R:	[00:19:40:291709]	4
T:	[00:19:40:597883]	STATE?	R:	[00:19:40:598027]	4
T:	[00:19:40:904059]	STATE?	R:	[00:19:40:904192]	4
T:	[00:19:41:219520]	STATE?	R:	[00:19:41:224762]	4
T:	[00:19:41:521814]	STATE?	R:	[00:19:41:532108]	4
T:	[00:19:41:824799]	STATE?	R:	[00:19:41:824934]	5
T:	[00:19:42:130943]	STATE?	R:	[00:19:42:131074]	5
T:	[00:19:42:432652]	STATE?	R:	[00:19:42:438160]	5
T:	[00:19:42:746386]	STATE?	R:	[00:19:42:751625]	5
T:	[00:19:43:049238]	STATE?	R:	[00:19:43:049373]	5
T:	[00:19:43:355572]	STATE?	R:	[00:19:43:360897]	5
T:	[00:19:43:656688]	STATE?	R:	[00:19:43:657113]	5
T:	[00:19:43:962152]	STATE?	R:	[00:19:43:972569]	5
T:	[00:19:44:278645]	STATE?	R:	[00:19:44:289015]	5
T:	[00:19:44:583638]	STATE?	R:	[00:19:44:588865]	5
T:	[00:19:44:890633]	STATE?	R:	[00:19:44:895869]	5
T:	[00:19:45:199987]	STATE?	R:	[00:19:45:205279]	5
T:	[00:19:45:502103]	STATE?	R:	[00:19:45:502243]	5
T:	[00:19:45:808252]	STATE?	R:	[00:19:45:808397]	37
T:	[00:19:46:150609]	STATE?	R:	[00:19:46:161105]	37
T:	[00:19:46:470628]	STATE?	R:	[00:19:46:470778]	37
T:	[00:19:46:481109]	DUT_SERIAL_NB?	R:	[00:19:46:679697]	22\07\0912365

T:	[00:19:46:996965]	STATE?	R:	[00:19:47:012551]	33
T:	[00:19:47:038054]	MoveFromInpToHiPot	R:	[00:19:47:235352]	ACK
T:	[00:19:47:543313]	STATE?	R:	[00:19:47:553930]	33
T:	[00:19:47:848300]	STATE?	R:	[00:19:47:858609]	33
T:	[00:19:48:150466]	STATE?	R:	[00:19:48:150826]	33
T:	[00:19:48:452961]	STATE?	R:	[00:19:48:453099]	33
T:	[00:19:48:762423]	STATE?	R:	[00:19:48:767858]	33
T:	[00:19:49:066258]	STATE?	R:	[00:19:49:066396]	33
T:	[00:19:49:374388]	STATE?	R:	[00:19:49:374539]	33
T:	[00:19:49:676003]	STATE?	R:	[00:19:49:681289]	33
T:	[00:19:49:981971]	STATE?	R:	[00:19:49:987268]	33
T:	[00:19:50:287501]	STATE?	R:	[00:19:50:287676]	33
T:	[00:19:50:591105]	STATE?	R:	[00:19:50:596437]	33
T:	[00:19:50:897347]	STATE?	R:	[00:19:50:902669]	32
T:	[00:19:51:206426]	STATE?	R:	[00:19:51:216965]	32
T:	[00:19:51:512618]	STATE?	R:	[00:19:51:518019]	32
T:	[00:19:51:816511]	STATE?	R:	[00:19:51:822127]	32
T:	[00:19:52:122758]	STATE?	R:	[00:19:52:128116]	32
T:	[00:19:52:432668]	STATE?	R:	[00:19:52:437994]	32
T:	[00:19:52:735006]	STATE?	R:	[00:19:52:740296]	32
T:	[00:19:53:040619]	STATE?	R:	[00:19:53:040834]	32
T:	[00:19:53:346900]	STATE?	R:	[00:19:53:357554]	32
T:	[00:19:53:652098]	STATE?	R:	[00:19:53:672723]	32
T:	[00:19:53:955033]	STATE?	R:	[00:19:53:960660]	32
T:	[00:19:54:261503]	STATE?	R:	[00:19:54:277375]	32
T:	[00:19:54:583286]	STATE?	R:	[00:19:54:588538]	32
T:	[00:19:54:893573]	STATE?	R:	[00:19:54:893766]	32
T:	[00:19:55:208949]	STATE?	R:	[00:19:55:214179]	32
T:	[00:19:55:511602]	STATE?	R:	[00:19:55:511751]	34
T:	[00:19:55:828024]	STATE?	R:	[00:19:55:828156]	34
T:	[00:19:56:134393]	STATE?	R:	[00:19:56:139680]	34
T:	[00:19:56:445384]	STATE?	R:	[00:19:56:456006]	34
T:	[00:19:56:749403]	STATE?	R:	[00:19:56:749535]	34
T:	[00:19:57:071033]	STATE?	R:	[00:19:57:081684]	34
T:	[00:19:57:376370]	STATE?	R:	[00:19:57:381681]	34
T:	[00:19:57:683533]	STATE?	R:	[00:19:57:703920]	34
T:	[00:19:58:002452]	STATE?	R:	[00:19:58:033546]	34
T:	[00:19:58:308649]	STATE?	R:	[00:19:58:314226]	34
T:	[00:19:58:612973]	STATE?	R:	[00:19:58:618359]	34
T:	[00:19:58:916007]	STATE?	R:	[00:19:58:916139]	34
T:	[00:19:59:218622]	STATE?	R:	[00:19:59:218766]	34
T:	[00:19:59:529030]	STATE?	R:	[00:19:59:544479]	34
T:	[00:19:59:835171]	STATE?	R:	[00:19:59:835360]	34
T:	[00:20:00:157742]	STATE?	R:	[00:20:00:162998]	34
T:	[00:20:00:460186]	STATE?	R:	[00:20:00:460323]	34
T:	[00:20:00:770412]	STATE?	R:	[00:20:00:770544]	34
T:	[00:20:01:075730]	STATE?	R:	[00:20:01:080954]	34
T:	[00:20:01:381098]	STATE?	R:	[00:20:01:397560]	34
T:	[00:20:01:686241]	STATE?	R:	[00:20:01:701681]	34
T:	[00:20:01:992733]	STATE?	R:	[00:20:02:003096]	34
T:	[00:20:02:300591]	STATE?	R:	[00:20:02:300718]	34
T:	[00:20:02:612440]	STATE?	R:	[00:20:02:627647]	34
T:	[00:20:02:922626]	STATE?	R:	[00:20:02:922961]	34
T:	[00:20:03:229281]	STATE?	R:	[00:20:03:249713]	34
T:	[00:20:03:530493]	STATE?	R:	[00:20:03:530674]	34
T:	[00:20:03:840192]	STATE?	R:	[00:20:03:840327]	34
T:	[00:20:04:152159]	STATE?	R:	[00:20:04:152282]	34
T:	[00:20:04:472207]	STATE?	R:	[00:20:04:492980]	34
T:	[00:20:04:778560]	STATE?	R:	[00:20:04:778764]	34
T:	[00:20:05:089332]	STATE?	R:	[00:20:05:099978]	34
T:	[00:20:05:393818]	STATE?	R:	[00:20:05:393957]	34
T:	[00:20:05:708011]	STATE?	R:	[00:20:05:723266]	34
T:	[00:20:06:019027]	STATE?	R:	[00:20:06:029241]	34
T:	[00:20:06:339903]	STATE?	R:	[00:20:06:340040]	34
T:	[00:20:06:641838]	STATE?	R:	[00:20:06:647055]	34
T:	[00:20:06:971180]	STATE?	R:	[00:20:06:971311]	34
T:	[00:20:07:272881]	STATE?	R:	[00:20:07:288077]	34
T:	[00:20:07:577152]	STATE?	R:	[00:20:07:582395]	34
T:	[00:20:07:887903]	STATE?	R:	[00:20:07:918428]	34
T:	[00:20:07:939278]	MoveFromHiPotToLCR	R:	[00:20:08:204317]	ACK
T:	[00:20:08:511121]	STATE?	R:	[00:20:08:511450]	34
T:	[00:20:08:816458]	STATE?	R:	[00:20:08:816593]	34
T:	[00:20:09:118587]	STATE?	R:	[00:20:09:118732]	34
T:	[00:20:09:422095]	STATE?	R:	[00:20:09:422494]	34
T:	[00:20:09:726412]	STATE?	R:	[00:20:09:736836]	34
T:	[00:20:10:032434]	STATE?	R:	[00:20:10:032580]	34
T:	[00:20:10:338730]	STATE?	R:	[00:20:10:338972]	34
T:	[00:20:10:644767]	STATE?	R:	[00:20:10:655236]	34
T:	[00:20:10:960898]	STATE?	R:	[00:20:10:978300]	34
T:	[00:20:11:271358]	STATE?	R:	[00:20:11:271532]	34
T:	[00:20:11:577670]	STATE?	R:	[00:20:11:577806]	34
T:	[00:20:11:880194]	STATE?	R:	[00:20:11:880329]	34
T:	[00:20:12:186368]	STATE?	R:	[00:20:12:186502]	34
T:	[00:20:12:487774]	STATE?	R:	[00:20:12:487901]	34
T:	[00:20:12:792811]	STATE?	R:	[00:20:12:816285]	34
T:	[00:20:13:096018]	STATE?	R:	[00:20:13:096154]	34
T:	[00:20:13:401284]	STATE?	R:	[00:20:13:401427]	34
T:	[00:20:13:707208]	STATE?	R:	[00:20:13:707386]	34
T:	[00:20:14:013763]	STATE?	R:	[00:20:14:013900]	34
T:	[00:20:14:325225]	STATE?	R:	[00:20:14:325501]	34
T:	[00:20:14:631545]	STATE?	R:	[00:20:14:631677]	34
T:	[00:20:14:937726]	STATE?	R:	[00:20:14:942959]	34
T:	[00:20:15:243966]	STATE?	R:	[00:20:15:249184]	34
T:	[00:20:15:549379]	STATE?	R:	[00:20:15:559717]	34
T:	[00:20:15:857524]	STATE?	R:	[00:20:15:857659]	34
T:	[00:20:16:161242]	STATE?	R:	[00:20:16:161381]	34
T:	[00:20:16:462525]	STATE?	R:	[00:20:16:467826]	34
T:	[00:20:16:767185]	STATE?	R:	[00:20:16:767336]	34
T:	[00:20:17:075115]	STATE?	R:	[00:20:17:090631]	34
T:	[00:20:17:386795]	STATE?	R:	[00:20:17:392021]	34
T:	[00:20:17:693108]	STATE?	R:	[00:20:17:698429]	34
T:	[00:20:18:005334]	STATE?	R:	[00:20:18:010561]	34
T:	[00:20:18:309972]	STATE?	R:	[00:20:18:310144]	34
T:	[00:20:18:621998]	STATE?	R:	[00:20:18:623286]	36
T:	[00:20:18:957499]	STATE?	R:	[00:20:18:957871]	36
T:	[00:20:19:261383]	STATE?	R:	[00:20:19:266594]	36
T:	[00:20:19:587117]	STATE?	R:	[00:20:19:594314]	36
T:	[00:20:19:889717]	STATE?	R:	[00:20:19:894943]	36
T:	[00:20:20:195885]	STATE?	R:	[00:20:20:201107]	36
T:	[00:20:20:515494]	STATE?	R:	[00:20:20:520901]	36
T:	[00:20:20:833720]	STATE?	R:	[00:20:20:833855]	36
T:	[00:20:21:148543]	STATE?	R:	[00:20:21:153785]	36
T:	[00:20:21:458456]	STATE?	R:	[00:20:21:469036]	36
T:	[00:20:21:791116]	STATE?	R:	[00:20:21:811871]	36
