T:	[18:42:11:347526]	*IDN?	R:	[18:42:11:571224]	ROBOT_PREMO, V1.0
T:	[18:45:38:027939]	STATE?	R:	[18:45:38:028074]	0
T:	[18:45:38:334016]	STATE?	R:	[18:45:38:334160]	0
T:	[18:45:38:635163]	STATE?	R:	[18:45:38:645636]	0
T:	[18:45:38:941095]	STATE?	R:	[18:45:38:941441]	0
T:	[18:45:39:253040]	STATE?	R:	[18:45:39:263577]	0
T:	[18:45:39:565946]	STATE?	R:	[18:45:39:571336]	0
T:	[18:45:39:867018]	STATE?	R:	[18:45:39:867234]	0
T:	[18:45:40:173341]	STATE?	R:	[18:45:40:174344]	0
T:	[18:45:40:479180]	STATE?	R:	[18:45:40:484460]	0
T:	[18:45:40:780782]	STATE?	R:	[18:45:40:796035]	0
T:	[18:45:41:082590]	STATE?	R:	[18:45:41:103215]	0
T:	[18:45:41:389033]	STATE?	R:	[18:45:41:394350]	0
T:	[18:45:41:696054]	STATE?	R:	[18:45:41:706346]	0
T:	[18:45:42:004460]	STATE?	R:	[18:45:42:015070]	0
T:	[18:45:42:308764]	STATE?	R:	[18:45:42:339455]	0
T:	[18:45:42:616792]	STATE?	R:	[18:45:42:616932]	0
T:	[18:45:42:920797]	STATE?	R:	[18:45:42:926072]	0
T:	[18:45:43:227976]	STATE?	R:	[18:45:43:228107]	0
T:	[18:45:43:539236]	STATE?	R:	[18:45:43:539450]	0
T:	[18:45:43:845928]	STATE?	R:	[18:45:43:851156]	0
T:	[18:45:44:149676]	STATE?	R:	[18:45:44:180623]	0
T:	[18:45:44:461917]	STATE?	R:	[18:45:44:488057]	0
T:	[18:45:44:768197]	STATE?	R:	[18:45:44:781911]	0
T:	[18:45:45:072612]	STATE?	R:	[18:45:45:072993]	0
T:	[18:45:45:377763]	STATE?	R:	[18:45:45:393764]	0
T:	[18:45:45:684177]	STATE?	R:	[18:45:45:699446]	0
T:	[18:45:45:992621]	STATE?	R:	[18:45:45:997927]	0
T:	[18:45:46:294788]	STATE?	R:	[18:45:46:294927]	0
T:	[18:45:46:611368]	STATE?	R:	[18:45:46:621828]	0
T:	[18:45:46:915232]	STATE?	R:	[18:45:46:915406]	0
T:	[18:45:47:217983]	STATE?	R:	[18:45:47:228139]	0
T:	[18:45:47:524181]	STATE?	R:	[18:45:47:524429]	0
T:	[18:45:47:853965]	STATE?	R:	[18:45:47:854190]	0
T:	[18:45:48:158378]	STATE?	R:	[18:45:48:260631]	0
T:	[18:45:48:473692]	STATE?	R:	[18:45:48:473828]	0
T:	[18:45:48:779906]	STATE?	R:	[18:45:48:805544]	1
T:	[18:45:49:087237]	STATE?	R:	[18:45:49:087379]	1
T:	[18:45:49:097706]	DUT_SERIAL_NB?	R:	[18:45:49:286955]	22\07\0912365

T:	[18:45:49:591708]	STATE?	R:	[18:45:49:591853]	1
T:	[18:45:49:607501]	MoveFromInpToHiPot	R:	[18:45:49:791350]	ACK
T:	[18:45:50:099133]	STATE?	R:	[18:45:50:104413]	1
T:	[18:45:50:403411]	STATE?	R:	[18:45:50:408652]	1
T:	[18:45:50:709508]	STATE?	R:	[18:45:50:714776]	1
T:	[18:45:51:014898]	STATE?	R:	[18:45:51:020116]	1
T:	[18:45:51:320966]	STATE?	R:	[18:45:51:326200]	1
T:	[18:45:51:621935]	STATE?	R:	[18:45:51:622152]	1
T:	[18:45:51:927905]	STATE?	R:	[18:45:51:933186]	1
T:	[18:45:52:233556]	STATE?	R:	[18:45:52:238832]	1
T:	[18:45:52:536663]	STATE?	R:	[18:45:52:536884]	1
T:	[18:45:52:838901]	STATE?	R:	[18:45:52:839050]	1
T:	[18:45:53:150796]	STATE?	R:	[18:45:53:150993]	1
T:	[18:45:53:455860]	STATE?	R:	[18:45:53:456106]	1
T:	[18:45:53:757765]	STATE?	R:	[18:45:53:757939]	0
T:	[18:45:54:063942]	STATE?	R:	[18:45:54:064171]	0
T:	[18:45:54:369639]	STATE?	R:	[18:45:54:370354]	0
T:	[18:45:54:673764]	STATE?	R:	[18:45:54:673901]	0
T:	[18:45:54:976698]	STATE?	R:	[18:45:54:977149]	0
T:	[18:45:55:279692]	STATE?	R:	[18:45:55:279917]	0
T:	[18:45:55:586307]	STATE?	R:	[18:45:55:586461]	0
T:	[18:45:55:905842]	STATE?	R:	[18:45:55:911076]	256
T:	[18:45:58:029693]	ERR_REG?	R:	[18:45:58:029847]	8
T:	[18:47:25:202810]	STATE?	R:	[18:47:25:208032]	1
T:	[18:47:25:223617]	STATE?	R:	[18:47:25:228824]	1
T:	[18:47:25:527316]	STATE?	R:	[18:47:25:527447]	1
T:	[18:47:25:537895]	DUT_SERIAL_NB?	R:	[18:47:25:755491]	22\07\0912365

T:	[18:47:26:079099]	STATE?	R:	[18:47:26:094607]	1
T:	[18:47:26:094729]	MoveFromInpToHiPot	R:	[18:47:26:372582]	ACK
T:	[18:47:26:674379]	STATE?	R:	[18:47:26:674565]	1
T:	[18:47:26:978066]	STATE?	R:	[18:47:26:979009]	1
T:	[18:47:27:284483]	STATE?	R:	[18:47:27:284618]	1
T:	[18:47:27:590687]	STATE?	R:	[18:47:27:590886]	1
T:	[18:47:27:895230]	STATE?	R:	[18:47:27:895360]	1
T:	[18:47:28:200635]	STATE?	R:	[18:47:28:200820]	1
T:	[18:47:28:506888]	STATE?	R:	[18:47:28:507037]	1
T:	[18:47:28:812617]	STATE?	R:	[18:47:28:812752]	1
T:	[18:47:29:118799]	STATE?	R:	[18:47:29:118940]	1
T:	[18:47:29:420350]	STATE?	R:	[18:47:29:430753]	1
T:	[18:47:29:726368]	STATE?	R:	[18:47:29:726562]	1
T:	[18:47:30:032478]	STATE?	R:	[18:47:30:032680]	1
T:	[18:47:30:336210]	STATE?	R:	[18:47:30:336340]	1
T:	[18:47:30:639569]	STATE?	R:	[18:47:30:639949]	0
T:	[18:47:30:943081]	STATE?	R:	[18:47:30:943533]	0
T:	[18:47:31:246934]	STATE?	R:	[18:47:31:247264]	0
T:	[18:47:31:551021]	STATE?	R:	[18:47:31:551417]	0
T:	[18:47:31:865744]	STATE?	R:	[18:47:31:865944]	0
T:	[18:47:32:169474]	STATE?	R:	[18:47:32:169783]	0
T:	[18:47:32:474840]	STATE?	R:	[18:47:32:474995]	0
T:	[18:47:32:778608]	STATE?	R:	[18:47:32:779689]	0
T:	[18:47:33:094941]	STATE?	R:	[18:47:33:095075]	0
T:	[18:47:33:401203]	STATE?	R:	[18:47:33:401394]	0
T:	[18:47:33:706361]	STATE?	R:	[18:47:33:706502]	0
T:	[18:47:34:010008]	STATE?	R:	[18:47:34:010173]	0
T:	[18:47:34:311740]	STATE?	R:	[18:47:34:311875]	0
T:	[18:47:34:613768]	STATE?	R:	[18:47:34:613954]	0
T:	[18:47:34:915502]	STATE?	R:	[18:47:34:915636]	0
T:	[18:47:35:218073]	STATE?	R:	[18:47:35:218306]	0
T:	[18:47:35:520541]	STATE?	R:	[18:47:35:520674]	0
T:	[18:47:35:822864]	STATE?	R:	[18:47:35:823005]	0
T:	[18:47:36:128262]	STATE?	R:	[18:47:36:138748]	0
T:	[18:47:36:433319]	STATE?	R:	[18:47:36:433658]	0
T:	[18:47:36:737823]	STATE?	R:	[18:47:36:738092]	0
T:	[18:47:37:039496]	STATE?	R:	[18:47:37:039738]	0
T:	[18:47:37:340510]	STATE?	R:	[18:47:37:340703]	0
T:	[18:47:37:642331]	STATE?	R:	[18:47:37:642529]	0
T:	[18:47:37:943790]	STATE?	R:	[18:47:37:944088]	0
T:	[18:47:38:249784]	STATE?	R:	[18:47:38:249925]	0
T:	[18:47:38:552887]	STATE?	R:	[18:47:38:558103]	0
T:	[18:47:38:855548]	STATE?	R:	[18:47:38:855686]	0
T:	[18:47:39:159857]	STATE?	R:	[18:47:39:159993]	0
T:	[18:47:39:465448]	STATE?	R:	[18:47:39:470666]	0
T:	[18:47:39:771817]	STATE?	R:	[18:47:39:771966]	0
T:	[18:47:40:075416]	STATE?	R:	[18:47:40:075554]	0
T:	[18:47:40:380895]	STATE?	R:	[18:47:40:392179]	0
T:	[18:47:40:684865]	STATE?	R:	[18:47:40:694243]	2
T:	[18:47:40:990206]	STATE?	R:	[18:47:40:995427]	2
T:	[18:47:41:299872]	STATE?	R:	[18:47:41:305253]	2
T:	[18:47:41:604886]	STATE?	R:	[18:47:41:612254]	2
T:	[18:47:41:913142]	STATE?	R:	[18:47:41:913295]	2
T:	[18:47:42:214087]	STATE?	R:	[18:47:42:224605]	2
T:	[18:47:42:519305]	STATE?	R:	[18:47:42:519645]	2
T:	[18:47:42:825210]	STATE?	R:	[18:47:42:830421]	2
T:	[18:47:43:127508]	STATE?	R:	[18:47:43:138044]	2
T:	[18:47:43:428859]	STATE?	R:	[18:47:43:444473]	2
T:	[18:47:43:731516]	STATE?	R:	[18:47:43:731685]	2
T:	[18:47:44:034044]	STATE?	R:	[18:47:44:034191]	2
T:	[18:47:44:345166]	STATE?	R:	[18:47:44:365689]	2
T:	[18:47:44:676912]	STATE?	R:	[18:47:44:677050]	2
T:	[18:47:44:987406]	STATE?	R:	[18:47:44:987539]	2
T:	[18:47:45:290339]	STATE?	R:	[18:47:45:290478]	2
T:	[18:47:45:591541]	STATE?	R:	[18:47:45:591675]	2
T:	[18:47:45:895493]	STATE?	R:	[18:47:45:910991]	2
T:	[18:47:46:200988]	STATE?	R:	[18:47:46:201121]	2
T:	[18:47:46:524576]	STATE?	R:	[18:47:46:529805]	2
T:	[18:47:46:836480]	STATE?	R:	[18:47:46:841931]	2
T:	[18:47:47:142542]	STATE?	R:	[18:47:47:147756]	2
T:	[18:47:47:448239]	STATE?	R:	[18:47:47:458957]	3
T:	[18:47:47:773897]	STATE?	R:	[18:47:47:796510]	3
T:	[18:47:48:076197]	STATE?	R:	[18:47:48:076371]	3
T:	[18:47:48:381687]	STATE?	R:	[18:47:48:382197]	3
T:	[18:47:48:683602]	STATE?	R:	[18:47:48:683741]	3
T:	[18:47:48:994536]	STATE?	R:	[18:47:48:994666]	3
T:	[18:47:49:297233]	STATE?	R:	[18:47:49:297365]	3
T:	[18:47:49:602766]	STATE?	R:	[18:47:49:602946]	3
T:	[18:47:49:906588]	STATE?	R:	[18:47:49:911818]	3
T:	[18:47:50:212604]	STATE?	R:	[18:47:50:217867]	3
T:	[18:47:50:522701]	STATE?	R:	[18:47:50:522849]	3
T:	[18:47:50:839869]	STATE?	R:	[18:47:50:840001]	3
T:	[18:47:51:150233]	STATE?	R:	[18:47:51:165956]	3
T:	[18:47:51:452377]	STATE?	R:	[18:47:51:452505]	3
T:	[18:47:51:755110]	STATE?	R:	[18:47:51:755245]	3
T:	[18:47:52:061683]	STATE?	R:	[18:47:52:066894]	3
T:	[18:47:52:372951]	STATE?	R:	[18:47:52:373098]	3
T:	[18:47:52:678048]	STATE?	R:	[18:47:52:683297]	3
T:	[18:47:52:982774]	STATE?	R:	[18:47:52:983752]	3
T:	[18:47:53:297792]	STATE?	R:	[18:47:53:297998]	3
T:	[18:47:53:323664]	MoveFromHiPotToLCR	R:	[18:47:53:421324]	ACK
T:	[18:47:53:726952]	STATE?	R:	[18:47:53:727099]	3
T:	[18:47:54:033435]	STATE?	R:	[18:47:54:033587]	3
T:	[18:47:54:340475]	STATE?	R:	[18:47:54:340619]	3
T:	[18:47:54:651505]	STATE?	R:	[18:47:54:651650]	3
T:	[18:47:54:957257]	STATE?	R:	[18:47:54:957418]	3
T:	[18:47:55:263652]	STATE?	R:	[18:47:55:263806]	3
T:	[18:47:55:575052]	STATE?	R:	[18:47:55:575205]	3
T:	[18:47:55:881235]	STATE?	R:	[18:47:55:886464]	3
T:	[18:47:56:187357]	STATE?	R:	[18:47:56:192787]	3
T:	[18:47:56:494250]	STATE?	R:	[18:47:56:494412]	3
T:	[18:47:56:800508]	STATE?	R:	[18:47:56:810992]	3
T:	[18:47:57:115729]	STATE?	R:	[18:47:57:126176]	3
T:	[18:47:57:422011]	STATE?	R:	[18:47:57:427299]	3
T:	[18:47:57:727800]	STATE?	R:	[18:47:57:727947]	3
T:	[18:47:58:036113]	STATE?	R:	[18:47:58:036277]	3
T:	[18:47:58:338126]	STATE?	R:	[18:47:58:338272]	3
T:	[18:47:58:643644]	STATE?	R:	[18:47:58:648892]	3
T:	[18:47:58:955689]	STATE?	R:	[18:47:58:960907]	3
T:	[18:47:59:262062]	STATE?	R:	[18:47:59:272435]	3
T:	[18:47:59:568147]	STATE?	R:	[18:47:59:573524]	3
T:	[18:47:59:870673]	STATE?	R:	[18:47:59:875895]	3
T:	[18:48:00:181087]	STATE?	R:	[18:48:00:186332]	3
T:	[18:48:00:485403]	STATE?	R:	[18:48:00:495958]	3
T:	[18:48:00:791585]	STATE?	R:	[18:48:00:796826]	3
T:	[18:48:01:098768]	STATE?	R:	[18:48:01:104014]	3
T:	[18:48:01:413295]	STATE?	R:	[18:48:01:413443]	3
T:	[18:48:01:720366]	STATE?	R:	[18:48:01:725635]	3
T:	[18:48:02:021747]	STATE?	R:	[18:48:02:026987]	3
T:	[18:48:02:323808]	STATE?	R:	[18:48:02:334233]	3
T:	[18:48:02:629568]	STATE?	R:	[18:48:02:639918]	3
T:	[18:48:02:936240]	STATE?	R:	[18:48:02:941487]	3
T:	[18:48:03:239567]	STATE?	R:	[18:48:03:259993]	3
T:	[18:48:03:542929]	STATE?	R:	[18:48:03:543341]	3
T:	[18:48:03:844323]	STATE?	R:	[18:48:03:849616]	3
T:	[18:48:04:151791]	STATE?	R:	[18:48:04:157011]	3
T:	[18:48:04:457195]	STATE?	R:	[18:48:04:457348]	3
T:	[18:48:04:761592]	STATE?	R:	[18:48:04:766827]	3
T:	[18:48:05:063394]	STATE?	R:	[18:48:05:063535]	3
T:	[18:48:05:373151]	STATE?	R:	[18:48:05:373321]	3
T:	[18:48:05:679388]	STATE?	R:	[18:48:05:684620]	3
T:	[18:48:05:980859]	STATE?	R:	[18:48:05:986084]	3
T:	[18:48:06:285549]	STATE?	R:	[18:48:06:295832]	3
T:	[18:48:06:591560]	STATE?	R:	[18:48:06:591713]	3
T:	[18:48:06:907940]	STATE?	R:	[18:48:06:913381]	3
T:	[18:48:07:210559]	STATE?	R:	[18:48:07:215781]	3
T:	[18:48:07:512968]	STATE?	R:	[18:48:07:518282]	3
T:	[18:48:07:819044]	STATE?	R:	[18:48:07:819185]	3
T:	[18:48:08:121287]	STATE?	R:	[18:48:08:126520]	3
T:	[18:48:08:424078]	STATE?	R:	[18:48:08:429407]	3
T:	[18:48:08:727947]	STATE?	R:	[18:48:08:733217]	3
T:	[18:48:09:034030]	STATE?	R:	[18:48:09:034171]	3
T:	[18:48:09:338451]	STATE?	R:	[18:48:09:359215]	3
T:	[18:48:09:647237]	STATE?	R:	[18:48:09:647649]	3
T:	[18:48:09:953367]	STATE?	R:	[18:48:09:958608]	3
T:	[18:48:10:256152]	STATE?	R:	[18:48:10:256741]	3
T:	[18:48:10:566550]	STATE?	R:	[18:48:10:571805]	259
T:	[18:48:12:705979]	ERR_REG?	R:	[18:48:12:706151]	50
