T:	[14:08:09:761447]	*IDN?	R:	[14:08:09:873694]	ROBOT_PREMO, V1.0
T:	[14:12:06:542523]	STATE?	R:	[14:12:06:553153]	2
T:	[14:12:06:846614]	STATE?	R:	[14:12:06:867615]	2
T:	[14:12:07:153937]	STATE?	R:	[14:12:07:159335]	2
T:	[14:12:07:465227]	STATE?	R:	[14:12:07:480670]	2
T:	[14:12:07:769903]	STATE?	R:	[14:12:07:775542]	2
T:	[14:12:08:072756]	STATE?	R:	[14:12:08:072933]	2
T:	[14:12:08:381670]	STATE?	R:	[14:12:08:381819]	2
T:	[14:12:08:686807]	STATE?	R:	[14:12:08:686956]	2
T:	[14:12:08:692585]	MoveFromHiPotToLCR	R:	[14:12:08:963172]	ACK
T:	[14:12:09:272334]	STATE?	R:	[14:12:09:272506]	3
T:	[14:12:09:576491]	STATE?	R:	[14:12:09:576929]	3
T:	[14:12:09:880702]	STATE?	R:	[14:12:09:881126]	3
T:	[14:12:10:183431]	STATE?	R:	[14:12:10:183835]	3
T:	[14:12:10:485863]	STATE?	R:	[14:12:10:486045]	3
T:	[14:12:10:788676]	STATE?	R:	[14:12:10:788895]	3
T:	[14:12:11:095776]	STATE?	R:	[14:12:11:095989]	3
T:	[14:12:11:400634]	STATE?	R:	[14:12:11:400961]	3
T:	[14:12:11:704085]	STATE?	R:	[14:12:11:704302]	3
T:	[14:12:12:005875]	STATE?	R:	[14:12:12:016450]	3
T:	[14:12:12:312808]	STATE?	R:	[14:12:12:323960]	3
T:	[14:12:12:616305]	STATE?	R:	[14:12:12:621591]	3
T:	[14:12:12:920752]	STATE?	R:	[14:12:12:931109]	3
T:	[14:12:13:226090]	STATE?	R:	[14:12:13:236390]	3
T:	[14:12:13:528010]	STATE?	R:	[14:12:13:538640]	3
T:	[14:12:13:835070]	STATE?	R:	[14:12:13:840424]	3
T:	[14:12:14:138125]	STATE?	R:	[14:12:14:138320]	3
T:	[14:12:14:440725]	STATE?	R:	[14:12:14:440877]	3
T:	[14:12:14:741622]	STATE?	R:	[14:12:14:752061]	3
T:	[14:12:15:052534]	STATE?	R:	[14:12:15:057870]	3
T:	[14:12:15:355251]	STATE?	R:	[14:12:15:360514]	3
T:	[14:12:15:658995]	STATE?	R:	[14:12:15:669415]	3
T:	[14:12:15:965143]	STATE?	R:	[14:12:15:965297]	3
T:	[14:12:16:272445]	STATE?	R:	[14:12:16:272603]	3
T:	[14:12:16:573631]	STATE?	R:	[14:12:16:573773]	3
T:	[14:12:16:879595]	STATE?	R:	[14:12:16:884904]	3
T:	[14:12:17:182484]	STATE?	R:	[14:12:17:187802]	3
T:	[14:12:17:494711]	STATE?	R:	[14:12:17:499966]	3
T:	[14:12:17:811102]	STATE?	R:	[14:12:17:811266]	3
T:	[14:12:18:115012]	STATE?	R:	[14:12:18:115158]	3
T:	[14:12:18:422718]	STATE?	R:	[14:12:18:433006]	3
T:	[14:12:18:727117]	STATE?	R:	[14:12:18:727658]	3
T:	[14:12:19:034230]	STATE?	R:	[14:12:19:034415]	5
T:	[14:12:19:360025]	STATE?	R:	[14:12:19:365456]	5
T:	[14:12:19:689918]	STATE?	R:	[14:12:19:690054]	5
T:	[14:12:19:996058]	STATE?	R:	[14:12:20:016971]	5
T:	[14:12:20:332069]	STATE?	R:	[14:12:20:332226]	5
T:	[14:12:20:638994]	STATE?	R:	[14:12:20:644277]	5
T:	[14:12:20:644509]	DUT_SERIAL_NB?	R:	[14:12:20:913603]	22\07\0912362

T:	[14:12:21:236075]	STATE?	R:	[14:12:21:236235]	5
T:	[14:12:21:257638]	MoveFromInpToHiPot	R:	[14:12:21:393348]	ACK
T:	[14:12:21:691389]	STATE?	R:	[14:12:21:691537]	5
T:	[14:12:21:995686]	STATE?	R:	[14:12:21:996028]	5
T:	[14:12:22:301460]	STATE?	R:	[14:12:22:301760]	5
T:	[14:12:22:605969]	STATE?	R:	[14:12:22:606140]	5
T:	[14:12:22:913232]	STATE?	R:	[14:12:22:918481]	5
T:	[14:12:23:215131]	STATE?	R:	[14:12:23:215292]	5
T:	[14:12:23:518456]	STATE?	R:	[14:12:23:519582]	5
T:	[14:12:23:819980]	STATE?	R:	[14:12:23:825234]	5
T:	[14:12:24:126038]	STATE?	R:	[14:12:24:126223]	5
T:	[14:12:24:430095]	STATE?	R:	[14:12:24:440529]	5
T:	[14:12:24:735303]	STATE?	R:	[14:12:24:746058]	5
T:	[14:12:25:037061]	STATE?	R:	[14:12:25:042952]	5
T:	[14:12:25:339756]	STATE?	R:	[14:12:25:345116]	5
T:	[14:12:25:651198]	STATE?	R:	[14:12:25:656512]	5
T:	[14:12:25:962684]	STATE?	R:	[14:12:25:967989]	4
T:	[14:12:26:266626]	STATE?	R:	[14:12:26:266817]	4
T:	[14:12:26:573468]	STATE?	R:	[14:12:26:589028]	4
T:	[14:12:26:879624]	STATE?	R:	[14:12:26:884869]	4
T:	[14:12:27:188292]	STATE?	R:	[14:12:27:188507]	4
T:	[14:12:27:492163]	STATE?	R:	[14:12:27:502739]	4
T:	[14:12:27:800087]	STATE?	R:	[14:12:27:805512]	4
T:	[14:12:28:112226]	STATE?	R:	[14:12:28:118429]	4
T:	[14:12:28:416991]	STATE?	R:	[14:12:28:417195]	4
T:	[14:12:28:722880]	STATE?	R:	[14:12:28:723917]	4
T:	[14:12:29:029638]	STATE?	R:	[14:12:29:034922]	4
T:	[14:12:29:334317]	STATE?	R:	[14:12:29:334492]	4
T:	[14:12:29:640218]	STATE?	R:	[14:12:29:655840]	4
T:	[14:12:29:942605]	STATE?	R:	[14:12:29:952921]	4
T:	[14:12:30:269795]	STATE?	R:	[14:12:30:275047]	4
T:	[14:12:30:580744]	STATE?	R:	[14:12:30:586329]	6
T:	[14:12:30:888838]	STATE?	R:	[14:12:30:894074]	6
T:	[14:12:31:205298]	STATE?	R:	[14:12:31:205456]	6
T:	[14:12:31:507631]	STATE?	R:	[14:12:31:512884]	6
T:	[14:12:31:560727]	MoveFromLCRToPowTow	R:	[14:12:31:889670]	ACK
T:	[14:12:32:200578]	STATE?	R:	[14:12:32:210886]	6
T:	[14:12:32:502977]	STATE?	R:	[14:12:32:503117]	6
T:	[14:12:32:808774]	STATE?	R:	[14:12:32:824292]	6
T:	[14:12:33:110165]	STATE?	R:	[14:12:33:115424]	6
T:	[14:12:33:413672]	STATE?	R:	[14:12:33:413818]	6
T:	[14:12:33:719096]	STATE?	R:	[14:12:33:719251]	6
T:	[14:12:34:022905]	STATE?	R:	[14:12:34:028279]	6
T:	[14:12:34:337215]	STATE?	R:	[14:12:34:342519]	6
T:	[14:12:34:651038]	STATE?	R:	[14:12:34:656558]	6
T:	[14:12:34:955814]	STATE?	R:	[14:12:34:955969]	6
T:	[14:12:35:261161]	STATE?	R:	[14:12:35:266445]	6
T:	[14:12:35:563425]	STATE?	R:	[14:12:35:573894]	6
T:	[14:12:35:875876]	STATE?	R:	[14:12:35:876069]	6
T:	[14:12:36:186586]	STATE?	R:	[14:12:36:186754]	6
T:	[14:12:36:496131]	STATE?	R:	[14:12:36:496288]	6
T:	[14:12:36:808346]	STATE?	R:	[14:12:36:808499]	6
T:	[14:12:37:122599]	STATE?	R:	[14:12:37:122742]	6
T:	[14:12:37:425108]	STATE?	R:	[14:12:37:425301]	6
T:	[14:12:37:731640]	STATE?	R:	[14:12:37:742122]	6
T:	[14:12:38:037909]	STATE?	R:	[14:12:38:043508]	6
T:	[14:12:38:341620]	STATE?	R:	[14:12:38:346849]	6
T:	[14:12:38:644670]	STATE?	R:	[14:12:38:649916]	6
T:	[14:12:38:952880]	STATE?	R:	[14:12:38:953046]	6
T:	[14:12:39:259091]	STATE?	R:	[14:12:39:259237]	7
T:	[14:12:39:570381]	STATE?	R:	[14:12:39:575828]	7
T:	[14:12:39:875688]	STATE?	R:	[14:12:39:881068]	7
T:	[14:12:40:187242]	STATE?	R:	[14:12:40:192474]	7
T:	[14:12:40:488922]	STATE?	R:	[14:12:40:494307]	7
T:	[14:12:40:800096]	STATE?	R:	[14:12:40:805321]	7
T:	[14:12:41:116355]	STATE?	R:	[14:12:41:116507]	7
T:	[14:12:41:418412]	STATE?	R:	[14:12:41:423664]	7
T:	[14:12:41:719801]	STATE?	R:	[14:12:41:730102]	7
T:	[14:12:42:022334]	STATE?	R:	[14:12:42:027567]	7
T:	[14:12:42:327044]	STATE?	R:	[14:12:42:327194]	7
T:	[14:12:42:642785]	STATE?	R:	[14:12:42:643064]	7
T:	[14:12:42:948768]	STATE?	R:	[14:12:42:954347]	11
T:	[14:12:43:289544]	STATE?	R:	[14:12:43:289683]	11
T:	[14:12:43:590988]	STATE?	R:	[14:12:43:596223]	11
T:	[14:12:43:946462]	STATE?	R:	[14:12:43:962015]	11
T:	[14:12:43:987661]	MoveFromHiPotToLCR	R:	[14:12:44:089017]	ACK
T:	[14:12:44:392093]	STATE?	R:	[14:12:44:392244]	11
T:	[14:12:44:696272]	STATE?	R:	[14:12:44:696511]	11
T:	[14:12:45:000164]	STATE?	R:	[14:12:45:000565]	11
T:	[14:12:45:304313]	STATE?	R:	[14:12:45:304563]	11
T:	[14:12:45:609050]	STATE?	R:	[14:12:45:609195]	11
T:	[14:12:45:910072]	STATE?	R:	[14:12:45:910456]	11
T:	[14:12:46:211085]	STATE?	R:	[14:12:46:211531]	11
T:	[14:12:46:512237]	STATE?	R:	[14:12:46:512414]	11
T:	[14:12:46:817929]	STATE?	R:	[14:12:46:828326]	11
T:	[14:12:47:120821]	STATE?	R:	[14:12:47:120970]	11
T:	[14:12:47:423165]	STATE?	R:	[14:12:47:423389]	11
T:	[14:12:47:738295]	STATE?	R:	[14:12:47:738521]	11
T:	[14:12:48:042431]	STATE?	R:	[14:12:48:042731]	11
T:	[14:12:48:347928]	STATE?	R:	[14:12:48:348283]	11
T:	[14:12:49:212441]	STATE?	R:	[14:12:49:212597]	11
T:	[14:12:49:516019]	STATE?	R:	[14:12:49:516182]	11
T:	[14:12:49:820163]	STATE?	R:	[14:12:49:820604]	11
T:	[14:12:50:124273]	STATE?	R:	[14:12:50:124414]	11
T:	[14:12:50:429770]	STATE?	R:	[14:12:50:429907]	11
T:	[14:12:50:732394]	STATE?	R:	[14:12:50:732664]	11
T:	[14:12:51:038649]	STATE?	R:	[14:12:51:038873]	11
T:	[14:12:51:341538]	STATE?	R:	[14:12:51:341742]	11
T:	[14:12:51:645695]	STATE?	R:	[14:12:51:645889]	11
T:	[14:12:51:952144]	STATE?	R:	[14:12:51:952316]	11
T:	[14:12:52:253314]	STATE?	R:	[14:12:52:263691]	11
T:	[14:12:52:555503]	STATE?	R:	[14:12:52:555691]	11
T:	[14:12:52:860430]	STATE?	R:	[14:12:52:860570]	11
T:	[14:12:53:162058]	STATE?	R:	[14:12:53:162284]	11
T:	[14:12:53:466179]	STATE?	R:	[14:12:53:466498]	11
T:	[14:12:53:768577]	STATE?	R:	[14:12:53:768848]	11
T:	[14:12:54:074802]	STATE?	R:	[14:12:54:085263]	11
T:	[14:12:54:378928]	STATE?	R:	[14:12:54:379074]	11
T:	[14:12:54:681976]	STATE?	R:	[14:12:54:682122]	11
T:	[14:12:54:984217]	STATE?	R:	[14:12:54:984451]	11
T:	[14:12:55:291125]	STATE?	R:	[14:12:55:301645]	11
T:	[14:12:55:592917]	STATE?	R:	[14:12:55:593194]	11
T:	[14:12:55:893750]	STATE?	R:	[14:12:55:893893]	11
T:	[14:12:56:199637]	STATE?	R:	[14:12:56:199776]	13
T:	[14:12:56:526581]	STATE?	R:	[14:12:56:542236]	13
T:	[14:12:56:837722]	STATE?	R:	[14:12:56:837895]	13
T:	[14:12:57:146194]	STATE?	R:	[14:12:57:146395]	13
T:	[14:12:57:159903]	DUT_SERIAL_NB?	R:	[14:12:57:416963]	22\07\0912362

T:	[14:12:57:713466]	STATE?	R:	[14:12:57:718698]	13
T:	[14:12:57:741187]	MoveFromInpToHiPot	R:	[14:12:57:943401]	ACK
T:	[14:12:58:250800]	STATE?	R:	[14:12:58:251159]	13
T:	[14:12:58:554432]	STATE?	R:	[14:12:58:564742]	13
T:	[14:12:58:857208]	STATE?	R:	[14:12:58:857550]	13
T:	[14:12:59:162314]	STATE?	R:	[14:12:59:167565]	13
T:	[14:12:59:464670]	STATE?	R:	[14:12:59:464819]	13
T:	[14:12:59:768736]	STATE?	R:	[14:12:59:774024]	13
T:	[14:13:00:071839]	STATE?	R:	[14:13:00:077066]	13
T:	[14:13:00:377861]	STATE?	R:	[14:13:00:383797]	13
T:	[14:13:00:688986]	STATE?	R:	[14:13:00:694483]	13
T:	[14:13:00:992751]	STATE?	R:	[14:13:00:992897]	13
T:	[14:13:01:297964]	STATE?	R:	[14:13:01:298111]	13
T:	[14:13:01:609423]	STATE?	R:	[14:13:01:609562]	13
T:	[14:13:01:911076]	STATE?	R:	[14:13:01:911236]	13
T:	[14:13:02:217676]	STATE?	R:	[14:13:02:217848]	12
T:	[14:13:02:523950]	STATE?	R:	[14:13:02:524131]	12
T:	[14:13:02:828964]	STATE?	R:	[14:13:02:834192]	12
T:	[14:13:03:130355]	STATE?	R:	[14:13:03:130513]	12
T:	[14:13:03:436519]	STATE?	R:	[14:13:03:446872]	12
T:	[14:13:03:753120]	STATE?	R:	[14:13:03:758455]	12
T:	[14:13:04:057502]	STATE?	R:	[14:13:04:072941]	12
T:	[14:13:04:363660]	STATE?	R:	[14:13:04:374007]	12
T:	[14:13:04:667494]	STATE?	R:	[14:13:04:667648]	12
T:	[14:13:04:969579]	STATE?	R:	[14:13:04:979938]	12
T:	[14:13:05:271861]	STATE?	R:	[14:13:05:277102]	12
T:	[14:13:05:577898]	STATE?	R:	[14:13:05:583185]	12
T:	[14:13:05:882642]	STATE?	R:	[14:13:05:882834]	12
T:	[14:13:06:188877]	STATE?	R:	[14:13:06:194195]	12
T:	[14:13:06:492705]	STATE?	R:	[14:13:06:498084]	12
T:	[14:13:06:800170]	STATE?	R:	[14:13:06:800388]	12
T:	[14:13:07:109007]	STATE?	R:	[14:13:07:109175]	14
T:	[14:13:07:415885]	STATE?	R:	[14:13:07:416026]	14
T:	[14:13:07:722803]	STATE?	R:	[14:13:07:722945]	14
T:	[14:13:08:041242]	STATE?	R:	[14:13:08:051931]	14
T:	[14:13:08:352182]	STATE?	R:	[14:13:08:352348]	14
T:	[14:13:08:656921]	STATE?	R:	[14:13:08:657083]	14
T:	[14:13:08:961784]	STATE?	R:	[14:13:08:967136]	14
T:	[14:13:09:267694]	STATE?	R:	[14:13:09:268090]	14
T:	[14:13:09:574074]	STATE?	R:	[14:13:09:574215]	14
T:	[14:13:09:880251]	STATE?	R:	[14:13:09:880466]	14
T:	[14:13:10:185497]	STATE?	R:	[14:13:10:190719]	14
T:	[14:13:10:492781]	STATE?	R:	[14:13:10:513528]	14
T:	[14:13:10:799441]	STATE?	R:	[14:13:10:814794]	14
T:	[14:13:11:105593]	STATE?	R:	[14:13:11:110831]	14
T:	[14:13:11:411941]	STATE?	R:	[14:13:11:417183]	14
T:	[14:13:11:721813]	STATE?	R:	[14:13:11:731946]	14
T:	[14:13:12:041577]	STATE?	R:	[14:13:12:041715]	14
T:	[14:13:12:348954]	STATE?	R:	[14:13:12:349358]	14
T:	[14:13:12:655189]	STATE?	R:	[14:13:12:655408]	14
T:	[14:13:12:959103]	STATE?	R:	[14:13:12:974590]	14
T:	[14:13:13:264132]	STATE?	R:	[14:13:13:269731]	14
T:	[14:13:13:580034]	STATE?	R:	[14:13:13:580199]	14
T:	[14:13:13:894977]	STATE?	R:	[14:13:13:905266]	14
T:	[14:13:14:198717]	STATE?	R:	[14:13:14:198902]	14
T:	[14:13:14:503302]	STATE?	R:	[14:13:14:503625]	14
T:	[14:13:14:814431]	STATE?	R:	[14:13:14:819906]	14
T:	[14:13:15:132914]	STATE?	R:	[14:13:15:138195]	14
T:	[14:13:15:436375]	STATE?	R:	[14:13:15:436510]	14
T:	[14:13:15:749866]	STATE?	R:	[14:13:15:750046]	14
T:	[14:13:16:051825]	STATE?	R:	[14:13:16:051966]	14
T:	[14:13:16:352870]	STATE?	R:	[14:13:16:363199]	14
T:	[14:13:16:657266]	STATE?	R:	[14:13:16:657402]	14
T:	[14:13:16:963584]	STATE?	R:	[14:13:16:963720]	14
T:	[14:13:17:270733]	STATE?	R:	[14:13:17:270875]	14
T:	[14:13:17:581566]	STATE?	R:	[14:13:17:586818]	14
T:	[14:13:17:886688]	STATE?	R:	[14:13:17:891927]	14
T:	[14:13:18:188724]	STATE?	R:	[14:13:18:188950]	14
T:	[14:13:18:492723]	STATE?	R:	[14:13:18:503361]	14
T:	[14:13:18:801711]	STATE?	R:	[14:13:18:801878]	14
T:	[14:13:19:110687]	STATE?	R:	[14:13:19:110842]	14
T:	[14:13:19:414790]	STATE?	R:	[14:13:19:420036]	14
T:	[14:13:19:724498]	STATE?	R:	[14:13:19:729765]	14
T:	[14:13:20:036056]	STATE?	R:	[14:13:20:077257]	14
T:	[14:13:20:358893]	STATE?	R:	[14:13:20:364296]	14
T:	[14:13:20:665959]	STATE?	R:	[14:13:20:671247]	14
T:	[14:13:20:982390]	STATE?	R:	[14:13:20:997696]	14
T:	[14:13:21:301396]	STATE?	R:	[14:13:21:301825]	14
T:	[14:13:21:608835]	STATE?	R:	[14:13:21:614104]	14
T:	[14:13:21:923660]	STATE?	R:	[14:13:21:923800]	14
T:	[14:13:22:227664]	STATE?	R:	[14:13:22:227797]	14
T:	[14:13:22:531346]	STATE?	R:	[14:13:22:545235]	14
T:	[14:13:22:837258]	STATE?	R:	[14:13:22:842539]	14
T:	[14:13:23:141806]	STATE?	R:	[14:13:23:141962]	14
T:	[14:13:23:462770]	STATE?	R:	[14:13:23:473086]	14
T:	[14:13:23:768917]	STATE?	R:	[14:13:23:769061]	14
T:	[14:13:24:076917]	STATE?	R:	[14:13:24:082151]	14
T:	[14:13:24:389958]	STATE?	R:	[14:13:24:395214]	14
T:	[14:13:24:709304]	STATE?	R:	[14:13:24:714814]	14
T:	[14:13:25:014044]	STATE?	R:	[14:13:25:014258]	14
T:	[14:13:25:319601]	STATE?	R:	[14:13:25:324847]	14
T:	[14:13:25:624731]	STATE?	R:	[14:13:25:630045]	14
T:	[14:13:25:937419]	STATE?	R:	[14:13:25:948976]	14
T:	[14:13:26:242097]	STATE?	R:	[14:13:26:247341]	14
T:	[14:13:26:553298]	STATE?	R:	[14:13:26:559046]	14
T:	[14:13:26:872895]	STATE?	R:	[14:13:26:873057]	14
T:	[14:13:27:176942]	STATE?	R:	[14:13:27:177087]	14
T:	[14:13:27:483348]	STATE?	R:	[14:13:27:483499]	14
T:	[14:13:27:788949]	STATE?	R:	[14:13:27:794188]	14
T:	[14:13:28:098697]	STATE?	R:	[14:13:28:103932]	14
T:	[14:13:28:405465]	STATE?	R:	[14:13:28:421141]	14
T:	[14:13:28:712184]	STATE?	R:	[14:13:28:740222]	14
T:	[14:13:29:018596]	STATE?	R:	[14:13:29:028897]	14
T:	[14:13:29:325031]	STATE?	R:	[14:13:29:332249]	14
T:	[14:13:29:634405]	STATE?	R:	[14:13:29:644591]	14
T:	[14:13:29:940475]	STATE?	R:	[14:13:29:948046]	14
T:	[14:13:30:243944]	STATE?	R:	[14:13:30:244147]	14
T:	[14:13:30:560592]	STATE?	R:	[14:13:30:576184]	14
T:	[14:13:30:873032]	STATE?	R:	[14:13:30:888300]	14
T:	[14:13:31:178290]	STATE?	R:	[14:13:31:183519]	14
T:	[14:13:31:484980]	STATE?	R:	[14:13:31:485120]	14
T:	[14:13:31:791184]	STATE?	R:	[14:13:31:791385]	14
T:	[14:13:32:096614]	STATE?	R:	[14:13:32:107070]	14
T:	[14:13:32:411140]	STATE?	R:	[14:13:32:411283]	14
T:	[14:13:32:723577]	STATE?	R:	[14:13:32:728885]	14
T:	[14:13:33:026345]	STATE?	R:	[14:13:33:026766]	14
T:	[14:13:33:331337]	STATE?	R:	[14:13:33:331482]	14
T:	[14:13:33:634605]	STATE?	R:	[14:13:33:634751]	14
T:	[14:13:33:939505]	STATE?	R:	[14:13:33:939643]	14
T:	[14:13:34:251564]	STATE?	R:	[14:13:34:266798]	14
T:	[14:13:34:561120]	STATE?	R:	[14:13:34:571376]	14
T:	[14:13:34:865259]	STATE?	R:	[14:13:34:865397]	14
T:	[14:13:35:168369]	STATE?	R:	[14:13:35:178772]	14
T:	[14:13:35:483417]	STATE?	R:	[14:13:35:488666]	14
T:	[14:13:35:788287]	STATE?	R:	[14:13:35:788515]	14
T:	[14:13:36:104853]	STATE?	R:	[14:13:36:110428]	14
T:	[14:13:36:412143]	STATE?	R:	[14:13:36:412612]	14
T:	[14:13:36:733607]	STATE?	R:	[14:13:36:738842]	14
T:	[14:13:37:040588]	STATE?	R:	[14:13:37:045986]	14
T:	[14:13:37:345707]	STATE?	R:	[14:13:37:357322]	14
T:	[14:13:37:481159]	LaserPrint 22/07/2200021	R:	[14:13:38:000679]	ACK
T:	[14:13:38:005949]	STATE?	R:	[14:13:38:021711]	14
T:	[14:13:38:311186]	STATE?	R:	[14:13:38:311341]	78
T:	[14:13:38:630794]	STATE?	R:	[14:13:38:641663]	78
T:	[14:13:38:652004]	MoveFromPowTowToOKparts	R:	[14:13:38:893591]	ACK
T:	[14:13:39:192993]	STATE?	R:	[14:13:39:193142]	78
T:	[14:13:39:504097]	STATE?	R:	[14:13:39:514418]	78
T:	[14:13:39:809020]	STATE?	R:	[14:13:39:809177]	78
T:	[14:13:40:118421]	STATE?	R:	[14:13:40:119481]	78
T:	[14:13:40:427901]	STATE?	R:	[14:13:40:428395]	14
T:	[14:13:40:734111]	STATE?	R:	[14:13:40:734261]	14
T:	[14:13:41:039507]	STATE?	R:	[14:13:41:039650]	14
T:	[14:13:41:341037]	STATE?	R:	[14:13:41:341216]	14
T:	[14:13:41:644759]	STATE?	R:	[14:13:41:644938]	14
T:	[14:13:41:951217]	STATE?	R:	[14:13:41:956439]	14
T:	[14:13:42:267974]	STATE?	R:	[14:13:42:273206]	14
T:	[14:13:42:569310]	STATE?	R:	[14:13:42:569468]	14
T:	[14:13:42:870775]	STATE?	R:	[14:13:42:870927]	14
T:	[14:13:43:177071]	STATE?	R:	[14:13:43:177275]	14
T:	[14:13:43:480038]	STATE?	R:	[14:13:43:485286]	14
