T:	[04:05:11:082266]	*IDN?	R:	[04:05:11:282369]	ROBOT_PREMO, V1.0
T:	[04:59:46:969018]	STATE?	R:	[04:59:46:969142]	3
T:	[04:59:47:278489]	STATE?	R:	[04:59:47:278622]	3
T:	[04:59:47:599603]	STATE?	R:	[04:59:47:599759]	3
T:	[04:59:47:901583]	STATE?	R:	[04:59:47:911874]	3
T:	[04:59:48:205046]	STATE?	R:	[04:59:48:210260]	3
T:	[04:59:48:506472]	STATE?	R:	[04:59:48:511700]	3
T:	[04:59:48:832547]	STATE?	R:	[04:59:48:873139]	3
T:	[04:59:49:143487]	STATE?	R:	[04:59:49:148707]	3
T:	[04:59:49:446572]	STATE?	R:	[04:59:49:451923]	3
T:	[04:59:49:752858]	STATE?	R:	[04:59:49:758071]	3
T:	[04:59:50:078986]	STATE?	R:	[04:59:50:079128]	3
T:	[04:59:50:390904]	STATE?	R:	[04:59:50:391040]	3
T:	[04:59:50:693565]	STATE?	R:	[04:59:50:693802]	3
T:	[04:59:50:994861]	STATE?	R:	[04:59:50:994999]	3
T:	[04:59:51:299953]	STATE?	R:	[04:59:51:300432]	3
T:	[04:59:51:608475]	STATE?	R:	[04:59:51:629019]	3
T:	[04:59:51:948178]	STATE?	R:	[04:59:51:948340]	3
T:	[04:59:52:256560]	STATE?	R:	[04:59:52:266694]	3
T:	[04:59:52:562779]	STATE?	R:	[04:59:52:568091]	3
T:	[04:59:52:868287]	STATE?	R:	[04:59:52:888966]	3
T:	[04:59:53:173485]	STATE?	R:	[04:59:53:178707]	3
T:	[04:59:53:486552]	STATE?	R:	[04:59:53:493738]	3
T:	[04:59:53:500549]	MoveFromHiPotToLCR	R:	[04:59:53:583965]	ACK
T:	[04:59:53:884321]	STATE?	R:	[04:59:53:884454]	3
T:	[04:59:54:189270]	STATE?	R:	[04:59:54:189406]	3
T:	[04:59:54:492203]	STATE?	R:	[04:59:54:497444]	3
T:	[04:59:54:794722]	STATE?	R:	[04:59:54:794841]	3
T:	[04:59:55:101744]	STATE?	R:	[04:59:55:101916]	3
T:	[04:59:55:412909]	STATE?	R:	[04:59:55:433475]	3
T:	[04:59:55:723199]	STATE?	R:	[04:59:55:723340]	3
T:	[04:59:56:027424]	STATE?	R:	[04:59:56:032779]	3
T:	[04:59:56:344119]	STATE?	R:	[04:59:56:349417]	3
T:	[04:59:56:645273]	STATE?	R:	[04:59:56:645410]	3
T:	[04:59:56:951264]	STATE?	R:	[04:59:56:956544]	3
T:	[04:59:57:256919]	STATE?	R:	[04:59:57:272421]	3
T:	[04:59:57:565234]	STATE?	R:	[04:59:57:575513]	3
T:	[04:59:57:867796]	STATE?	R:	[04:59:57:873149]	3
T:	[04:59:58:172981]	STATE?	R:	[04:59:58:173116]	3
T:	[04:59:58:479705]	STATE?	R:	[04:59:58:489845]	3
T:	[04:59:58:791627]	STATE?	R:	[04:59:58:791760]	3
T:	[04:59:59:095829]	STATE?	R:	[04:59:59:101982]	3
T:	[04:59:59:398762]	STATE?	R:	[04:59:59:398953]	3
T:	[04:59:59:702384]	STATE?	R:	[04:59:59:707601]	3
T:	[05:00:00:007307]	STATE?	R:	[05:00:00:022743]	3
T:	[05:00:00:316331]	STATE?	R:	[05:00:00:316458]	3
T:	[05:00:00:621845]	STATE?	R:	[05:00:00:627174]	3
T:	[05:00:00:928088]	STATE?	R:	[05:00:00:928212]	3
T:	[05:00:01:231187]	STATE?	R:	[05:00:01:236421]	3
T:	[05:00:01:532874]	STATE?	R:	[05:00:01:533023]	3
T:	[05:00:01:836804]	STATE?	R:	[05:00:01:836932]	3
T:	[05:00:02:142246]	STATE?	R:	[05:00:02:142433]	3
T:	[05:00:02:443696]	STATE?	R:	[05:00:02:444071]	3
T:	[05:00:02:750253]	STATE?	R:	[05:00:02:750547]	3
T:	[05:00:03:055640]	STATE?	R:	[05:00:03:055774]	3
T:	[05:00:03:358900]	STATE?	R:	[05:00:03:369382]	3
T:	[05:00:03:662457]	STATE?	R:	[05:00:03:662980]	5
T:	[05:00:03:993661]	STATE?	R:	[05:00:03:998941]	5
T:	[05:00:04:306141]	STATE?	R:	[05:00:04:306277]	5
T:	[05:00:04:607596]	STATE?	R:	[05:00:04:607735]	5
T:	[05:00:04:922370]	STATE?	R:	[05:00:04:943998]	5
T:	[05:00:05:237373]	STATE?	R:	[05:00:05:242590]	5
T:	[05:00:05:263038]	MoveFromInpToHiPot	R:	[05:00:05:341802]	ACK
T:	[05:00:05:646952]	STATE?	R:	[05:00:05:647120]	5
T:	[05:00:05:950804]	STATE?	R:	[05:00:05:951246]	5
T:	[05:00:06:253797]	STATE?	R:	[05:00:06:253981]	5
T:	[05:00:06:557566]	STATE?	R:	[05:00:06:557760]	5
T:	[05:00:06:863740]	STATE?	R:	[05:00:06:863883]	5
T:	[05:00:07:167931]	STATE?	R:	[05:00:07:178383]	5
T:	[05:00:07:474108]	STATE?	R:	[05:00:07:474246]	5
T:	[05:00:07:777549]	STATE?	R:	[05:00:07:777945]	5
T:	[05:00:08:080593]	STATE?	R:	[05:00:08:089816]	5
T:	[05:00:08:391869]	STATE?	R:	[05:00:08:402222]	5
T:	[05:00:08:698142]	STATE?	R:	[05:00:08:698333]	5
T:	[05:00:08:999662]	STATE?	R:	[05:00:08:999848]	5
T:	[05:00:09:300472]	STATE?	R:	[05:00:09:300592]	4
T:	[05:00:09:604838]	STATE?	R:	[05:00:09:604970]	4
T:	[05:00:09:908721]	STATE?	R:	[05:00:09:908868]	4
T:	[05:00:10:220073]	STATE?	R:	[05:00:10:220305]	4
T:	[05:00:10:522169]	STATE?	R:	[05:00:10:522309]	4
T:	[05:00:10:828499]	STATE?	R:	[05:00:10:828638]	4
T:	[05:00:11:145634]	STATE?	R:	[05:00:11:145819]	4
T:	[05:00:11:451016]	STATE?	R:	[05:00:11:451198]	4
T:	[05:00:11:757688]	STATE?	R:	[05:00:11:757868]	4
T:	[05:00:12:059231]	STATE?	R:	[05:00:12:059415]	4
T:	[05:00:12:360859]	STATE?	R:	[05:00:12:371266]	5
T:	[05:00:12:661805]	STATE?	R:	[05:00:12:662008]	5
T:	[05:00:12:964385]	STATE?	R:	[05:00:12:964521]	5
T:	[05:00:13:267012]	STATE?	R:	[05:00:13:267378]	5
T:	[05:00:13:571699]	STATE?	R:	[05:00:13:571835]	5
T:	[05:00:13:874205]	STATE?	R:	[05:00:13:874330]	5
T:	[05:00:14:175329]	STATE?	R:	[05:00:14:175477]	5
T:	[05:00:14:478208]	STATE?	R:	[05:00:14:478365]	6
T:	[05:00:14:783933]	STATE?	R:	[05:00:14:789157]	6
T:	[05:00:15:093554]	STATE?	R:	[05:00:15:116942]	6
T:	[05:00:15:408639]	STATE?	R:	[05:00:15:419154]	6
T:	[05:00:15:712493]	STATE?	R:	[05:00:15:712640]	6
T:	[05:00:16:019867]	STATE?	R:	[05:00:16:019999]	7
T:	[05:00:16:030302]	MoveFromLCRToPowTow	R:	[05:00:16:585248]	ACK
T:	[05:00:16:889243]	STATE?	R:	[05:00:16:889376]	7
T:	[05:00:17:192846]	STATE?	R:	[05:00:17:192986]	7
T:	[05:00:17:497232]	STATE?	R:	[05:00:17:497384]	7
T:	[05:00:17:806327]	STATE?	R:	[05:00:17:806471]	7
T:	[05:00:18:115401]	STATE?	R:	[05:00:18:125995]	7
T:	[05:00:18:421632]	STATE?	R:	[05:00:18:427043]	7
T:	[05:00:18:724892]	STATE?	R:	[05:00:18:730144]	7
T:	[05:00:19:036296]	STATE?	R:	[05:00:19:036746]	7
T:	[05:00:19:339379]	STATE?	R:	[05:00:19:344623]	7
T:	[05:00:19:646366]	STATE?	R:	[05:00:19:646530]	7
T:	[05:00:19:952129]	STATE?	R:	[05:00:19:952273]	7
T:	[05:00:20:258267]	STATE?	R:	[05:00:20:258407]	7
T:	[05:00:20:562996]	STATE?	R:	[05:00:20:573424]	7
T:	[05:00:20:874432]	STATE?	R:	[05:00:20:879726]	7
T:	[05:00:21:191150]	STATE?	R:	[05:00:21:196562]	7
T:	[05:00:21:497359]	STATE?	R:	[05:00:21:497510]	7
T:	[05:00:21:799259]	STATE?	R:	[05:00:21:804749]	7
T:	[05:00:22:105934]	STATE?	R:	[05:00:22:111246]	7
T:	[05:00:22:412122]	STATE?	R:	[05:00:22:417509]	7
T:	[05:00:22:717617]	STATE?	R:	[05:00:22:722949]	7
T:	[05:00:23:029005]	STATE?	R:	[05:00:23:029154]	7
T:	[05:00:23:335144]	STATE?	R:	[05:00:23:345714]	7
T:	[05:00:23:641738]	STATE?	R:	[05:00:23:641884]	7
T:	[05:00:23:944255]	STATE?	R:	[05:00:23:949522]	7
T:	[05:00:24:249337]	STATE?	R:	[05:00:24:249481]	7
T:	[05:00:24:551522]	STATE?	R:	[05:00:24:551671]	7
T:	[05:00:24:857992]	STATE?	R:	[05:00:24:858158]	7
T:	[05:00:25:164419]	STATE?	R:	[05:00:25:169656]	7
T:	[05:00:25:468864]	STATE?	R:	[05:00:25:479162]	7
T:	[05:00:25:774458]	STATE?	R:	[05:00:25:779701]	7
T:	[05:00:26:090876]	STATE?	R:	[05:00:26:091027]	7
T:	[05:00:26:396827]	STATE?	R:	[05:00:26:402097]	7
T:	[05:00:26:703010]	STATE?	R:	[05:00:26:713356]	7
T:	[05:00:27:009075]	STATE?	R:	[05:00:27:009222]	7
T:	[05:00:27:310114]	STATE?	R:	[05:00:27:315367]	7
T:	[05:00:27:616116]	STATE?	R:	[05:00:27:616318]	7
T:	[05:00:27:919292]	STATE?	R:	[05:00:27:924740]	11
T:	[05:00:28:266883]	STATE?	R:	[05:00:28:267103]	11
T:	[05:00:28:572458]	STATE?	R:	[05:00:28:577702]	11
T:	[05:00:28:882514]	STATE?	R:	[05:00:28:882674]	11
T:	[05:00:28:888952]	MoveFromHiPotToLCR	R:	[05:00:29:050075]	ACK
T:	[05:00:29:348078]	STATE?	R:	[05:00:29:348407]	11
T:	[05:00:29:652881]	STATE?	R:	[05:00:29:658108]	11
T:	[05:00:29:977847]	STATE?	R:	[05:00:29:977971]	11
T:	[05:00:30:282175]	STATE?	R:	[05:00:30:287598]	11
T:	[05:00:30:589238]	STATE?	R:	[05:00:30:589397]	11
T:	[05:00:30:893891]	STATE?	R:	[05:00:30:914320]	11
T:	[05:00:31:205058]	STATE?	R:	[05:00:31:205401]	11
T:	[05:00:31:511416]	STATE?	R:	[05:00:31:511554]	11
T:	[05:00:31:816172]	STATE?	R:	[05:00:31:816551]	11
T:	[05:00:32:117318]	STATE?	R:	[05:00:32:127664]	11
T:	[05:00:32:422922]	STATE?	R:	[05:00:32:428141]	11
T:	[05:00:32:725143]	STATE?	R:	[05:00:32:740575]	11
T:	[05:00:33:035688]	STATE?	R:	[05:00:33:046083]	11
T:	[05:00:33:338024]	STATE?	R:	[05:00:33:340702]	11
T:	[05:00:33:909386]	STATE?	R:	[05:00:33:914619]	11
T:	[05:00:34:211635]	STATE?	R:	[05:00:34:211761]	11
T:	[05:00:34:517486]	STATE?	R:	[05:00:34:522720]	11
T:	[05:00:34:827624]	STATE?	R:	[05:00:34:827752]	11
T:	[05:00:35:129382]	STATE?	R:	[05:00:35:134746]	11
T:	[05:00:35:454259]	STATE?	R:	[05:00:35:469737]	11
T:	[05:00:35:763994]	STATE?	R:	[05:00:35:769207]	11
T:	[05:00:36:069698]	STATE?	R:	[05:00:36:080031]	11
T:	[05:00:36:371191]	STATE?	R:	[05:00:36:371431]	11
T:	[05:00:36:676818]	STATE?	R:	[05:00:36:682053]	11
T:	[05:00:36:981350]	STATE?	R:	[05:00:36:991667]	11
T:	[05:00:37:286518]	STATE?	R:	[05:00:37:286647]	11
T:	[05:00:37:592663]	STATE?	R:	[05:00:37:597911]	11
T:	[05:00:37:905283]	STATE?	R:	[05:00:37:910501]	11
T:	[05:00:38:211297]	STATE?	R:	[05:00:38:211422]	11
T:	[05:00:38:528225]	STATE?	R:	[05:00:38:528409]	11
T:	[05:00:38:833821]	STATE?	R:	[05:00:38:833945]	11
T:	[05:00:39:135758]	STATE?	R:	[05:00:39:140974]	11
T:	[05:00:39:441283]	STATE?	R:	[05:00:39:446736]	11
T:	[05:00:39:756732]	STATE?	R:	[05:00:39:761971]	11
T:	[05:00:40:062154]	STATE?	R:	[05:00:40:062283]	11
T:	[05:00:40:363609]	STATE?	R:	[05:00:40:368987]	11
T:	[05:00:40:670597]	STATE?	R:	[05:00:40:675826]	11
T:	[05:00:40:975963]	STATE?	R:	[05:00:40:986278]	11
T:	[05:00:41:279858]	STATE?	R:	[05:00:41:285066]	11
T:	[05:00:41:582733]	STATE?	R:	[05:00:41:587956]	11
T:	[05:00:41:897559]	STATE?	R:	[05:00:41:904935]	11
T:	[05:00:42:209628]	STATE?	R:	[05:00:42:209776]	13
T:	[05:00:42:542841]	STATE?	R:	[05:00:42:548073]	13
T:	[05:00:42:849093]	STATE?	R:	[05:00:42:854364]	13
T:	[05:00:43:163917]	STATE?	R:	[05:00:43:184699]	13
T:	[05:00:43:200077]	MoveFromInpToHiPot	R:	[05:00:43:477972]	ACK
T:	[05:00:43:789531]	STATE?	R:	[05:00:43:800058]	13
T:	[05:00:44:093545]	STATE?	R:	[05:00:44:105737]	13
T:	[05:00:44:395799]	STATE?	R:	[05:00:44:401070]	13
T:	[05:00:44:698866]	STATE?	R:	[05:00:44:704098]	13
T:	[05:00:45:002964]	STATE?	R:	[05:00:45:008182]	13
T:	[05:00:45:305023]	STATE?	R:	[05:00:45:310475]	13
T:	[05:00:45:611040]	STATE?	R:	[05:00:45:616554]	13
T:	[05:00:45:917185]	STATE?	R:	[05:00:45:922417]	13
T:	[05:00:46:220432]	STATE?	R:	[05:00:46:220719]	13
T:	[05:00:46:522055]	STATE?	R:	[05:00:46:527281]	13
T:	[05:00:46:827453]	STATE?	R:	[05:00:46:827606]	13
T:	[05:00:47:129901]	STATE?	R:	[05:00:47:140328]	13
T:	[05:00:47:439951]	STATE?	R:	[05:00:47:440354]	13
T:	[05:00:47:751436]	STATE?	R:	[05:00:47:766953]	12
T:	[05:00:48:067395]	STATE?	R:	[05:00:48:072633]	12
T:	[05:00:48:379708]	STATE?	R:	[05:00:48:384925]	12
T:	[05:00:48:683079]	STATE?	R:	[05:00:48:688485]	12
T:	[05:00:48:989325]	STATE?	R:	[05:00:48:994558]	12
T:	[05:00:49:295015]	STATE?	R:	[05:00:49:300250]	12
T:	[05:00:49:596825]	STATE?	R:	[05:00:49:602046]	12
T:	[05:00:49:898003]	STATE?	R:	[05:00:49:903354]	12
T:	[05:00:50:204682]	STATE?	R:	[05:00:50:204824]	12
T:	[05:00:50:511125]	STATE?	R:	[05:00:50:521421]	12
T:	[05:00:50:816226]	STATE?	R:	[05:00:50:816422]	12
T:	[05:00:51:124085]	STATE?	R:	[05:00:51:134383]	12
T:	[05:00:51:439084]	STATE?	R:	[05:00:51:444338]	12
T:	[05:00:51:742660]	STATE?	R:	[05:00:51:747952]	12
T:	[05:00:52:047959]	STATE?	R:	[05:00:52:048263]	12
T:	[05:00:52:354142]	STATE?	R:	[05:00:52:359414]	12
T:	[05:00:52:664629]	STATE?	R:	[05:00:52:675090]	12
T:	[05:00:52:975587]	STATE?	R:	[05:00:52:981345]	12
T:	[05:00:53:277757]	STATE?	R:	[05:00:53:277914]	14
T:	[05:00:53:588561]	STATE?	R:	[05:00:53:588959]	14
T:	[05:00:53:895929]	STATE?	R:	[05:00:53:901329]	14
T:	[05:00:54:205313]	STATE?	R:	[05:00:54:225849]	14
T:	[05:00:54:510368]	STATE?	R:	[05:00:54:515594]	14
T:	[05:00:54:818028]	STATE?	R:	[05:00:54:837147]	14
T:	[05:00:55:122614]	STATE?	R:	[05:00:55:127838]	14
T:	[05:00:55:437397]	STATE?	R:	[05:00:55:437739]	14
T:	[05:00:55:753390]	STATE?	R:	[05:00:55:758815]	14
T:	[05:00:56:056354]	STATE?	R:	[05:00:56:072128]	14
T:	[05:00:56:361470]	STATE?	R:	[05:00:56:361610]	14
T:	[05:00:56:667955]	STATE?	R:	[05:00:56:673347]	14
T:	[05:00:56:969786]	STATE?	R:	[05:00:56:969913]	14
T:	[05:00:57:274067]	STATE?	R:	[05:00:57:279284]	14
T:	[05:00:57:578453]	STATE?	R:	[05:00:57:583732]	14
T:	[05:00:57:883613]	STATE?	R:	[05:00:57:888826]	14
T:	[05:00:58:184510]	STATE?	R:	[05:00:58:210183]	14
T:	[05:00:58:496706]	STATE?	R:	[05:00:58:501938]	14
T:	[05:00:58:797955]	STATE?	R:	[05:00:58:818286]	14
T:	[05:00:59:115503]	STATE?	R:	[05:00:59:152515]	14
T:	[05:00:59:420721]	STATE?	R:	[05:00:59:431386]	14
T:	[05:00:59:733421]	STATE?	R:	[05:00:59:733616]	14
T:	[05:01:00:038207]	STATE?	R:	[05:01:00:043450]	14
T:	[05:01:00:339939]	STATE?	R:	[05:01:00:345170]	14
T:	[05:01:00:643262]	STATE?	R:	[05:01:00:648482]	14
T:	[05:01:00:949527]	STATE?	R:	[05:01:00:949651]	14
T:	[05:01:01:251472]	STATE?	R:	[05:01:01:257099]	14
T:	[05:01:01:558066]	STATE?	R:	[05:01:01:563303]	14
T:	[05:01:01:860727]	STATE?	R:	[05:01:01:865934]	14
T:	[05:01:02:171838]	STATE?	R:	[05:01:02:192520]	14
T:	[05:01:02:480982]	STATE?	R:	[05:01:02:494973]	14
T:	[05:01:02:786768]	STATE?	R:	[05:01:02:791994]	14
T:	[05:01:03:091079]	STATE?	R:	[05:01:03:098190]	14
T:	[05:01:03:429608]	STATE?	R:	[05:01:03:434816]	14
T:	[05:01:03:740128]	STATE?	R:	[05:01:03:740278]	14
T:	[05:01:04:057265]	STATE?	R:	[05:01:04:057413]	14
T:	[05:01:04:359981]	STATE?	R:	[05:01:04:360109]	14
T:	[05:01:04:665900]	STATE?	R:	[05:01:04:666032]	14
T:	[05:01:04:984608]	STATE?	R:	[05:01:04:984762]	14
T:	[05:01:05:292156]	STATE?	R:	[05:01:05:292280]	14
T:	[05:01:05:594647]	STATE?	R:	[05:01:05:594840]	14
T:	[05:01:05:962188]	STATE?	R:	[05:01:05:962320]	14
T:	[05:01:06:264917]	STATE?	R:	[05:01:06:275491]	14
T:	[05:01:06:593937]	STATE?	R:	[05:01:06:614581]	14
T:	[05:01:06:900665]	STATE?	R:	[05:01:06:900789]	14
T:	[05:01:07:211306]	STATE?	R:	[05:01:07:216783]	14
T:	[05:01:07:513656]	STATE?	R:	[05:01:07:513796]	14
T:	[05:01:07:833159]	STATE?	R:	[05:01:07:848497]	14
T:	[05:01:08:152070]	STATE?	R:	[05:01:08:152226]	14
T:	[05:01:08:463276]	STATE?	R:	[05:01:08:463428]	14
T:	[05:01:08:769446]	STATE?	R:	[05:01:08:774665]	14
T:	[05:01:09:093695]	STATE?	R:	[05:01:09:111266]	14
T:	[05:01:09:402254]	STATE?	R:	[05:01:09:427788]	14
T:	[05:01:09:709273]	STATE?	R:	[05:01:09:714490]	14
T:	[05:01:10:024443]	STATE?	R:	[05:01:10:029665]	14
T:	[05:01:10:360230]	STATE?	R:	[05:01:10:360389]	14
T:	[05:01:10:676292]	STATE?	R:	[05:01:10:681513]	14
T:	[05:01:10:983416]	STATE?	R:	[05:01:10:988708]	14
T:	[05:01:11:299181]	STATE?	R:	[05:01:11:299339]	14
T:	[05:01:11:612420]	STATE?	R:	[05:01:11:612576]	14
T:	[05:01:11:917733]	STATE?	R:	[05:01:11:922970]	14
T:	[05:01:12:225199]	STATE?	R:	[05:01:12:225583]	14
T:	[05:01:12:536891]	STATE?	R:	[05:01:12:542115]	14
T:	[05:01:12:844129]	STATE?	R:	[05:01:12:844270]	14
T:	[05:01:13:148761]	STATE?	R:	[05:01:13:153989]	14
T:	[05:01:13:468978]	STATE?	R:	[05:01:13:469142]	14
T:	[05:01:13:775022]	STATE?	R:	[05:01:13:775164]	14
T:	[05:01:14:078646]	STATE?	R:	[05:01:14:078782]	14
T:	[05:01:14:387845]	STATE?	R:	[05:01:14:388175]	14
T:	[05:01:14:691500]	STATE?	R:	[05:01:14:691638]	14
T:	[05:01:15:010429]	STATE?	R:	[05:01:15:015645]	14
T:	[05:01:15:329247]	STATE?	R:	[05:01:15:329370]	14
T:	[05:01:15:631390]	STATE?	R:	[05:01:15:631517]	14
T:	[05:01:15:935860]	STATE?	R:	[05:01:15:935980]	14
T:	[05:01:16:238062]	STATE?	R:	[05:01:16:248341]	14
T:	[05:01:16:541181]	STATE?	R:	[05:01:16:566921]	14
T:	[05:01:16:846811]	STATE?	R:	[05:01:16:847204]	14
T:	[05:01:17:151019]	STATE?	R:	[05:01:17:151147]	14
T:	[05:01:17:455424]	STATE?	R:	[05:01:17:455561]	14
T:	[05:01:17:793946]	STATE?	R:	[05:01:17:794080]	14
T:	[05:01:18:137499]	STATE?	R:	[05:01:18:142751]	14
T:	[05:01:18:450717]	STATE?	R:	[05:01:18:450884]	14
T:	[05:01:18:766680]	STATE?	R:	[05:01:18:766885]	14
T:	[05:01:19:076615]	STATE?	R:	[05:01:19:076754]	14
T:	[05:01:19:387349]	STATE?	R:	[05:01:19:387476]	14
T:	[05:01:19:701835]	STATE?	R:	[05:01:19:712438]	14
T:	[05:01:20:006751]	STATE?	R:	[05:01:20:006888]	14
T:	[05:01:20:312016]	STATE?	R:	[05:01:20:312143]	14
T:	[05:01:20:613839]	STATE?	R:	[05:01:20:614015]	14
T:	[05:01:20:924677]	STATE?	R:	[05:01:20:934874]	14
T:	[05:01:21:225758]	STATE?	R:	[05:01:21:225946]	14
T:	[05:01:21:531858]	STATE?	R:	[05:01:21:532246]	14
T:	[05:01:21:851418]	STATE?	R:	[05:01:21:851537]	14
T:	[05:01:22:166324]	STATE?	R:	[05:01:22:171812]	14
T:	[05:01:22:468615]	STATE?	R:	[05:01:22:483857]	14
T:	[05:01:22:772035]	STATE?	R:	[05:01:22:777252]	14
T:	[05:01:23:088220]	STATE?	R:	[05:01:23:088355]	14
T:	[05:01:23:389409]	STATE?	R:	[05:01:23:394919]	14
T:	[05:01:23:690381]	STATE?	R:	[05:01:23:691560]	14
T:	[05:01:23:996022]	STATE?	R:	[05:01:23:996152]	14
T:	[05:01:24:297400]	STATE?	R:	[05:01:24:297525]	14
T:	[05:01:24:600438]	STATE?	R:	[05:01:24:605664]	14
T:	[05:01:24:910288]	STATE?	R:	[05:01:24:910430]	14
T:	[05:01:25:211525]	STATE?	R:	[05:01:25:216795]	14
T:	[05:01:25:517484]	STATE?	R:	[05:01:25:517625]	14
T:	[05:01:25:832498]	STATE?	R:	[05:01:25:832646]	14
T:	[05:01:26:137338]	STATE?	R:	[05:01:26:142571]	14
T:	[05:01:26:445148]	STATE?	R:	[05:01:26:450663]	14
T:	[05:01:26:751995]	STATE?	R:	[05:01:26:752133]	14
T:	[05:01:27:061822]	STATE?	R:	[05:01:27:061961]	14
T:	[05:01:27:140073]	LaserPrint 22/07/1900025	R:	[05:01:27:333190]	ACK
T:	[05:01:27:364889]	STATE?	R:	[05:01:27:365023]	78
T:	[05:01:27:674267]	STATE?	R:	[05:01:27:679485]	78
T:	[05:01:27:695044]	MoveFromPowTowToOKparts	R:	[05:01:27:862406]	ACK
T:	[05:01:28:169075]	STATE?	R:	[05:01:28:174341]	78
T:	[05:01:28:472219]	STATE?	R:	[05:01:28:477732]	78
T:	[05:01:28:778130]	STATE?	R:	[05:01:28:788676]	78
T:	[05:01:29:094405]	STATE?	R:	[05:01:29:101585]	78
T:	[05:01:29:405260]	STATE?	R:	[05:01:29:410669]	78
T:	[05:01:29:708337]	STATE?	R:	[05:01:29:708485]	14
T:	[05:01:30:010969]	STATE?	R:	[05:01:30:016403]	14
T:	[05:01:30:316385]	STATE?	R:	[05:01:30:326695]	14
T:	[05:01:30:622223]	STATE?	R:	[05:01:30:627450]	14
T:	[05:01:30:928443]	STATE?	R:	[05:01:30:933682]	14
T:	[05:01:31:234491]	STATE?	R:	[05:01:31:239829]	14
