T:	[16:23:02:990475]	*IDN?	R:	[16:23:03:274072]	ROBOT_PREMO, V1.0
T:	[16:28:10:741256]	STATE?	R:	[16:28:10:741421]	2
T:	[16:28:11:046239]	STATE?	R:	[16:28:11:051512]	2
T:	[16:28:11:358169]	STATE?	R:	[16:28:11:358324]	2
T:	[16:28:11:665265]	STATE?	R:	[16:28:11:665435]	2
T:	[16:28:11:968481]	STATE?	R:	[16:28:11:968642]	3
T:	[16:28:12:288867]	STATE?	R:	[16:28:12:289046]	3
T:	[16:28:12:598284]	STATE?	R:	[16:28:12:598443]	3
T:	[16:28:12:910200]	STATE?	R:	[16:28:12:936426]	3
T:	[16:28:13:216342]	STATE?	R:	[16:28:13:216604]	3
T:	[16:28:13:525226]	STATE?	R:	[16:28:13:556192]	3
T:	[16:28:13:847035]	STATE?	R:	[16:28:13:852549]	3
T:	[16:28:14:173598]	STATE?	R:	[16:28:14:189288]	3
T:	[16:28:14:478927]	STATE?	R:	[16:28:14:491487]	3
T:	[16:28:14:782624]	STATE?	R:	[16:28:14:782790]	3
T:	[16:28:15:085925]	STATE?	R:	[16:28:15:101675]	3
T:	[16:28:15:387103]	STATE?	R:	[16:28:15:387268]	3
T:	[16:28:15:703387]	STATE?	R:	[16:28:15:713824]	3
T:	[16:28:16:006430]	STATE?	R:	[16:28:16:006620]	3
T:	[16:28:16:315086]	STATE?	R:	[16:28:16:336463]	3
T:	[16:28:16:352369]	MoveFromHiPotToLCR	R:	[16:28:16:657223]	ACK
T:	[16:28:16:941238]	STATE?	R:	[16:28:16:946496]	3
T:	[16:28:17:251719]	STATE?	R:	[16:28:17:256997]	3
T:	[16:28:17:558356]	STATE?	R:	[16:28:17:558544]	3
T:	[16:28:17:862585]	STATE?	R:	[16:28:17:867859]	3
T:	[16:28:18:174828]	STATE?	R:	[16:28:18:180481]	3
T:	[16:28:18:480730]	STATE?	R:	[16:28:18:488050]	3
T:	[16:28:18:784104]	STATE?	R:	[16:28:18:784612]	3
T:	[16:28:19:088931]	STATE?	R:	[16:28:19:089143]	3
T:	[16:28:19:391335]	STATE?	R:	[16:28:19:401689]	3
T:	[16:28:19:692634]	STATE?	R:	[16:28:19:698051]	3
T:	[16:28:19:998777]	STATE?	R:	[16:28:19:999025]	3
T:	[16:28:20:305275]	STATE?	R:	[16:28:20:310646]	3
T:	[16:28:20:609930]	STATE?	R:	[16:28:20:610202]	3
T:	[16:28:20:914798]	STATE?	R:	[16:28:20:930799]	3
T:	[16:28:21:221194]	STATE?	R:	[16:28:21:241933]	3
T:	[16:28:21:524506]	STATE?	R:	[16:28:21:535132]	3
T:	[16:28:21:835382]	STATE?	R:	[16:28:21:845934]	3
T:	[16:28:22:139510]	STATE?	R:	[16:28:22:144794]	3
T:	[16:28:22:451003]	STATE?	R:	[16:28:22:456340]	3
T:	[16:28:22:754527]	STATE?	R:	[16:28:22:760098]	3
T:	[16:28:23:058792]	STATE?	R:	[16:28:23:059005]	3
T:	[16:28:23:362147]	STATE?	R:	[16:28:23:367412]	3
T:	[16:28:23:673869]	STATE?	R:	[16:28:23:686499]	3
T:	[16:28:23:975691]	STATE?	R:	[16:28:23:975849]	3
T:	[16:28:24:285364]	STATE?	R:	[16:28:24:295861]	3
T:	[16:28:24:591009]	STATE?	R:	[16:28:24:596309]	3
T:	[16:28:24:898188]	STATE?	R:	[16:28:24:903462]	3
T:	[16:28:25:202139]	STATE?	R:	[16:28:25:212746]	3
T:	[16:28:25:504581]	STATE?	R:	[16:28:25:509882]	3
T:	[16:28:25:822822]	STATE?	R:	[16:28:25:823023]	3
T:	[16:28:26:129679]	STATE?	R:	[16:28:26:140039]	3
T:	[16:28:26:431970]	STATE?	R:	[16:28:26:437338]	3
T:	[16:28:26:738214]	STATE?	R:	[16:28:26:748572]	3
T:	[16:28:27:059220]	STATE?	R:	[16:28:27:065783]	3
T:	[16:28:27:362315]	STATE?	R:	[16:28:27:362521]	5
T:	[16:28:27:729648]	STATE?	R:	[16:28:27:729868]	5
T:	[16:28:28:036355]	STATE?	R:	[16:28:28:036777]	5
T:	[16:28:28:345518]	STATE?	R:	[16:28:28:345692]	5
T:	[16:28:28:648754]	STATE?	R:	[16:28:28:654016]	5
T:	[16:28:28:977925]	STATE?	R:	[16:28:28:983209]	5
T:	[16:28:28:998684]	MoveFromInpToHiPot	R:	[16:28:29:487795]	ACK
T:	[16:28:29:770736]	STATE?	R:	[16:28:29:784879]	5
T:	[16:28:30:095100]	STATE?	R:	[16:28:30:095298]	5
T:	[16:28:30:401097]	STATE?	R:	[16:28:30:406501]	5
T:	[16:28:30:704311]	STATE?	R:	[16:28:30:704615]	5
T:	[16:28:31:006595]	STATE?	R:	[16:28:31:006888]	5
T:	[16:28:31:309775]	STATE?	R:	[16:28:31:310128]	5
T:	[16:28:31:612133]	STATE?	R:	[16:28:31:617423]	5
T:	[16:28:31:916458]	STATE?	R:	[16:28:31:921849]	5
T:	[16:28:32:218931]	STATE?	R:	[16:28:32:219132]	5
T:	[16:28:32:524619]	STATE?	R:	[16:28:32:524810]	5
T:	[16:28:32:829206]	STATE?	R:	[16:28:32:829622]	5
T:	[16:28:33:134142]	STATE?	R:	[16:28:33:134319]	5
T:	[16:28:33:440402]	STATE?	R:	[16:28:33:440706]	5
T:	[16:28:33:745685]	STATE?	R:	[16:28:33:745854]	5
T:	[16:28:34:046838]	STATE?	R:	[16:28:34:052532]	4
T:	[16:28:34:348576]	STATE?	R:	[16:28:34:348778]	4
T:	[16:28:34:654675]	STATE?	R:	[16:28:34:655026]	4
T:	[16:28:34:959264]	STATE?	R:	[16:28:34:959464]	4
T:	[16:28:35:261288]	STATE?	R:	[16:28:35:261466]	4
T:	[16:28:35:577581]	STATE?	R:	[16:28:35:577834]	4
T:	[16:28:35:888869]	STATE?	R:	[16:28:35:889161]	4
T:	[16:28:36:191156]	STATE?	R:	[16:28:36:191384]	4
T:	[16:28:36:497566]	STATE?	R:	[16:28:36:497806]	4
T:	[16:28:36:802558]	STATE?	R:	[16:28:36:802747]	4
T:	[16:28:37:103976]	STATE?	R:	[16:28:37:114188]	4
T:	[16:28:37:407230]	STATE?	R:	[16:28:37:407435]	4
T:	[16:28:37:712246]	STATE?	R:	[16:28:37:717514]	4
T:	[16:28:38:018459]	STATE?	R:	[16:28:38:018667]	4
T:	[16:28:38:321683]	STATE?	R:	[16:28:38:337391]	4
T:	[16:28:38:627907]	STATE?	R:	[16:28:38:628139]	4
T:	[16:28:38:932489]	STATE?	R:	[16:28:38:932703]	6
T:	[16:28:39:243809]	STATE?	R:	[16:28:39:243975]	6
T:	[16:28:39:550139]	STATE?	R:	[16:28:39:561495]	6
T:	[16:28:39:866576]	STATE?	R:	[16:28:39:871854]	6
T:	[16:28:39:913929]	MoveFromLCRToNoGood	R:	[16:28:40:239238]	ACK
T:	[16:28:40:556534]	STATE?	R:	[16:28:40:556733]	6
T:	[16:28:40:871397]	STATE?	R:	[16:28:40:871686]	6
T:	[16:28:41:176217]	STATE?	R:	[16:28:41:176397]	6
T:	[16:28:41:486569]	STATE?	R:	[16:28:41:487687]	6
T:	[16:28:41:787845]	STATE?	R:	[16:28:41:788098]	262
T:	[16:28:43:918174]	ERR_REG?	R:	[16:28:43:923724]	128
T:	[16:32:06:072030]	STATE?	R:	[16:32:06:072266]	262
T:	[16:33:04:988171]	STATE?	R:	[16:33:04:988351]	0
T:	[16:35:12:459988]	STATE?	R:	[16:35:12:460170]	1
T:	[16:35:12:491286]	STATE?	R:	[16:35:12:491441]	1
T:	[16:35:12:807690]	STATE?	R:	[16:35:12:818326]	1
T:	[16:35:12:844021]	MoveFromInpToHiPot	R:	[16:35:13:017125]	ACK
T:	[16:35:13:321064]	STATE?	R:	[16:35:13:321266]	1
T:	[16:35:13:624180]	STATE?	R:	[16:35:13:629816]	1
T:	[16:35:13:926005]	STATE?	R:	[16:35:13:931346]	1
T:	[16:35:14:237598]	STATE?	R:	[16:35:14:242959]	1
T:	[16:35:14:546649]	STATE?	R:	[16:35:14:552057]	1
T:	[16:35:14:853603]	STATE?	R:	[16:35:14:858860]	1
T:	[16:35:15:165852]	STATE?	R:	[16:35:15:171436]	1
T:	[16:35:15:469423]	STATE?	R:	[16:35:15:474707]	1
T:	[16:35:15:775556]	STATE?	R:	[16:35:15:785899]	1
T:	[16:35:16:088375]	STATE?	R:	[16:35:16:093705]	0
T:	[16:35:16:394560]	STATE?	R:	[16:35:16:404899]	0
T:	[16:35:16:696734]	STATE?	R:	[16:35:16:696920]	0
T:	[16:35:17:008151]	STATE?	R:	[16:35:17:008354]	0
T:	[16:35:17:313501]	STATE?	R:	[16:35:17:313670]	0
T:	[16:35:17:618644]	STATE?	R:	[16:35:17:624091]	0
T:	[16:35:17:924083]	STATE?	R:	[16:35:17:924243]	0
T:	[16:35:18:230214]	STATE?	R:	[16:35:18:235550]	0
T:	[16:35:18:534244]	STATE?	R:	[16:35:18:544590]	0
T:	[16:35:19:482854]	STATE?	R:	[16:35:19:493213]	0
T:	[16:35:19:787088]	STATE?	R:	[16:35:19:787597]	0
T:	[16:35:20:092009]	STATE?	R:	[16:35:20:107548]	0
T:	[16:35:20:399236]	STATE?	R:	[16:35:20:404590]	0
T:	[16:35:20:701944]	STATE?	R:	[16:35:20:702313]	0
T:	[16:35:21:007227]	STATE?	R:	[16:35:21:012578]	0
T:	[16:35:21:328195]	STATE?	R:	[16:35:21:333605]	0
T:	[16:35:21:637157]	STATE?	R:	[16:35:21:642453]	2
T:	[16:35:21:952661]	STATE?	R:	[16:35:21:968561]	2
T:	[16:35:22:256117]	STATE?	R:	[16:35:22:261393]	3
T:	[16:35:22:557800]	STATE?	R:	[16:35:22:563072]	3
T:	[16:35:22:870175]	STATE?	R:	[16:35:22:880511]	3
T:	[16:35:23:186490]	STATE?	R:	[16:35:23:192008]	3
T:	[16:35:23:489519]	STATE?	R:	[16:35:23:494776]	3
T:	[16:35:23:794237]	STATE?	R:	[16:35:23:799761]	3
T:	[16:35:24:098484]	STATE?	R:	[16:35:24:098656]	3
T:	[16:35:24:401435]	STATE?	R:	[16:35:24:412243]	3
T:	[16:35:24:707657]	STATE?	R:	[16:35:24:718276]	3
T:	[16:35:25:028067]	STATE?	R:	[16:35:25:033323]	3
T:	[16:35:25:342228]	STATE?	R:	[16:35:25:357468]	3
T:	[16:35:25:645743]	STATE?	R:	[16:35:25:655962]	3
T:	[16:35:25:955575]	STATE?	R:	[16:35:25:966206]	3
T:	[16:35:26:257085]	STATE?	R:	[16:35:26:257257]	3
T:	[16:35:26:565299]	STATE?	R:	[16:35:26:575622]	3
T:	[16:35:26:891246]	STATE?	R:	[16:35:26:896498]	3
T:	[16:35:27:197551]	STATE?	R:	[16:35:27:202860]	3
T:	[16:35:27:501031]	STATE?	R:	[16:35:27:501360]	3
T:	[16:35:27:802876]	STATE?	R:	[16:35:27:808132]	3
T:	[16:35:28:107207]	STATE?	R:	[16:35:28:112454]	3
T:	[16:35:28:414753]	STATE?	R:	[16:35:28:430493]	3
T:	[16:35:28:724196]	STATE?	R:	[16:35:28:729464]	3
T:	[16:35:29:028617]	STATE?	R:	[16:35:29:028784]	3
T:	[16:35:29:333177]	STATE?	R:	[16:35:29:333772]	3
T:	[16:35:29:639012]	STATE?	R:	[16:35:29:639263]	3
T:	[16:35:29:943208]	STATE?	R:	[16:35:29:973985]	3
T:	[16:35:30:245334]	STATE?	R:	[16:35:30:245494]	3
T:	[16:35:30:550180]	STATE?	R:	[16:35:30:555709]	3
T:	[16:35:30:854855]	STATE?	R:	[16:35:30:855097]	3
T:	[16:35:31:172743]	STATE?	R:	[16:35:31:177997]	3
T:	[16:35:31:474857]	STATE?	R:	[16:35:31:475271]	3
T:	[16:35:31:824979]	STATE?	R:	[16:35:31:825158]	3
T:	[16:35:32:136505]	STATE?	R:	[16:35:32:141753]	3
T:	[16:35:32:439811]	STATE?	R:	[16:35:32:445057]	3
T:	[16:35:32:755880]	STATE?	R:	[16:35:32:781624]	3
T:	[16:35:33:084070]	STATE?	R:	[16:35:33:100113]	3
T:	[16:35:33:405961]	STATE?	R:	[16:35:33:411527]	3
T:	[16:35:33:707295]	STATE?	R:	[16:35:33:712550]	3
T:	[16:35:34:013419]	STATE?	R:	[16:35:34:013582]	3
T:	[16:35:34:024116]	MoveFromHiPotToLCR	R:	[16:35:34:058490]	ACK
T:	[16:35:34:370267]	STATE?	R:	[16:35:34:375525]	3
T:	[16:35:34:674191]	STATE?	R:	[16:35:34:679458]	3
T:	[16:35:34:979990]	STATE?	R:	[16:35:34:985298]	3
T:	[16:35:35:288157]	STATE?	R:	[16:35:35:289556]	3
T:	[16:35:35:592526]	STATE?	R:	[16:35:35:597785]	3
T:	[16:35:35:896555]	STATE?	R:	[16:35:35:902030]	3
T:	[16:35:36:202796]	STATE?	R:	[16:35:36:203048]	3
T:	[16:35:36:506100]	STATE?	R:	[16:35:36:506278]	3
T:	[16:35:36:809096]	STATE?	R:	[16:35:36:809283]	3
T:	[16:35:37:111048]	STATE?	R:	[16:35:37:111380]	3
T:	[16:35:37:415126]	STATE?	R:	[16:35:37:415301]	3
T:	[16:35:37:719491]	STATE?	R:	[16:35:37:719674]	3
T:	[16:35:38:021090]	STATE?	R:	[16:35:38:021394]	3
T:	[16:35:38:326302]	STATE?	R:	[16:35:38:331590]	3
T:	[16:35:38:632737]	STATE?	R:	[16:35:38:638063]	3
T:	[16:35:38:952469]	STATE?	R:	[16:35:38:952720]	3
T:	[16:35:39:253834]	STATE?	R:	[16:35:39:254012]	3
T:	[16:35:39:557576]	STATE?	R:	[16:35:39:568133]	3
T:	[16:35:39:863931]	STATE?	R:	[16:35:39:864121]	3
T:	[16:35:40:176446]	STATE?	R:	[16:35:40:176739]	3
T:	[16:35:40:481876]	STATE?	R:	[16:35:40:482230]	3
T:	[16:35:40:784762]	STATE?	R:	[16:35:40:795701]	3
T:	[16:35:41:091199]	STATE?	R:	[16:35:41:096812]	3
T:	[16:35:41:393803]	STATE?	R:	[16:35:41:394052]	3
T:	[16:35:41:696636]	STATE?	R:	[16:35:41:702423]	3
T:	[16:35:42:006411]	STATE?	R:	[16:35:42:017098]	3
T:	[16:35:42:317615]	STATE?	R:	[16:35:42:327859]	3
T:	[16:35:42:624401]	STATE?	R:	[16:35:42:624603]	3
T:	[16:35:42:930582]	STATE?	R:	[16:35:42:936154]	3
T:	[16:35:43:234916]	STATE?	R:	[16:35:43:235106]	3
T:	[16:35:43:541974]	STATE?	R:	[16:35:43:542138]	3
T:	[16:35:43:844704]	STATE?	R:	[16:35:43:845001]	3
T:	[16:35:44:151068]	STATE?	R:	[16:35:44:151765]	5
T:	[16:35:44:485790]	STATE?	R:	[16:35:44:486006]	5
T:	[16:35:44:787226]	STATE?	R:	[16:35:44:792487]	5
T:	[16:35:45:091092]	STATE?	R:	[16:35:45:091281]	5
T:	[16:35:45:394592]	STATE?	R:	[16:35:45:410081]	5
T:	[16:35:45:711313]	STATE?	R:	[16:35:45:721607]	5
T:	[16:35:45:726954]	MoveFromInpToHiPot	R:	[16:35:45:962255]	ACK
T:	[16:35:46:263075]	STATE?	R:	[16:35:46:263330]	5
T:	[16:35:46:574183]	STATE?	R:	[16:35:46:574367]	5
T:	[16:35:46:876369]	STATE?	R:	[16:35:46:876536]	5
T:	[16:35:47:179459]	STATE?	R:	[16:35:47:184740]	5
T:	[16:35:47:496073]	STATE?	R:	[16:35:47:496281]	5
T:	[16:35:47:802519]	STATE?	R:	[16:35:47:812863]	5
T:	[16:35:48:111083]	STATE?	R:	[16:35:48:116418]	5
T:	[16:35:48:417321]	STATE?	R:	[16:35:48:422570]	5
T:	[16:35:48:723623]	STATE?	R:	[16:35:48:729159]	5
T:	[16:35:49:028081]	STATE?	R:	[16:35:49:028256]	5
T:	[16:35:49:336267]	STATE?	R:	[16:35:49:336432]	5
T:	[16:35:49:642052]	STATE?	R:	[16:35:49:647472]	5
T:	[16:35:49:949262]	STATE?	R:	[16:35:49:954542]	4
T:	[16:35:50:255482]	STATE?	R:	[16:35:50:265813]	4
T:	[16:35:50:558004]	STATE?	R:	[16:35:50:558249]	4
T:	[16:35:50:864568]	STATE?	R:	[16:35:50:864805]	4
T:	[16:35:51:170014]	STATE?	R:	[16:35:51:170330]	4
T:	[16:35:51:474771]	STATE?	R:	[16:35:51:475025]	4
T:	[16:35:51:781369]	STATE?	R:	[16:35:51:791488]	4
T:	[16:35:52:095829]	STATE?	R:	[16:35:52:101081]	4
T:	[16:35:52:402116]	STATE?	R:	[16:35:52:402410]	4
T:	[16:35:52:703729]	STATE?	R:	[16:35:52:703946]	4
T:	[16:35:53:007565]	STATE?	R:	[16:35:53:007842]	4
T:	[16:35:53:312991]	STATE?	R:	[16:35:53:313299]	4
T:	[16:35:53:619238]	STATE?	R:	[16:35:53:619512]	4
T:	[16:35:53:921660]	STATE?	R:	[16:35:53:921871]	4
T:	[16:35:54:227907]	STATE?	R:	[16:35:54:238232]	4
T:	[16:35:54:544366]	STATE?	R:	[16:35:54:549715]	4
T:	[16:35:54:845493]	STATE?	R:	[16:35:54:845762]	4
T:	[16:35:55:147018]	STATE?	R:	[16:35:55:147190]	4
T:	[16:35:55:453860]	STATE?	R:	[16:35:55:464180]	4
T:	[16:35:55:757629]	STATE?	R:	[16:35:55:757830]	4
T:	[16:35:56:078939]	STATE?	R:	[16:35:56:079136]	7
T:	[16:35:56:395357]	STATE?	R:	[16:35:56:395536]	7
T:	[16:35:56:698975]	STATE?	R:	[16:35:56:719900]	7
T:	[16:35:57:009759]	STATE?	R:	[16:35:57:015021]	7
T:	[16:35:57:036118]	MoveFromLCRToNoGood	R:	[16:35:57:275520]	ACK
T:	[16:35:57:574123]	STATE?	R:	[16:35:57:574324]	7
T:	[16:35:57:880428]	STATE?	R:	[16:35:57:885846]	7
T:	[16:35:58:186592]	STATE?	R:	[16:35:58:187436]	7
T:	[16:35:58:489630]	STATE?	R:	[16:35:58:489806]	7
T:	[16:35:58:798155]	STATE?	R:	[16:35:58:803476]	7
T:	[16:35:59:100813]	STATE?	R:	[16:35:59:106066]	7
T:	[16:35:59:411598]	STATE?	R:	[16:35:59:411800]	7
T:	[16:35:59:713641]	STATE?	R:	[16:35:59:718966]	7
T:	[16:36:00:019075]	STATE?	R:	[16:36:00:019241]	7
T:	[16:36:00:323984]	STATE?	R:	[16:36:00:334324]	7
T:	[16:36:00:635334]	STATE?	R:	[16:36:00:640703]	7
T:	[16:36:01:482040]	STATE?	R:	[16:36:01:492513]	7
T:	[16:36:01:789243]	STATE?	R:	[16:36:01:804792]	7
T:	[16:36:02:090934]	STATE?	R:	[16:36:02:095450]	7
T:	[16:36:02:397706]	STATE?	R:	[16:36:02:408027]	7
T:	[16:36:02:702822]	STATE?	R:	[16:36:02:703146]	7
T:	[16:36:03:006061]	STATE?	R:	[16:36:03:016372]	7
T:	[16:36:03:308814]	STATE?	R:	[16:36:03:314096]	7
T:	[16:36:03:612939]	STATE?	R:	[16:36:03:613179]	7
T:	[16:36:03:922479]	STATE?	R:	[16:36:03:927799]	7
T:	[16:36:04:229348]	STATE?	R:	[16:36:04:229730]	7
T:	[16:36:04:531926]	STATE?	R:	[16:36:04:537177]	7
T:	[16:36:04:837978]	STATE?	R:	[16:36:04:838134]	7
T:	[16:36:05:139246]	STATE?	R:	[16:36:05:139561]	7
T:	[16:36:05:444667]	STATE?	R:	[16:36:05:450135]	7
T:	[16:36:05:750711]	STATE?	R:	[16:36:05:761379]	7
T:	[16:36:06:052084]	STATE?	R:	[16:36:06:052276]	7
T:	[16:36:06:355645]	STATE?	R:	[16:36:06:355859]	39
T:	[16:36:06:715997]	STATE?	R:	[16:36:06:721269]	35
T:	[16:36:07:039195]	STATE?	R:	[16:36:07:075241]	35
T:	[16:36:07:345147]	STATE?	R:	[16:36:07:345323]	35
T:	[16:36:07:651105]	STATE?	R:	[16:36:07:651318]	35
T:	[16:36:07:973210]	STATE?	R:	[16:36:07:973380]	35
T:	[16:36:08:276115]	STATE?	R:	[16:36:08:276287]	35
T:	[16:36:08:578864]	STATE?	R:	[16:36:08:579065]	35
T:	[16:36:08:880678]	STATE?	R:	[16:36:08:892172]	35
T:	[16:36:09:190012]	STATE?	R:	[16:36:09:195350]	35
T:	[16:36:09:210985]	MoveFromHiPotToLCR	R:	[16:36:09:405647]	ACK
T:	[16:36:09:711590]	STATE?	R:	[16:36:09:711923]	35
T:	[16:36:10:017298]	STATE?	R:	[16:36:10:017471]	35
T:	[16:36:10:323341]	STATE?	R:	[16:36:10:323576]	35
T:	[16:36:10:626576]	STATE?	R:	[16:36:10:631838]	35
T:	[16:36:10:932677]	STATE?	R:	[16:36:10:932855]	35
T:	[16:36:11:238578]	STATE?	R:	[16:36:11:238752]	35
T:	[16:36:11:545615]	STATE?	R:	[16:36:11:545779]	35
T:	[16:36:11:847016]	STATE?	R:	[16:36:11:847186]	35
T:	[16:36:12:152639]	STATE?	R:	[16:36:12:152831]	35
T:	[16:36:12:472934]	STATE?	R:	[16:36:12:473161]	35
T:	[16:36:12:781451]	STATE?	R:	[16:36:12:781695]	35
T:	[16:36:13:084182]	STATE?	R:	[16:36:13:090392]	35
