T:	[08:23:37:965049]	*IDN?	R:	[08:23:38:132565]	ROBOT_PREMO, V1.0
T:	[08:29:00:232149]	STATE?	R:	[08:29:00:232276]	10
T:	[08:29:00:777935]	STATE?	R:	[08:29:00:778238]	10
T:	[08:29:01:084062]	STATE?	R:	[08:29:01:084223]	10
T:	[08:29:01:385496]	STATE?	R:	[08:29:01:395963]	10
T:	[08:29:01:691566]	STATE?	R:	[08:29:01:691721]	10
T:	[08:29:01:993380]	STATE?	R:	[08:29:01:993517]	10
T:	[08:29:02:299298]	STATE?	R:	[08:29:02:304518]	10
T:	[08:29:02:602375]	STATE?	R:	[08:29:02:607683]	10
T:	[08:29:02:908611]	STATE?	R:	[08:29:02:914132]	10
T:	[08:29:03:213452]	STATE?	R:	[08:29:03:213588]	10
T:	[08:29:03:519971]	STATE?	R:	[08:29:03:520113]	10
T:	[08:29:03:828641]	STATE?	R:	[08:29:03:828789]	10
T:	[08:29:04:149654]	STATE?	R:	[08:29:04:159939]	10
T:	[08:29:04:454101]	STATE?	R:	[08:29:04:459332]	10
T:	[08:29:04:765672]	STATE?	R:	[08:29:04:770899]	10
T:	[08:29:05:077134]	STATE?	R:	[08:29:05:082351]	10
T:	[08:29:05:381936]	STATE?	R:	[08:29:05:387179]	10
T:	[08:29:05:684469]	STATE?	R:	[08:29:05:689699]	10
T:	[08:29:05:997192]	STATE?	R:	[08:29:05:997329]	10
T:	[08:29:06:301579]	STATE?	R:	[08:29:06:301710]	10
T:	[08:29:06:618108]	STATE?	R:	[08:29:06:627682]	10
T:	[08:29:06:920381]	STATE?	R:	[08:29:06:920522]	11
T:	[08:29:07:224119]	STATE?	R:	[08:29:07:229335]	11
T:	[08:29:07:530353]	STATE?	R:	[08:29:07:530488]	11
T:	[08:29:07:832136]	STATE?	R:	[08:29:07:842544]	11
T:	[08:29:08:135501]	STATE?	R:	[08:29:08:135633]	11
T:	[08:29:08:437946]	STATE?	R:	[08:29:08:438112]	11
T:	[08:29:08:742895]	STATE?	R:	[08:29:08:743196]	13
T:	[08:29:09:086422]	STATE?	R:	[08:29:09:086559]	13
T:	[08:29:09:408507]	STATE?	R:	[08:29:09:408647]	13
T:	[08:29:09:728979]	STATE?	R:	[08:29:09:734211]	13
T:	[08:29:09:734328]	MoveFromInpToHiPot	R:	[08:29:09:851436]	ACK
T:	[08:29:10:159619]	STATE?	R:	[08:29:10:164987]	13
T:	[08:29:10:463496]	STATE?	R:	[08:29:10:469025]	13
T:	[08:29:10:764702]	STATE?	R:	[08:29:10:780134]	13
T:	[08:29:11:069950]	STATE?	R:	[08:29:11:075232]	13
T:	[08:29:11:373169]	STATE?	R:	[08:29:11:383468]	13
T:	[08:29:11:679795]	STATE?	R:	[08:29:11:690086]	13
T:	[08:29:11:984039]	STATE?	R:	[08:29:11:994510]	13
T:	[08:29:12:290059]	STATE?	R:	[08:29:12:300458]	13
T:	[08:29:12:597478]	STATE?	R:	[08:29:12:607812]	13
T:	[08:29:12:901760]	STATE?	R:	[08:29:12:912152]	13
T:	[08:29:13:207540]	STATE?	R:	[08:29:13:212826]	13
T:	[08:29:13:510980]	STATE?	R:	[08:29:13:511132]	13
T:	[08:29:13:812786]	STATE?	R:	[08:29:13:823119]	13
T:	[08:29:14:125205]	STATE?	R:	[08:29:14:145610]	12
T:	[08:29:14:431353]	STATE?	R:	[08:29:14:436606]	12
T:	[08:29:14:733157]	STATE?	R:	[08:29:14:738384]	12
T:	[08:29:15:049431]	STATE?	R:	[08:29:15:049576]	12
T:	[08:29:15:358567]	STATE?	R:	[08:29:15:379152]	12
T:	[08:29:15:660033]	STATE?	R:	[08:29:15:665260]	12
T:	[08:29:15:964102]	STATE?	R:	[08:29:15:969314]	12
T:	[08:29:16:276681]	STATE?	R:	[08:29:16:281907]	12
T:	[08:29:16:579803]	STATE?	R:	[08:29:16:579950]	12
T:	[08:29:16:886014]	STATE?	R:	[08:29:16:886143]	12
T:	[08:29:17:189138]	STATE?	R:	[08:29:17:194436]	12
T:	[08:29:17:490404]	STATE?	R:	[08:29:17:490550]	12
T:	[08:29:17:793630]	STATE?	R:	[08:29:17:798923]	12
T:	[08:29:18:096243]	STATE?	R:	[08:29:18:096502]	12
T:	[08:29:18:400859]	STATE?	R:	[08:29:18:406078]	12
T:	[08:29:18:706455]	STATE?	R:	[08:29:18:706747]	12
T:	[08:29:19:010113]	STATE?	R:	[08:29:19:015371]	12
T:	[08:29:19:314794]	STATE?	R:	[08:29:19:322316]	12
T:	[08:29:19:620385]	STATE?	R:	[08:29:19:620525]	14
T:	[08:29:19:961200]	STATE?	R:	[08:29:19:961368]	14
T:	[08:29:20:263073]	STATE?	R:	[08:29:20:263223]	14
T:	[08:29:20:568680]	STATE?	R:	[08:29:20:568993]	14
T:	[08:29:20:871884]	STATE?	R:	[08:29:20:872018]	14
T:	[08:29:21:188510]	STATE?	R:	[08:29:21:229799]	14
T:	[08:29:21:492884]	STATE?	R:	[08:29:21:503180]	14
T:	[08:29:21:796647]	STATE?	R:	[08:29:21:801871]	14
T:	[08:29:22:117879]	STATE?	R:	[08:29:22:123099]	14
T:	[08:29:22:428231]	STATE?	R:	[08:29:22:433464]	14
T:	[08:29:22:731596]	STATE?	R:	[08:29:22:737176]	14
T:	[08:29:23:065701]	STATE?	R:	[08:29:23:081483]	14
T:	[08:29:23:371526]	STATE?	R:	[08:29:23:376756]	14
T:	[08:29:23:677378]	STATE?	R:	[08:29:23:687539]	14
T:	[08:29:23:979970]	STATE?	R:	[08:29:23:980149]	14
T:	[08:29:24:283967]	STATE?	R:	[08:29:24:284364]	14
T:	[08:29:24:604406]	STATE?	R:	[08:29:24:614868]	14
T:	[08:29:24:906618]	STATE?	R:	[08:29:24:932418]	14
T:	[08:29:25:211501]	STATE?	R:	[08:29:25:216741]	14
T:	[08:29:25:523545]	STATE?	R:	[08:29:25:523702]	14
T:	[08:29:25:862734]	STATE?	R:	[08:29:25:873241]	14
T:	[08:29:26:177600]	STATE?	R:	[08:29:26:203063]	14
T:	[08:29:26:479168]	STATE?	R:	[08:29:26:479550]	14
T:	[08:29:26:806328]	STATE?	R:	[08:29:26:806480]	14
T:	[08:29:27:119766]	STATE?	R:	[08:29:27:119926]	14
T:	[08:29:27:440481]	STATE?	R:	[08:29:27:440616]	14
T:	[08:29:27:744064]	STATE?	R:	[08:29:27:749325]	14
T:	[08:29:28:049747]	STATE?	R:	[08:29:28:055184]	14
T:	[08:29:28:355915]	STATE?	R:	[08:29:28:361180]	14
T:	[08:29:28:667982]	STATE?	R:	[08:29:28:668152]	14
T:	[08:29:28:971158]	STATE?	R:	[08:29:28:976412]	14
T:	[08:29:29:281391]	STATE?	R:	[08:29:29:312455]	14
T:	[08:29:29:587548]	STATE?	R:	[08:29:29:592785]	14
T:	[08:29:29:905132]	STATE?	R:	[08:29:29:910627]	14
T:	[08:29:30:210968]	STATE?	R:	[08:29:30:221747]	14
T:	[08:29:30:515111]	STATE?	R:	[08:29:30:535570]	14
T:	[08:29:30:828747]	STATE?	R:	[08:29:30:834076]	14
T:	[08:29:31:132623]	STATE?	R:	[08:29:31:137877]	14
T:	[08:29:31:435173]	STATE?	R:	[08:29:31:435388]	14
T:	[08:29:31:747303]	STATE?	R:	[08:29:31:754471]	14
T:	[08:29:32:053117]	STATE?	R:	[08:29:32:053489]	14
T:	[08:29:32:385999]	STATE?	R:	[08:29:32:386206]	14
T:	[08:29:32:692018]	STATE?	R:	[08:29:32:697246]	14
T:	[08:29:33:000463]	STATE?	R:	[08:29:33:005982]	14
T:	[08:29:33:306732]	STATE?	R:	[08:29:33:306898]	14
T:	[08:29:33:612055]	STATE?	R:	[08:29:33:617316]	14
T:	[08:29:33:922729]	STATE?	R:	[08:29:33:922880]	14
T:	[08:29:34:238513]	STATE?	R:	[08:29:34:238643]	14
T:	[08:29:34:547188]	STATE?	R:	[08:29:34:552432]	14
T:	[08:29:34:850785]	STATE?	R:	[08:29:34:850970]	14
T:	[08:29:35:158466]	STATE?	R:	[08:29:35:179023]	14
T:	[08:29:35:468512]	STATE?	R:	[08:29:35:468678]	14
T:	[08:29:35:771310]	STATE?	R:	[08:29:35:771450]	14
T:	[08:29:36:072741]	STATE?	R:	[08:29:36:077949]	14
T:	[08:29:36:377142]	STATE?	R:	[08:29:36:377264]	14
T:	[08:29:36:681197]	STATE?	R:	[08:29:36:697002]	14
T:	[08:29:37:048941]	STATE?	R:	[08:29:37:064595]	14
T:	[08:29:37:351243]	STATE?	R:	[08:29:37:351822]	14
T:	[08:29:37:658257]	STATE?	R:	[08:29:37:663487]	14
T:	[08:29:37:977090]	STATE?	R:	[08:29:37:977433]	14
T:	[08:29:38:288426]	STATE?	R:	[08:29:38:303933]	14
T:	[08:29:38:589882]	STATE?	R:	[08:29:38:605550]	14
T:	[08:29:38:891842]	STATE?	R:	[08:29:38:902256]	14
T:	[08:29:39:203437]	STATE?	R:	[08:29:39:208671]	14
T:	[08:29:39:510239]	STATE?	R:	[08:29:39:517775]	14
T:	[08:29:39:821734]	STATE?	R:	[08:29:39:837557]	14
T:	[08:29:40:129930]	STATE?	R:	[08:29:40:140343]	14
T:	[08:29:40:431797]	STATE?	R:	[08:29:40:467837]	14
T:	[08:29:40:747419]	STATE?	R:	[08:29:40:752738]	14
T:	[08:29:41:057957]	STATE?	R:	[08:29:41:058096]	14
T:	[08:29:41:361122]	STATE?	R:	[08:29:41:361255]	14
T:	[08:29:41:662236]	STATE?	R:	[08:29:41:677768]	14
T:	[08:29:41:964652]	STATE?	R:	[08:29:41:965032]	14
T:	[08:29:42:279771]	STATE?	R:	[08:29:42:290388]	14
T:	[08:29:42:586103]	STATE?	R:	[08:29:42:586254]	14
T:	[08:29:42:888772]	STATE?	R:	[08:29:42:889079]	14
T:	[08:29:43:190600]	STATE?	R:	[08:29:43:190747]	14
T:	[08:29:43:492548]	STATE?	R:	[08:29:43:492749]	14
T:	[08:29:43:803424]	STATE?	R:	[08:29:43:803550]	14
T:	[08:29:44:117014]	STATE?	R:	[08:29:44:122243]	14
T:	[08:29:44:421859]	STATE?	R:	[08:29:44:427183]	14
T:	[08:29:44:747725]	STATE?	R:	[08:29:44:758325]	14
T:	[08:29:45:052580]	STATE?	R:	[08:29:45:057984]	14
T:	[08:29:45:356346]	STATE?	R:	[08:29:45:371597]	14
T:	[08:29:45:658708]	STATE?	R:	[08:29:45:663914]	14
T:	[08:29:45:977399]	STATE?	R:	[08:29:45:977540]	14
T:	[08:29:46:283835]	STATE?	R:	[08:29:46:289080]	14
T:	[08:29:46:585755]	STATE?	R:	[08:29:46:585890]	14
T:	[08:29:46:891941]	STATE?	R:	[08:29:46:892068]	14
T:	[08:29:47:207658]	STATE?	R:	[08:29:47:207789]	14
T:	[08:29:47:512178]	STATE?	R:	[08:29:47:512326]	14
T:	[08:29:47:814071]	STATE?	R:	[08:29:47:814198]	14
T:	[08:29:48:121497]	STATE?	R:	[08:29:48:127023]	14
T:	[08:29:48:432008]	STATE?	R:	[08:29:48:432164]	14
T:	[08:29:48:745735]	STATE?	R:	[08:29:48:755901]	14
T:	[08:29:49:056022]	STATE?	R:	[08:29:49:056152]	14
T:	[08:29:49:358200]	STATE?	R:	[08:29:49:373706]	14
T:	[08:29:49:664275]	STATE?	R:	[08:29:49:674507]	14
T:	[08:29:49:970433]	STATE?	R:	[08:29:49:980835]	14
T:	[08:29:50:276843]	STATE?	R:	[08:29:50:276969]	14
T:	[08:29:50:582805]	STATE?	R:	[08:29:50:583006]	14
T:	[08:29:50:884924]	STATE?	R:	[08:29:50:895200]	14
T:	[08:29:51:192866]	STATE?	R:	[08:29:51:192999]	14
T:	[08:29:51:539123]	STATE?	R:	[08:29:51:544346]	14
T:	[08:29:51:848065]	STATE?	R:	[08:29:51:848408]	14
T:	[08:29:52:151088]	STATE?	R:	[08:29:52:161583]	14
T:	[08:29:52:454000]	STATE?	R:	[08:29:52:459388]	14
T:	[08:29:52:756246]	STATE?	R:	[08:29:52:756385]	14
T:	[08:29:53:063944]	STATE?	R:	[08:29:53:099870]	14
T:	[08:29:53:366973]	STATE?	R:	[08:29:53:372207]	14
T:	[08:29:53:675944]	STATE?	R:	[08:29:53:676077]	14
T:	[08:29:53:792778]	LaserPrint 22/07/2000001	R:	[08:29:54:267514]	ACK
T:	[08:29:54:273374]	STATE?	R:	[08:29:54:273605]	14
T:	[08:29:54:578326]	STATE?	R:	[08:29:54:578529]	78
T:	[08:29:54:891399]	STATE?	R:	[08:29:54:891529]	78
T:	[08:29:54:897058]	MoveFromPowTowToOKparts	R:	[08:29:55:306174]	ACK
T:	[08:29:55:603088]	STATE?	R:	[08:29:55:613610]	78
T:	[08:29:55:906641]	STATE?	R:	[08:29:55:912067]	78
T:	[08:29:56:211441]	STATE?	R:	[08:29:56:211588]	78
T:	[08:29:56:514652]	STATE?	R:	[08:29:56:525030]	78
T:	[08:29:56:820973]	STATE?	R:	[08:29:56:831477]	14
T:	[08:29:57:129057]	STATE?	R:	[08:29:57:134294]	14
T:	[08:29:57:435364]	STATE?	R:	[08:29:57:440606]	14
T:	[08:29:57:740210]	STATE?	R:	[08:29:57:745475]	14
T:	[08:29:58:052245]	STATE?	R:	[08:29:58:057471]	14
