T:	[11:59:05:579074]	*IDN?	R:	[11:59:05:888587]	ROBOT_PREMO, V1.0
T:	[12:02:08:610003]	STATE?	R:	[12:02:08:610149]	0
T:	[12:02:08:912654]	STATE?	R:	[12:02:08:917922]	0
T:	[12:02:09:218090]	STATE?	R:	[12:02:09:229322]	0
T:	[12:02:09:531862]	STATE?	R:	[12:02:09:537311]	0
T:	[12:02:09:844451]	STATE?	R:	[12:02:09:870170]	0
T:	[12:02:10:168648]	STATE?	R:	[12:02:10:168766]	0
T:	[12:02:10:474718]	STATE?	R:	[12:02:10:480005]	0
T:	[12:02:10:776117]	STATE?	R:	[12:02:10:776256]	0
T:	[12:02:11:087063]	STATE?	R:	[12:02:11:092291]	0
T:	[12:02:11:392619]	STATE?	R:	[12:02:11:403272]	0
T:	[12:02:11:703293]	STATE?	R:	[12:02:11:703477]	0
T:	[12:02:12:076967]	STATE?	R:	[12:02:12:077107]	0
T:	[12:02:12:380649]	STATE?	R:	[12:02:12:386095]	0
T:	[12:02:12:692143]	STATE?	R:	[12:02:12:692293]	0
T:	[12:02:12:998423]	STATE?	R:	[12:02:13:008904]	0
T:	[12:02:13:314557]	STATE?	R:	[12:02:13:319848]	0
T:	[12:02:13:617974]	STATE?	R:	[12:02:13:618122]	0
T:	[12:02:13:921306]	STATE?	R:	[12:02:13:921441]	0
T:	[12:02:14:224572]	STATE?	R:	[12:02:14:224763]	0
T:	[12:02:14:527906]	STATE?	R:	[12:02:14:533123]	0
T:	[12:02:14:841538]	STATE?	R:	[12:02:14:841678]	0
T:	[12:02:15:159878]	STATE?	R:	[12:02:15:160248]	0
T:	[12:02:15:478209]	STATE?	R:	[12:02:15:478343]	0
T:	[12:02:15:791557]	STATE?	R:	[12:02:15:791687]	0
T:	[12:02:16:093395]	STATE?	R:	[12:02:16:093530]	0
T:	[12:02:16:396908]	STATE?	R:	[12:02:16:397280]	0
T:	[12:02:16:698463]	STATE?	R:	[12:02:16:698790]	0
T:	[12:02:17:009724]	STATE?	R:	[12:02:17:035148]	0
T:	[12:02:17:313933]	STATE?	R:	[12:02:17:319147]	0
T:	[12:02:17:643996]	STATE?	R:	[12:02:17:644135]	0
T:	[12:02:17:947327]	STATE?	R:	[12:02:17:947495]	0
T:	[12:02:18:249507]	STATE?	R:	[12:02:18:254748]	0
T:	[12:02:18:551677]	STATE?	R:	[12:02:18:556929]	0
T:	[12:02:18:857371]	STATE?	R:	[12:02:18:857538]	0
T:	[12:02:19:158566]	STATE?	R:	[12:02:19:205143]	0
T:	[12:02:19:482547]	STATE?	R:	[12:02:19:482687]	0
T:	[12:02:19:798455]	STATE?	R:	[12:02:19:798585]	0
T:	[12:02:20:108338]	STATE?	R:	[12:02:20:118623]	0
T:	[12:02:20:433483]	STATE?	R:	[12:02:20:438716]	0
T:	[12:02:20:759105]	STATE?	R:	[12:02:20:759426]	0
T:	[12:02:21:060716]	STATE?	R:	[12:02:21:060844]	0
T:	[12:02:21:362840]	STATE?	R:	[12:02:21:373510]	0
T:	[12:02:21:665701]	STATE?	R:	[12:02:21:670921]	0
T:	[12:02:21:971154]	STATE?	R:	[12:02:21:971298]	0
T:	[12:02:22:277383]	STATE?	R:	[12:02:22:287753]	0
T:	[12:02:22:580478]	STATE?	R:	[12:02:22:591036]	0
T:	[12:02:22:901588]	STATE?	R:	[12:02:22:906802]	0
T:	[12:02:23:212785]	STATE?	R:	[12:02:23:212908]	0
T:	[12:02:23:519451]	STATE?	R:	[12:02:23:519655]	0
T:	[12:02:23:824061]	STATE?	R:	[12:02:23:834201]	0
T:	[12:02:24:166632]	STATE?	R:	[12:02:24:177153]	0
T:	[12:02:24:469777]	STATE?	R:	[12:02:24:470084]	0
T:	[12:02:24:772680]	STATE?	R:	[12:02:24:778202]	0
T:	[12:02:25:074334]	STATE?	R:	[12:02:25:074462]	0
T:	[12:02:25:384737]	STATE?	R:	[12:02:25:395078]	0
T:	[12:02:25:721879]	STATE?	R:	[12:02:25:727126]	0
T:	[12:02:26:030691]	STATE?	R:	[12:02:26:046208]	0
T:	[12:02:26:334894]	STATE?	R:	[12:02:26:340108]	0
T:	[12:02:26:641401]	STATE?	R:	[12:02:26:646640]	0
T:	[12:02:26:951556]	STATE?	R:	[12:02:26:956779]	0
T:	[12:02:27:258218]	STATE?	R:	[12:02:27:263427]	0
T:	[12:02:27:561636]	STATE?	R:	[12:02:27:566869]	0
T:	[12:02:27:871959]	STATE?	R:	[12:02:27:882191]	0
T:	[12:02:28:178540]	STATE?	R:	[12:02:28:183834]	0
T:	[12:02:28:484626]	STATE?	R:	[12:02:28:490121]	0
T:	[12:02:28:788342]	STATE?	R:	[12:02:28:809081]	0
T:	[12:02:29:095541]	STATE?	R:	[12:02:29:111111]	0
T:	[12:02:29:398319]	STATE?	R:	[12:02:29:398596]	0
T:	[12:02:29:704356]	STATE?	R:	[12:02:29:709585]	0
T:	[12:02:30:012050]	STATE?	R:	[12:02:30:012202]	0
T:	[12:02:30:329006]	STATE?	R:	[12:02:30:334239]	0
T:	[12:02:30:641138]	STATE?	R:	[12:02:30:651596]	0
T:	[12:02:30:946571]	STATE?	R:	[12:02:30:952115]	0
T:	[12:02:31:265127]	STATE?	R:	[12:02:31:266197]	0
T:	[12:02:31:586936]	STATE?	R:	[12:02:31:587083]	0
T:	[12:02:31:893037]	STATE?	R:	[12:02:31:903727]	0
T:	[12:02:32:209256]	STATE?	R:	[12:02:32:209404]	0
T:	[12:02:32:540228]	STATE?	R:	[12:02:32:555587]	0
T:	[12:02:32:846790]	STATE?	R:	[12:02:32:852030]	0
T:	[12:02:33:152931]	STATE?	R:	[12:02:33:163227]	0
T:	[12:02:33:478628]	STATE?	R:	[12:02:33:478778]	0
T:	[12:02:33:790109]	STATE?	R:	[12:02:33:790237]	0
T:	[12:02:34:116619]	STATE?	R:	[12:02:34:116755]	0
T:	[12:02:34:429690]	STATE?	R:	[12:02:34:429841]	0
T:	[12:02:34:734028]	STATE?	R:	[12:02:34:734152]	0
T:	[12:02:35:044556]	STATE?	R:	[12:02:35:044970]	0
T:	[12:02:35:350732]	STATE?	R:	[12:02:35:361005]	0
T:	[12:02:35:657006]	STATE?	R:	[12:02:35:667468]	0
T:	[12:02:35:992242]	STATE?	R:	[12:02:35:992369]	0
T:	[12:02:36:303387]	STATE?	R:	[12:02:36:303511]	0
T:	[12:02:36:618732]	STATE?	R:	[12:02:36:618878]	0
T:	[12:02:36:924822]	STATE?	R:	[12:02:36:925012]	0
T:	[12:02:37:234468]	STATE?	R:	[12:02:37:234606]	0
T:	[12:02:37:545967]	STATE?	R:	[12:02:37:566612]	0
T:	[12:02:37:868257]	STATE?	R:	[12:02:37:873991]	0
T:	[12:02:38:175133]	STATE?	R:	[12:02:38:185667]	0
T:	[12:02:38:515490]	STATE?	R:	[12:02:38:520949]	0
T:	[12:02:38:826843]	STATE?	R:	[12:02:38:832378]	0
T:	[12:02:39:140622]	STATE?	R:	[12:02:39:145862]	0
T:	[12:02:39:455834]	STATE?	R:	[12:02:39:471665]	0
T:	[12:02:39:758785]	STATE?	R:	[12:02:39:779423]	0
T:	[12:02:40:062987]	STATE?	R:	[12:02:40:068248]	0
T:	[12:02:40:366669]	STATE?	R:	[12:02:40:371891]	0
T:	[12:02:40:677047]	STATE?	R:	[12:02:40:687333]	0
T:	[12:02:40:981795]	STATE?	R:	[12:02:41:007739]	0
T:	[12:02:41:300471]	STATE?	R:	[12:02:41:321030]	0
T:	[12:02:41:608751]	STATE?	R:	[12:02:41:619447]	0
T:	[12:02:41:914460]	STATE?	R:	[12:02:41:919685]	0
T:	[12:02:42:215925]	STATE?	R:	[12:02:42:217079]	0
T:	[12:02:42:521597]	STATE?	R:	[12:02:42:521729]	0
T:	[12:02:42:829954]	STATE?	R:	[12:02:42:835214]	0
T:	[12:02:43:132915]	STATE?	R:	[12:02:43:138133]	0
T:	[12:02:43:444737]	STATE?	R:	[12:02:43:444882]	0
T:	[12:02:43:759092]	STATE?	R:	[12:02:43:759223]	0
T:	[12:02:44:068338]	STATE?	R:	[12:02:44:068485]	0
T:	[12:02:44:386513]	STATE?	R:	[12:02:44:386650]	0
T:	[12:02:44:696833]	STATE?	R:	[12:02:44:707068]	0
T:	[12:02:45:005077]	STATE?	R:	[12:02:45:033496]	0
T:	[12:02:45:314478]	STATE?	R:	[12:02:45:314623]	0
T:	[12:02:45:630917]	STATE?	R:	[12:02:45:636139]	0
T:	[12:02:45:937043]	STATE?	R:	[12:02:45:947592]	0
T:	[12:02:46:238597]	STATE?	R:	[12:02:46:238736]	0
T:	[12:02:46:544617]	STATE?	R:	[12:02:46:549839]	0
T:	[12:02:46:846829]	STATE?	R:	[12:02:46:846970]	0
T:	[12:02:47:148519]	STATE?	R:	[12:02:47:153915]	0
T:	[12:02:47:449883]	STATE?	R:	[12:02:47:450018]	0
T:	[12:02:47:752974]	STATE?	R:	[12:02:47:753101]	0
T:	[12:02:48:056914]	STATE?	R:	[12:02:48:057040]	0
T:	[12:02:48:378392]	STATE?	R:	[12:02:48:378515]	0
T:	[12:02:48:683740]	STATE?	R:	[12:02:48:683957]	0
T:	[12:02:48:985533]	STATE?	R:	[12:02:48:995908]	0
T:	[12:02:49:286991]	STATE?	R:	[12:02:49:292191]	0
T:	[12:02:49:595277]	STATE?	R:	[12:02:49:600497]	0
T:	[12:02:49:916824]	STATE?	R:	[12:02:49:922270]	0
T:	[12:02:50:227558]	STATE?	R:	[12:02:50:252920]	0
T:	[12:02:50:538305]	STATE?	R:	[12:02:50:543529]	0
T:	[12:02:50:844454]	STATE?	R:	[12:02:50:849728]	0
T:	[12:02:51:153841]	STATE?	R:	[12:02:51:159049]	0
T:	[12:02:51:457887]	STATE?	R:	[12:02:51:458027]	0
T:	[12:02:51:768174]	STATE?	R:	[12:02:51:794258]	0
T:	[12:02:52:074492]	STATE?	R:	[12:02:52:074690]	0
T:	[12:02:52:380030]	STATE?	R:	[12:02:52:380403]	0
T:	[12:02:52:686299]	STATE?	R:	[12:02:52:686432]	0
T:	[12:02:52:993612]	STATE?	R:	[12:02:52:993973]	0
T:	[12:02:53:304784]	STATE?	R:	[12:02:53:310020]	0
T:	[12:02:53:606188]	STATE?	R:	[12:02:53:606308]	0
T:	[12:02:53:911553]	STATE?	R:	[12:02:53:911682]	0
T:	[12:02:54:219012]	STATE?	R:	[12:02:54:225111]	0
T:	[12:02:54:541404]	STATE?	R:	[12:02:54:546844]	0
T:	[12:02:54:842502]	STATE?	R:	[12:02:54:842753]	0
T:	[12:02:55:148568]	STATE?	R:	[12:02:55:154052]	0
T:	[12:02:55:451222]	STATE?	R:	[12:02:55:456439]	0
T:	[12:02:55:766506]	STATE?	R:	[12:02:55:766629]	0
T:	[12:02:56:072787]	STATE?	R:	[12:02:56:072918]	0
T:	[12:02:56:376374]	STATE?	R:	[12:02:56:376583]	0
T:	[12:02:56:679396]	STATE?	R:	[12:02:56:679794]	0
T:	[12:02:56:981704]	STATE?	R:	[12:02:56:981828]	0
T:	[12:02:57:289963]	STATE?	R:	[12:02:57:315508]	0
T:	[12:02:57:596870]	STATE?	R:	[12:02:57:597004]	0
T:	[12:02:57:909879]	STATE?	R:	[12:02:57:910010]	0
T:	[12:02:58:215331]	STATE?	R:	[12:02:58:215474]	0
T:	[12:02:58:521640]	STATE?	R:	[12:02:58:526856]	0
T:	[12:02:58:824547]	STATE?	R:	[12:02:58:840225]	0
T:	[12:02:59:147336]	STATE?	R:	[12:02:59:147470]	0
T:	[12:02:59:453502]	STATE?	R:	[12:02:59:458866]	0
T:	[12:02:59:769934]	STATE?	R:	[12:02:59:770061]	0
T:	[12:03:00:076698]	STATE?	R:	[12:03:00:076828]	0
T:	[12:03:00:379881]	STATE?	R:	[12:03:00:380015]	0
T:	[12:03:00:683609]	STATE?	R:	[12:03:00:683893]	0
T:	[12:03:00:994742]	STATE?	R:	[12:03:00:994873]	0
T:	[12:03:01:315669]	STATE?	R:	[12:03:01:315818]	0
T:	[12:03:01:619748]	STATE?	R:	[12:03:01:619884]	0
T:	[12:03:01:926124]	STATE?	R:	[12:03:01:946891]	0
T:	[12:03:02:233431]	STATE?	R:	[12:03:02:233559]	0
T:	[12:03:02:535429]	STATE?	R:	[12:03:02:535567]	0
T:	[12:03:02:838113]	STATE?	R:	[12:03:02:838243]	0
T:	[12:03:03:147699]	STATE?	R:	[12:03:03:147828]	0
T:	[12:03:03:453800]	STATE?	R:	[12:03:03:453939]	0
T:	[12:03:03:759981]	STATE?	R:	[12:03:03:760118]	0
T:	[12:03:04:065867]	STATE?	R:	[12:03:04:071081]	0
T:	[12:03:04:401676]	STATE?	R:	[12:03:04:401830]	0
T:	[12:03:04:711875]	STATE?	R:	[12:03:04:712008]	0
T:	[12:03:05:012975]	STATE?	R:	[12:03:05:018199]	0
T:	[12:03:05:359993]	STATE?	R:	[12:03:05:360117]	0
T:	[12:03:05:673208]	STATE?	R:	[12:03:05:673337]	0
T:	[12:03:05:974541]	STATE?	R:	[12:03:05:979757]	0
T:	[12:03:06:287312]	STATE?	R:	[12:03:06:287445]	0
T:	[12:03:06:599809]	STATE?	R:	[12:03:06:599937]	0
T:	[12:03:06:905644]	STATE?	R:	[12:03:06:921989]	0
T:	[12:03:07:229278]	STATE?	R:	[12:03:07:234519]	0
T:	[12:03:07:534784]	STATE?	R:	[12:03:07:534916]	0
T:	[12:03:07:840123]	STATE?	R:	[12:03:07:840253]	0
T:	[12:03:08:163669]	STATE?	R:	[12:03:08:163796]	0
T:	[12:03:08:465644]	STATE?	R:	[12:03:08:465777]	0
T:	[12:03:08:774118]	STATE?	R:	[12:03:08:779563]	0
T:	[12:03:09:080036]	STATE?	R:	[12:03:09:080212]	0
T:	[12:03:09:381432]	STATE?	R:	[12:03:09:381848]	0
T:	[12:03:09:710043]	STATE?	R:	[12:03:09:710187]	0
T:	[12:03:10:014752]	STATE?	R:	[12:03:10:014880]	0
T:	[12:03:10:323192]	STATE?	R:	[12:03:10:328408]	0
T:	[12:03:10:624343]	STATE?	R:	[12:03:10:624478]	0
T:	[12:03:10:930336]	STATE?	R:	[12:03:10:930454]	0
T:	[12:03:11:236504]	STATE?	R:	[12:03:11:241740]	0
T:	[12:03:11:549106]	STATE?	R:	[12:03:11:569736]	0
T:	[12:03:11:867259]	STATE?	R:	[12:03:11:872475]	0
T:	[12:03:12:173396]	STATE?	R:	[12:03:12:173519]	0
T:	[12:03:12:479655]	STATE?	R:	[12:03:12:479846]	0
T:	[12:03:12:783993]	STATE?	R:	[12:03:12:789203]	0
T:	[12:03:13:105477]	STATE?	R:	[12:03:13:120805]	0
T:	[12:03:13:430830]	STATE?	R:	[12:03:13:431000]	0
T:	[12:03:13:736878]	STATE?	R:	[12:03:13:747153]	0
T:	[12:03:14:043069]	STATE?	R:	[12:03:14:048326]	0
T:	[12:03:14:349093]	STATE?	R:	[12:03:14:354300]	0
T:	[12:03:14:658556]	STATE?	R:	[12:03:14:674232]	0
T:	[12:03:14:964675]	STATE?	R:	[12:03:14:969978]	0
T:	[12:03:15:271959]	STATE?	R:	[12:03:15:277358]	0
T:	[12:03:15:577930]	STATE?	R:	[12:03:15:583154]	0
T:	[12:03:15:899918]	STATE?	R:	[12:03:15:910096]	0
T:	[12:03:16:205784]	STATE?	R:	[12:03:16:206048]	0
T:	[12:03:16:525808]	STATE?	R:	[12:03:16:531038]	0
T:	[12:03:16:836103]	STATE?	R:	[12:03:16:836263]	0
T:	[12:03:17:143647]	STATE?	R:	[12:03:17:148876]	0
T:	[12:03:17:449270]	STATE?	R:	[12:03:17:454498]	0
T:	[12:03:17:758711]	STATE?	R:	[12:03:17:764006]	0
T:	[12:03:18:073581]	STATE?	R:	[12:03:18:073768]	0
T:	[12:03:18:377706]	STATE?	R:	[12:03:18:377834]	0
T:	[12:03:18:679496]	STATE?	R:	[12:03:18:695130]	0
T:	[12:03:18:980515]	STATE?	R:	[12:03:18:980655]	0
T:	[12:03:19:285675]	STATE?	R:	[12:03:19:285806]	0
T:	[12:03:19:587629]	STATE?	R:	[12:03:19:592847]	0
T:	[12:03:19:892226]	STATE?	R:	[12:03:19:892388]	0
T:	[12:03:20:203976]	STATE?	R:	[12:03:20:209437]	0
T:	[12:03:20:517389]	STATE?	R:	[12:03:20:527933]	0
T:	[12:03:20:818951]	STATE?	R:	[12:03:20:839417]	0
T:	[12:03:21:125721]	STATE?	R:	[12:03:21:125856]	0
T:	[12:03:21:431908]	STATE?	R:	[12:03:21:433132]	0
T:	[12:03:21:748201]	STATE?	R:	[12:03:21:748327]	0
T:	[12:03:22:050865]	STATE?	R:	[12:03:22:050988]	0
T:	[12:03:22:357022]	STATE?	R:	[12:03:22:362304]	0
T:	[12:03:22:663112]	STATE?	R:	[12:03:22:673650]	0
T:	[12:03:22:969069]	STATE?	R:	[12:03:22:974466]	0
T:	[12:03:23:285872]	STATE?	R:	[12:03:23:291086]	0
T:	[12:03:23:591297]	STATE?	R:	[12:03:23:591432]	0
T:	[12:03:23:902526]	STATE?	R:	[12:03:23:907760]	0
T:	[12:03:24:246916]	STATE?	R:	[12:03:24:252454]	0
T:	[12:03:24:550523]	STATE?	R:	[12:03:24:560678]	0
T:	[12:03:24:856085]	STATE?	R:	[12:03:24:866759]	0
T:	[12:03:25:162249]	STATE?	R:	[12:03:25:162379]	0
T:	[12:03:25:469494]	STATE?	R:	[12:03:25:469634]	0
T:	[12:03:25:773629]	STATE?	R:	[12:03:25:773757]	0
T:	[12:03:26:102698]	STATE?	R:	[12:03:26:107907]	0
T:	[12:03:26:405509]	STATE?	R:	[12:03:26:416225]	0
T:	[12:03:26:709256]	STATE?	R:	[12:03:26:719540]	0
T:	[12:03:27:022699]	STATE?	R:	[12:03:27:027991]	0
T:	[12:03:27:345150]	STATE?	R:	[12:03:27:345282]	0
T:	[12:03:27:647919]	STATE?	R:	[12:03:27:653139]	0
T:	[12:03:27:954227]	STATE?	R:	[12:03:27:954360]	0
T:	[12:03:28:257087]	STATE?	R:	[12:03:28:262308]	0
T:	[12:03:28:576290]	STATE?	R:	[12:03:28:576429]	0
T:	[12:03:28:878153]	STATE?	R:	[12:03:28:883370]	0
T:	[12:03:29:179480]	STATE?	R:	[12:03:29:179810]	0
T:	[12:03:29:494120]	STATE?	R:	[12:03:29:509709]	0
T:	[12:03:29:827206]	STATE?	R:	[12:03:29:827344]	0
T:	[12:03:30:131109]	STATE?	R:	[12:03:30:136409]	0
T:	[12:03:30:432304]	STATE?	R:	[12:03:30:432437]	0
T:	[12:03:30:736142]	STATE?	R:	[12:03:30:736347]	0
T:	[12:03:31:052342]	STATE?	R:	[12:03:31:052476]	0
T:	[12:03:31:358297]	STATE?	R:	[12:03:31:378667]	0
T:	[12:03:31:678344]	STATE?	R:	[12:03:31:678477]	0
T:	[12:03:31:982602]	STATE?	R:	[12:03:31:997856]	0
T:	[12:03:32:299796]	STATE?	R:	[12:03:32:299919]	0
T:	[12:03:32:629310]	STATE?	R:	[12:03:32:629446]	0
T:	[12:03:32:934910]	STATE?	R:	[12:03:32:940130]	0
T:	[12:03:33:236355]	STATE?	R:	[12:03:33:236521]	0
T:	[12:03:33:549708]	STATE?	R:	[12:03:33:560077]	0
T:	[12:03:33:854827]	STATE?	R:	[12:03:33:855167]	0
T:	[12:03:34:165949]	STATE?	R:	[12:03:34:166102]	0
T:	[12:03:34:468869]	STATE?	R:	[12:03:34:476227]	0
T:	[12:03:34:773921]	STATE?	R:	[12:03:34:779141]	0
T:	[12:03:35:075352]	STATE?	R:	[12:03:35:085981]	0
T:	[12:03:35:383143]	STATE?	R:	[12:03:35:404137]	0
T:	[12:03:35:691638]	STATE?	R:	[12:03:35:696860]	0
T:	[12:03:35:998227]	STATE?	R:	[12:03:36:029034]	0
T:	[12:03:36:314003]	STATE?	R:	[12:03:36:314146]	0
T:	[12:03:36:627631]	STATE?	R:	[12:03:36:627766]	0
T:	[12:03:36:933632]	STATE?	R:	[12:03:36:933757]	0
T:	[12:03:37:245080]	STATE?	R:	[12:03:37:245211]	0
T:	[12:03:37:550950]	STATE?	R:	[12:03:37:556197]	0
T:	[12:03:37:855550]	STATE?	R:	[12:03:37:870759]	0
T:	[12:03:38:169115]	STATE?	R:	[12:03:38:169244]	0
T:	[12:03:38:478944]	STATE?	R:	[12:03:38:479083]	0
T:	[12:03:38:782407]	STATE?	R:	[12:03:38:787621]	0
T:	[12:03:39:086943]	STATE?	R:	[12:03:39:087068]	0
T:	[12:03:39:396868]	STATE?	R:	[12:03:39:402264]	0
T:	[12:03:39:699072]	STATE?	R:	[12:03:39:699199]	0
T:	[12:03:40:009895]	STATE?	R:	[12:03:40:015105]	0
T:	[12:03:40:325645]	STATE?	R:	[12:03:40:331067]	0
T:	[12:03:40:627436]	STATE?	R:	[12:03:40:650099]	0
T:	[12:03:40:929601]	STATE?	R:	[12:03:40:934813]	0
T:	[12:03:41:249302]	STATE?	R:	[12:03:41:260806]	0
T:	[12:03:41:552712]	STATE?	R:	[12:03:41:558052]	0
T:	[12:03:41:858898]	STATE?	R:	[12:03:41:864123]	0
T:	[12:03:42:173044]	STATE?	R:	[12:03:42:178257]	0
T:	[12:03:42:503911]	STATE?	R:	[12:03:42:504050]	0
T:	[12:03:42:820903]	STATE?	R:	[12:03:42:821046]	0
T:	[12:03:43:137472]	STATE?	R:	[12:03:43:148013]	0
T:	[12:03:43:449514]	STATE?	R:	[12:03:43:449699]	0
T:	[12:03:43:760246]	STATE?	R:	[12:03:43:760376]	0
T:	[12:03:44:066489]	STATE?	R:	[12:03:44:071704]	0
T:	[12:03:44:373273]	STATE?	R:	[12:03:44:388966]	0
T:	[12:03:44:687097]	STATE?	R:	[12:03:44:687430]	0
T:	[12:03:44:995447]	STATE?	R:	[12:03:45:000969]	0
T:	[12:03:45:305891]	STATE?	R:	[12:03:45:311179]	0
T:	[12:03:45:630868]	STATE?	R:	[12:03:45:643208]	0
T:	[12:03:45:943182]	STATE?	R:	[12:03:45:953664]	0
T:	[12:03:46:254626]	STATE?	R:	[12:03:46:254762]	0
T:	[12:03:46:558192]	STATE?	R:	[12:03:46:568535]	0
T:	[12:03:46:864336]	STATE?	R:	[12:03:46:869544]	0
T:	[12:03:47:169632]	STATE?	R:	[12:03:47:169996]	0
T:	[12:03:47:481089]	STATE?	R:	[12:03:47:496634]	0
T:	[12:03:47:783399]	STATE?	R:	[12:03:47:788609]	0
T:	[12:03:48:087857]	STATE?	R:	[12:03:48:088215]	0
T:	[12:03:48:395085]	STATE?	R:	[12:03:48:412153]	0
T:	[12:03:48:703358]	STATE?	R:	[12:03:48:734181]	0
T:	[12:03:49:009324]	STATE?	R:	[12:03:49:009449]	0
T:	[12:03:49:310851]	STATE?	R:	[12:03:49:310985]	0
T:	[12:03:49:614675]	STATE?	R:	[12:03:49:614809]	0
T:	[12:03:49:929634]	STATE?	R:	[12:03:49:929772]	0
T:	[12:03:50:235819]	STATE?	R:	[12:03:50:235965]	0
T:	[12:03:50:538769]	STATE?	R:	[12:03:50:538919]	0
T:	[12:03:50:851402]	STATE?	R:	[12:03:50:851548]	0
T:	[12:03:51:156819]	STATE?	R:	[12:03:51:156946]	0
T:	[12:03:51:460411]	STATE?	R:	[12:03:51:460550]	0
T:	[12:03:51:782473]	STATE?	R:	[12:03:51:809603]	0
T:	[12:03:52:085084]	STATE?	R:	[12:03:52:090289]	0
T:	[12:03:52:391256]	STATE?	R:	[12:03:52:391426]	0
T:	[12:03:52:695429]	STATE?	R:	[12:03:52:695581]	0
T:	[12:03:53:002031]	STATE?	R:	[12:03:53:002214]	0
T:	[12:03:53:321589]	STATE?	R:	[12:03:53:321735]	0
T:	[12:03:53:624223]	STATE?	R:	[12:03:53:629435]	0
T:	[12:03:53:939690]	STATE?	R:	[12:03:53:939832]	0
T:	[12:03:54:241191]	STATE?	R:	[12:03:54:241332]	0
T:	[12:03:54:544703]	STATE?	R:	[12:03:54:544825]	0
T:	[12:03:54:855446]	STATE?	R:	[12:03:54:855607]	0
T:	[12:03:55:159927]	STATE?	R:	[12:03:55:160056]	0
T:	[12:03:55:473396]	STATE?	R:	[12:03:55:473536]	0
T:	[12:03:55:783051]	STATE?	R:	[12:03:55:793324]	0
T:	[12:03:56:085885]	STATE?	R:	[12:03:56:091170]	0
T:	[12:03:56:392102]	STATE?	R:	[12:03:56:392235]	0
T:	[12:03:56:703174]	STATE?	R:	[12:03:56:708384]	0
T:	[12:03:57:016144]	STATE?	R:	[12:03:57:027332]	0
T:	[12:03:57:318962]	STATE?	R:	[12:03:57:324177]	0
T:	[12:03:57:656311]	STATE?	R:	[12:03:57:661562]	0
T:	[12:03:57:967307]	STATE?	R:	[12:03:57:967479]	0
T:	[12:03:58:272783]	STATE?	R:	[12:03:58:272914]	0
T:	[12:03:58:576043]	STATE?	R:	[12:03:58:581256]	0
T:	[12:03:58:902748]	STATE?	R:	[12:03:58:902871]	0
T:	[12:03:59:217344]	STATE?	R:	[12:03:59:217487]	0
T:	[12:03:59:529498]	STATE?	R:	[12:03:59:529639]	0
T:	[12:03:59:835446]	STATE?	R:	[12:03:59:850663]	0
T:	[12:04:00:156944]	STATE?	R:	[12:04:00:157071]	0
T:	[12:04:00:459609]	STATE?	R:	[12:04:00:459749]	0
T:	[12:04:00:767802]	STATE?	R:	[12:04:00:773014]	0
T:	[12:04:01:074886]	STATE?	R:	[12:04:01:116355]	0
T:	[12:04:01:376858]	STATE?	R:	[12:04:01:382069]	0
T:	[12:04:01:682886]	STATE?	R:	[12:04:01:688099]	0
T:	[12:04:02:002054]	STATE?	R:	[12:04:02:002179]	0
