T:	[11:17:47:396709]	*IDN?	R:	[11:17:47:554267]	ROBOT_PREMO, V1.0
T:	[11:23:58:519677]	STATE?	R:	[11:23:58:524888]	3
T:	[11:23:58:822064]	STATE?	R:	[11:23:58:828202]	3
T:	[11:23:59:125993]	STATE?	R:	[11:23:59:131217]	3
T:	[11:23:59:429553]	STATE?	R:	[11:23:59:429697]	3
T:	[11:23:59:733235]	STATE?	R:	[11:23:59:733378]	5
T:	[11:24:00:064506]	STATE?	R:	[11:24:00:069729]	5
T:	[11:24:00:374944]	STATE?	R:	[11:24:00:380162]	5
T:	[11:24:00:707512]	STATE?	R:	[11:24:00:707644]	5
T:	[11:24:01:019198]	STATE?	R:	[11:24:01:019350]	5
T:	[11:24:01:325666]	STATE?	R:	[11:24:01:330882]	5
T:	[11:24:01:351115]	DUT_SERIAL_NB?	R:	[11:24:01:472075]	22\07\0912358

T:	[11:24:01:783997]	STATE?	R:	[11:24:01:789195]	5
T:	[11:24:01:819670]	MoveFromInpToHiPot	R:	[11:24:02:274716]	ACK
T:	[11:24:02:582730]	STATE?	R:	[11:24:02:582873]	5
T:	[11:24:02:886036]	STATE?	R:	[11:24:02:891255]	5
T:	[11:24:03:188819]	STATE?	R:	[11:24:03:188973]	5
T:	[11:24:03:495036]	STATE?	R:	[11:24:03:495186]	5
T:	[11:24:03:801677]	STATE?	R:	[11:24:03:806906]	5
T:	[11:24:04:118006]	STATE?	R:	[11:24:04:123257]	5
T:	[11:24:04:423980]	STATE?	R:	[11:24:04:424170]	5
T:	[11:24:04:726390]	STATE?	R:	[11:24:04:731616]	5
T:	[11:24:05:033451]	STATE?	R:	[11:24:05:038748]	5
T:	[11:24:05:336878]	STATE?	R:	[11:24:05:337050]	5
T:	[11:24:05:642736]	STATE?	R:	[11:24:05:648001]	4
T:	[11:24:05:949063]	STATE?	R:	[11:24:05:954300]	4
T:	[11:24:06:251504]	STATE?	R:	[11:24:06:261841]	4
T:	[11:24:06:554391]	STATE?	R:	[11:24:06:564915]	4
T:	[11:24:06:865639]	STATE?	R:	[11:24:06:876068]	4
T:	[11:24:07:168676]	STATE?	R:	[11:24:07:184434]	4
T:	[11:24:07:474355]	STATE?	R:	[11:24:07:495211]	4
T:	[11:24:07:775976]	STATE?	R:	[11:24:07:786368]	4
T:	[11:24:08:081632]	STATE?	R:	[11:24:08:087132]	4
T:	[11:24:08:385114]	STATE?	R:	[11:24:08:395406]	4
T:	[11:24:08:695431]	STATE?	R:	[11:24:08:700750]	4
T:	[11:24:08:999662]	STATE?	R:	[11:24:09:005163]	4
T:	[11:24:09:308755]	STATE?	R:	[11:24:09:313969]	4
T:	[11:24:09:612158]	STATE?	R:	[11:24:09:612319]	4
T:	[11:24:09:915988]	STATE?	R:	[11:24:09:921389]	4
T:	[11:24:10:221005]	STATE?	R:	[11:24:10:222146]	4
T:	[11:24:10:525001]	STATE?	R:	[11:24:10:530243]	4
T:	[11:24:10:829976]	STATE?	R:	[11:24:10:835230]	6
T:	[11:24:11:140214]	STATE?	R:	[11:24:11:140385]	6
T:	[11:24:11:451907]	STATE?	R:	[11:24:11:462507]	6
T:	[11:24:11:763044]	STATE?	R:	[11:24:11:768269]	6
T:	[11:24:12:076977]	STATE?	R:	[11:24:12:077165]	6
T:	[11:24:12:381511]	STATE?	R:	[11:24:12:381648]	6
T:	[11:24:12:687327]	STATE?	R:	[11:24:12:692556]	6
T:	[11:24:13:003059]	STATE?	R:	[11:24:13:008283]	6
T:	[11:24:13:309787]	STATE?	R:	[11:24:13:320490]	6
T:	[11:24:13:640353]	STATE?	R:	[11:24:13:640503]	6
T:	[11:24:13:993295]	STATE?	R:	[11:24:13:993441]	6
T:	[11:24:14:306411]	STATE?	R:	[11:24:14:311627]	6
T:	[11:24:14:619798]	STATE?	R:	[11:24:14:620228]	6
T:	[11:24:14:949772]	STATE?	R:	[11:24:14:949918]	6
T:	[11:24:15:256462]	STATE?	R:	[11:24:15:261832]	6
T:	[11:24:15:558990]	STATE?	R:	[11:24:15:569187]	6
T:	[11:24:15:865027]	STATE?	R:	[11:24:15:885894]	6
T:	[11:24:16:166931]	STATE?	R:	[11:24:16:172172]	6
T:	[11:24:16:478291]	STATE?	R:	[11:24:16:483597]	6
T:	[11:24:16:785848]	STATE?	R:	[11:24:16:796212]	6
T:	[11:24:17:092275]	STATE?	R:	[11:24:17:092573]	6
T:	[11:24:17:480240]	STATE?	R:	[11:24:17:480408]	6
T:	[11:24:17:787275]	STATE?	R:	[11:24:17:792498]	6
T:	[11:24:18:088524]	STATE?	R:	[11:24:18:089090]	6
T:	[11:24:18:394449]	STATE?	R:	[11:24:18:399753]	6
T:	[11:24:18:699583]	STATE?	R:	[11:24:18:699730]	6
T:	[11:24:19:000847]	STATE?	R:	[11:24:19:001160]	6
T:	[11:24:19:334323]	STATE?	R:	[11:24:19:334685]	6
T:	[11:24:19:635823]	STATE?	R:	[11:24:19:635963]	6
T:	[11:24:19:942507]	STATE?	R:	[11:24:19:942637]	6
T:	[11:24:19:958468]	MoveFromLCRToPowTow	R:	[11:24:20:288792]	ACK
T:	[11:24:20:588359]	STATE?	R:	[11:24:20:598724]	6
T:	[11:24:20:890053]	STATE?	R:	[11:24:20:895275]	6
T:	[11:24:21:193027]	STATE?	R:	[11:24:21:198457]	6
T:	[11:24:21:497309]	STATE?	R:	[11:24:21:497642]	6
T:	[11:24:21:802095]	STATE?	R:	[11:24:21:812939]	6
T:	[11:24:22:113561]	STATE?	R:	[11:24:22:113782]	6
T:	[11:24:22:419723]	STATE?	R:	[11:24:22:419876]	6
T:	[11:24:22:722654]	STATE?	R:	[11:24:22:733296]	6
T:	[11:24:23:028724]	STATE?	R:	[11:24:23:028877]	6
T:	[11:24:23:335656]	STATE?	R:	[11:24:23:346490]	6
T:	[11:24:23:642536]	STATE?	R:	[11:24:23:663285]	6
T:	[11:24:23:943988]	STATE?	R:	[11:24:23:944439]	6
T:	[11:24:24:248768]	STATE?	R:	[11:24:24:249007]	6
T:	[11:24:24:550351]	STATE?	R:	[11:24:24:550564]	6
T:	[11:24:24:856467]	STATE?	R:	[11:24:24:862331]	6
T:	[11:24:25:158332]	STATE?	R:	[11:24:25:158677]	6
T:	[11:24:25:468569]	STATE?	R:	[11:24:25:468849]	6
T:	[11:24:25:773941]	STATE?	R:	[11:24:25:774171]	6
T:	[11:24:26:080145]	STATE?	R:	[11:24:26:080859]	6
T:	[11:24:26:383208]	STATE?	R:	[11:24:26:383477]	6
T:	[11:24:26:694840]	STATE?	R:	[11:24:26:695113]	6
T:	[11:24:27:001194]	STATE?	R:	[11:24:27:001529]	6
T:	[11:24:27:307180]	STATE?	R:	[11:24:27:307621]	6
T:	[11:24:27:608543]	STATE?	R:	[11:24:27:608704]	6
T:	[11:24:27:913823]	STATE?	R:	[11:24:27:913975]	6
T:	[11:24:28:221280]	STATE?	R:	[11:24:28:221436]	6
T:	[11:24:28:527484]	STATE?	R:	[11:24:28:527672]	6
T:	[11:24:28:832412]	STATE?	R:	[11:24:28:832596]	6
T:	[11:24:29:140376]	STATE?	R:	[11:24:29:150855]	6
T:	[11:24:29:446458]	STATE?	R:	[11:24:29:451741]	6
T:	[11:24:29:752844]	STATE?	R:	[11:24:29:758446]	6
T:	[11:24:30:057212]	STATE?	R:	[11:24:30:062709]	6
T:	[11:24:30:359357]	STATE?	R:	[11:24:30:364637]	6
T:	[11:24:30:664439]	STATE?	R:	[11:24:30:669666]	6
T:	[11:24:30:968331]	STATE?	R:	[11:24:30:973685]	6
T:	[11:24:31:270613]	STATE?	R:	[11:24:31:275910]	6
T:	[11:24:31:583097]	STATE?	R:	[11:24:31:634729]	10
T:	[11:24:31:898999]	STATE?	R:	[11:24:31:904653]	10
T:	[11:24:32:226879]	STATE?	R:	[11:24:32:227047]	10
T:	[11:24:32:534990]	STATE?	R:	[11:24:32:545146]	10
T:	[11:24:32:560866]	MoveFromHiPotToLCR	R:	[11:24:32:774731]	ACK
T:	[11:24:33:074973]	STATE?	R:	[11:24:33:075280]	10
T:	[11:24:33:377026]	STATE?	R:	[11:24:33:377458]	10
T:	[11:24:33:680309]	STATE?	R:	[11:24:33:680599]	10
T:	[11:24:33:982775]	STATE?	R:	[11:24:33:983028]	10
T:	[11:24:34:284742]	STATE?	R:	[11:24:34:285002]	10
T:	[11:24:34:590820]	STATE?	R:	[11:24:34:601304]	10
T:	[11:24:34:893561]	STATE?	R:	[11:24:34:898821]	10
T:	[11:24:35:196984]	STATE?	R:	[11:24:35:197229]	10
T:	[11:24:35:499770]	STATE?	R:	[11:24:35:499962]	10
T:	[11:24:35:800913]	STATE?	R:	[11:24:35:801055]	10
T:	[11:24:36:103210]	STATE?	R:	[11:24:36:108470]	10
T:	[11:24:36:408329]	STATE?	R:	[11:24:36:413674]	10
T:	[11:24:36:715281]	STATE?	R:	[11:24:36:725696]	10
T:	[11:24:37:021748]	STATE?	R:	[11:24:37:028025]	10
T:	[11:24:37:322843]	STATE?	R:	[11:24:37:322989]	10
T:	[11:24:37:628139]	STATE?	R:	[11:24:37:633363]	10
T:	[11:24:37:931676]	STATE?	R:	[11:24:37:936932]	10
T:	[11:24:38:236319]	STATE?	R:	[11:24:38:241538]	10
T:	[11:24:38:541714]	STATE?	R:	[11:24:38:546930]	10
T:	[11:24:38:843531]	STATE?	R:	[11:24:38:853923]	10
T:	[11:24:39:147121]	STATE?	R:	[11:24:39:152463]	10
T:	[11:24:39:453268]	STATE?	R:	[11:24:39:453401]	10
T:	[11:24:39:759378]	STATE?	R:	[11:24:39:764652]	10
T:	[11:24:40:067408]	STATE?	R:	[11:24:40:077707]	10
T:	[11:24:40:370078]	STATE?	R:	[11:24:40:370285]	10
T:	[11:24:40:676198]	STATE?	R:	[11:24:40:676335]	10
T:	[11:24:40:981240]	STATE?	R:	[11:24:40:986471]	10
T:	[11:24:41:287391]	STATE?	R:	[11:24:41:292686]	11
T:	[11:24:41:592805]	STATE?	R:	[11:24:41:592940]	11
T:	[11:24:41:894832]	STATE?	R:	[11:24:41:895046]	11
T:	[11:24:42:206430]	STATE?	R:	[11:24:42:206583]	11
T:	[11:24:42:510219]	STATE?	R:	[11:24:42:515725]	11
T:	[11:24:42:819163]	STATE?	R:	[11:24:42:829639]	11
T:	[11:24:43:125355]	STATE?	R:	[11:24:43:135852]	11
T:	[11:24:43:434395]	STATE?	R:	[11:24:43:439700]	11
T:	[11:24:43:740246]	STATE?	R:	[11:24:43:745473]	11
T:	[11:24:44:053790]	STATE?	R:	[11:24:44:064255]	11
T:	[11:24:44:355436]	STATE?	R:	[11:24:44:366051]	13
T:	[11:24:44:684201]	STATE?	R:	[11:24:44:704744]	13
T:	[11:24:44:991338]	STATE?	R:	[11:24:45:001508]	13
T:	[11:24:45:305453]	STATE?	R:	[11:24:45:307158]	13
T:	[11:24:45:307520]	DUT_SERIAL_NB?	R:	[11:24:45:448691]	22\07\0912358

T:	[11:24:45:761407]	STATE?	R:	[11:24:45:766640]	13
T:	[11:24:45:782137]	MoveFromInpToHiPot	R:	[11:24:46:033324]	ACK
T:	[11:24:46:331041]	STATE?	R:	[11:24:46:336445]	13
T:	[11:24:46:642688]	STATE?	R:	[11:24:46:647916]	13
T:	[11:24:46:946069]	STATE?	R:	[11:24:46:951399]	13
T:	[11:24:47:252157]	STATE?	R:	[11:24:47:257453]	13
T:	[11:24:47:568290]	STATE?	R:	[11:24:47:573517]	13
T:	[11:24:47:869539]	STATE?	R:	[11:24:47:869990]	13
T:	[11:24:48:179705]	STATE?	R:	[11:24:48:179832]	13
T:	[11:24:48:491443]	STATE?	R:	[11:24:48:496808]	13
T:	[11:24:48:793981]	STATE?	R:	[11:24:48:799203]	13
T:	[11:24:49:105268]	STATE?	R:	[11:24:49:105402]	13
T:	[11:24:49:416571]	STATE?	R:	[11:24:49:422714]	13
T:	[11:24:49:720854]	STATE?	R:	[11:24:49:721099]	12
T:	[11:24:50:031710]	STATE?	R:	[11:24:50:031857]	12
T:	[11:24:50:338035]	STATE?	R:	[11:24:50:343306]	12
T:	[11:24:50:641079]	STATE?	R:	[11:24:50:641268]	12
T:	[11:24:50:942211]	STATE?	R:	[11:24:50:942351]	12
T:	[11:24:51:248156]	STATE?	R:	[11:24:51:248302]	12
T:	[11:24:51:556003]	STATE?	R:	[11:24:51:556155]	12
T:	[11:24:51:862633]	STATE?	R:	[11:24:51:862855]	12
T:	[11:24:52:169004]	STATE?	R:	[11:24:52:169167]	12
T:	[11:24:52:475251]	STATE?	R:	[11:24:52:475458]	12
T:	[11:24:52:781686]	STATE?	R:	[11:24:52:781933]	12
T:	[11:24:53:085064]	STATE?	R:	[11:24:53:085215]	12
T:	[11:24:53:386256]	STATE?	R:	[11:24:53:386393]	12
T:	[11:24:53:692032]	STATE?	R:	[11:24:53:702407]	12
T:	[11:24:53:997019]	STATE?	R:	[11:24:53:997162]	12
T:	[11:24:54:298189]	STATE?	R:	[11:24:54:308523]	12
T:	[11:24:54:600491]	STATE?	R:	[11:24:54:603232]	12
T:	[11:24:54:905893]	STATE?	R:	[11:24:54:916190]	12
T:	[11:24:55:208594]	STATE?	R:	[11:24:55:208738]	14
T:	[11:24:55:520870]	STATE?	R:	[11:24:55:536787]	14
T:	[11:24:55:827284]	STATE?	R:	[11:24:55:832714]	14
T:	[11:24:56:130715]	STATE?	R:	[11:24:56:135938]	14
T:	[11:24:56:435087]	STATE?	R:	[11:24:56:440658]	14
T:	[11:24:56:737043]	STATE?	R:	[11:24:56:742424]	14
T:	[11:24:57:053798]	STATE?	R:	[11:24:57:059017]	14
T:	[11:24:57:400873]	STATE?	R:	[11:24:57:416338]	14
T:	[11:24:57:712032]	STATE?	R:	[11:24:57:732551]	14
T:	[11:24:58:015167]	STATE?	R:	[11:24:58:041089]	14
T:	[11:24:58:339330]	STATE?	R:	[11:24:58:344564]	14
T:	[11:24:58:647900]	STATE?	R:	[11:24:58:653139]	14
T:	[11:24:59:763498]	STATE?	R:	[11:24:59:768757]	14
T:	[11:25:00:065058]	STATE?	R:	[11:25:00:070293]	14
T:	[11:25:00:370479]	STATE?	R:	[11:25:00:375685]	14
T:	[11:25:00:674490]	STATE?	R:	[11:25:00:690161]	14
T:	[11:25:00:990303]	STATE?	R:	[11:25:00:995524]	14
T:	[11:25:01:295775]	STATE?	R:	[11:25:01:296079]	14
T:	[11:25:01:600419]	STATE?	R:	[11:25:01:600545]	14
T:	[11:25:01:906269]	STATE?	R:	[11:25:01:911631]	14
T:	[11:25:02:222794]	STATE?	R:	[11:25:02:222940]	14
T:	[11:25:02:539221]	STATE?	R:	[11:25:02:539348]	14
T:	[11:25:02:845329]	STATE?	R:	[11:25:02:855859]	14
T:	[11:25:03:159366]	STATE?	R:	[11:25:03:159582]	14
T:	[11:25:03:470282]	STATE?	R:	[11:25:03:470542]	14
T:	[11:25:03:789634]	STATE?	R:	[11:25:03:789889]	14
T:	[11:25:04:091403]	STATE?	R:	[11:25:04:096679]	14
T:	[11:25:04:410026]	STATE?	R:	[11:25:04:410210]	14
T:	[11:25:04:716372]	STATE?	R:	[11:25:04:752060]	14
T:	[11:25:05:039422]	STATE?	R:	[11:25:05:045796]	14
T:	[11:25:05:342854]	STATE?	R:	[11:25:05:343243]	14
T:	[11:25:05:658002]	STATE?	R:	[11:25:05:658164]	14
T:	[11:25:05:965726]	STATE?	R:	[11:25:05:965946]	14
T:	[11:25:06:278953]	STATE?	R:	[11:25:06:279338]	14
T:	[11:25:06:584324]	STATE?	R:	[11:25:06:594734]	14
T:	[11:25:06:900737]	STATE?	R:	[11:25:06:906011]	14
T:	[11:25:07:206550]	STATE?	R:	[11:25:07:206810]	14
T:	[11:25:07:523468]	STATE?	R:	[11:25:07:534166]	14
T:	[11:25:07:829520]	STATE?	R:	[11:25:07:829709]	14
T:	[11:25:08:139261]	STATE?	R:	[11:25:08:149670]	14
T:	[11:25:08:442910]	STATE?	R:	[11:25:08:450304]	14
T:	[11:25:08:753107]	STATE?	R:	[11:25:08:753256]	14
T:	[11:25:08:784129]	MoveFromLCRToNoGood	R:	[11:25:08:847922]	ACK
T:	[11:25:09:152388]	STATE?	R:	[11:25:09:163115]	14
T:	[11:25:09:455297]	STATE?	R:	[11:25:09:455567]	14
T:	[11:25:09:768782]	STATE?	R:	[11:25:09:768989]	14
T:	[11:25:10:072377]	STATE?	R:	[11:25:10:072569]	14
T:	[11:25:10:378461]	STATE?	R:	[11:25:10:378679]	14
T:	[11:25:10:682959]	STATE?	R:	[11:25:10:708617]	14
T:	[11:25:10:989325]	STATE?	R:	[11:25:10:994808]	14
T:	[11:25:11:295943]	STATE?	R:	[11:25:11:296240]	14
T:	[11:25:11:597176]	STATE?	R:	[11:25:11:597363]	14
T:	[11:25:11:899634]	STATE?	R:	[11:25:11:900006]	14
T:	[11:25:12:204862]	STATE?	R:	[11:25:12:205213]	14
T:	[11:25:12:511152]	STATE?	R:	[11:25:12:511432]	14
T:	[11:25:12:822240]	STATE?	R:	[11:25:12:822392]	14
T:	[11:25:13:128584]	STATE?	R:	[11:25:13:128728]	14
T:	[11:25:13:437463]	STATE?	R:	[11:25:13:442741]	14
T:	[11:25:13:743486]	STATE?	R:	[11:25:13:743676]	14
T:	[11:25:14:044677]	STATE?	R:	[11:25:14:055224]	14
T:	[11:25:14:350351]	STATE?	R:	[11:25:14:350493]	14
T:	[11:25:14:654464]	STATE?	R:	[11:25:14:654607]	14
T:	[11:25:14:957122]	STATE?	R:	[11:25:14:962999]	14
T:	[11:25:15:259651]	STATE?	R:	[11:25:15:264958]	14
T:	[11:25:15:565969]	STATE?	R:	[11:25:15:576352]	14
T:	[11:25:15:869121]	STATE?	R:	[11:25:15:874380]	14
T:	[11:25:16:174105]	STATE?	R:	[11:25:16:190011]	14
T:	[11:25:16:480839]	STATE?	R:	[11:25:16:480982]	14
T:	[11:25:16:785996]	STATE?	R:	[11:25:16:786133]	14
T:	[11:25:17:091147]	STATE?	R:	[11:25:17:096388]	14
T:	[11:25:17:393254]	STATE?	R:	[11:25:17:398655]	46
T:	[11:25:17:710819]	STATE?	R:	[11:25:17:710950]	46
T:	[11:25:18:012007]	STATE?	R:	[11:25:18:018186]	46
T:	[11:25:18:316683]	STATE?	R:	[11:25:18:321983]	42
T:	[11:25:18:625719]	STATE?	R:	[11:25:18:633222]	42
T:	[11:25:18:936954]	STATE?	R:	[11:25:18:947717]	42
T:	[11:25:18:963624]	MoveFromHiPotToLCR	R:	[11:25:19:219893]	ACK
T:	[11:25:19:526992]	STATE?	R:	[11:25:19:527132]	42
T:	[11:25:19:833126]	STATE?	R:	[11:25:19:833264]	42
T:	[11:25:20:147237]	STATE?	R:	[11:25:20:152450]	42
T:	[11:25:20:451827]	STATE?	R:	[11:25:20:457065]	42
T:	[11:25:20:762972]	STATE?	R:	[11:25:20:768208]	42
T:	[11:25:21:066213]	STATE?	R:	[11:25:21:066771]	42
T:	[11:25:21:372388]	STATE?	R:	[11:25:21:388043]	42
T:	[11:25:21:678551]	STATE?	R:	[11:25:21:683841]	42
T:	[11:25:21:990748]	STATE?	R:	[11:25:21:990993]	42
T:	[11:25:22:292528]	STATE?	R:	[11:25:22:297899]	42
T:	[11:25:22:594165]	STATE?	R:	[11:25:22:594310]	42
T:	[11:25:22:895755]	STATE?	R:	[11:25:22:896035]	42
T:	[11:25:23:201891]	STATE?	R:	[11:25:23:207114]	42
T:	[11:25:23:511675]	STATE?	R:	[11:25:23:511852]	42
T:	[11:25:23:815848]	STATE?	R:	[11:25:23:816118]	42
T:	[11:25:24:120223]	STATE?	R:	[11:25:24:125525]	42
